ID,SC,DC,EC,IC,LAC,BC,NC
0,1.58E+11,3,0.004301553,1.8047503,0.6666667,90.25708,1
1,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0
4,5.71E+12,12,0.025822334,2.6231585,0.5,1051.8071,0.54545456
5,5740000000,3,0.000819,1.8047503,0,3507.7031,0
6,873000000,1,0.000319,1.2440879,0,0,0
7,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0
9,52900000000,7,0.002484345,2.3297036,0,9826.313,0
10,50600000,2,7.69E-05,1.569043,0,6348,0
11,68200000000,5,0.002822441,2.1237829,0,6407.263,0
12,41600000,2,6.97E-05,1.569043,0,3176,0
13,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0
15,40400000000,1,0.002173195,1.2440879,0,0,0
16,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0
19,22400000000,14,0.001618862,2.6955922,0,19580.01,0
20,2530000000,1,0.000543,1.2440879,0,0,0
21,19400000000,2,0.00150637,1.569043,0,16.96045,0
22,180000000,3,0.000145,1.8047503,0,3571.2275,0
23,15400000000,3,0.0013422,1.8047503,0,107.94335,0
24,8989044,1,3.24E-05,1.2440879,0,0,0
25,0,0,0,0,0,0,0
26,2.53E+12,11,0.017188134,2.579834,0.72727275,10168.859,1.1
27,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0
30,7468210,1,2.95E-05,1.2440879,0,0,0
31,69200000000,6,0.002843593,2.2367399,0,11078.396,0
32,0,0,0,0,0,0,0
33,34577.5,1,2.01E-06,1.2440879,0,0,0
34,1.65E+11,7,0.004392031,2.3297036,1.1428572,4529.9653,1.7333333
35,2.02E+12,22,0.015367722,2.8751078,2.5454545,16408.36,4.5266232
36,1.5380337,1,0,1.2440879,0,0,0
37,1.5448614,1,0,1.2440879,0,0,0
38,0,0,0,0,0,0,0
39,1.6E+11,7,0.004320331,2.3297036,0.2857143,8199.854,0.33333334
40,0,0,0,0,0,0,0
41,0,0,0,0,0,0,0
42,2.3E+11,4,0.00518602,1.9835205,0.5,117.47438,0.6666667
43,116000000,1,0.000116,1.2440879,0,0,0
44,65100000000,1,0.00275742,1.2440879,0,0,0
45,0,0,0,0,0,0,0
46,0,0,0,0,0,0,0
47,0,0,0,0,0,0,0
48,1.5441439,1,0,1.2440879,0,0,0
49,180000000,2,0.000145,1.569043,1,0,2
50,326000000,1,0.000195,1.2440879,0,0,0
51,0,0,0,0,0,0,0
52,1.42E+11,6,0.004074818,2.2367399,2,310.0423,2.4
53,1.15E+12,14,0.011582142,2.6955922,1.2857143,29231.316,2.6564102
54,4.83E+12,24,0.023743587,2.9041176,1.25,6942.069,1.8238876
55,4.5E+11,11,0.007246725,2.579834,1.6363636,12591.762,2.1111112
56,1.03E+11,4,0.00347649,1.9835205,0.5,941.87103,0.6666667
57,0,0,0,0,0,0,0
58,122000000,1,0.00012,1.2440879,0,0,0
59,0,0,0,0,0,0,0
60,1.11E+11,3,0.003598886,1.8047503,0.6666667,118.497734,1
61,0,0,0,0,0,0,0
62,1.5404906,1,0,1.2440879,0,0,0
63,0,0,0,0,0,0,0
64,0,0,0,0,0,0,0
65,4.73E+11,6,0.007430787,2.2367399,1,5443.429,1.2
66,0,0,0,0,0,0,0
67,0,0,0,0,0,0,0
68,1.62E+11,2,0.004352886,1.569043,0,1.8687823,0
69,51300000,1,7.74E-05,1.2440879,0,0,0
70,50700000000,3,0.002432465,1.8047503,0.6666667,537.40393,1
71,3.99E+11,5,0.0068246,2.1237829,0.8,2528.9414,1
72,5701549.5,1,2.58E-05,1.2440879,0,0,0
73,15000000000,1,0.001324764,1.2440879,0,0,0
74,0,0,0,0,0,0,0
75,0,0,0,0,0,0,0
76,0,0,0,0,0,0,0
77,0,0,0,0,0,0,0
78,32900000000,6,0.001960138,2.2367399,0,6756.531,0
79,0,0,0,0,0,0,0
80,0,0,0,0,0,0,0
81,2.41E+13,32,0.053102445,2.988168,5.3125,18629.572,8.45662
82,2.7E+11,6,0.005612199,2.2367399,0.6666667,1013.0136,0.93333334
83,0,0,0,0,0,0,0
84,1.12E+12,13,0.011420729,2.6614738,3.6923077,14113.699,4.2727275
85,122000000,1,0.00012,1.2440879,0,0,0
86,828000000,1,0.000311,1.2440879,0,0,0
