p6n,w6n
1.1970413339692385,2.0998999029487644
0.0,0.0
0.0,0.0
0.0,0.0
0.0,1.8020655182012373
0.0,1.389861297951706
0.0,0.46482266507431
0.0,0.0
0.0,0.0
0.0,2.9339313867121506
0.0,0.6181312472026742
0.0,1.3308758893749366
0.0,0.9909564859126225
0.0,0.0
0.0,0.12140443717769801
0.0,0.4819669335068153
0.0,0.0
0.0,0.0
0.0,0.0
0.0,5.4928358824817085
0.0,0.5
0.0,0.6622949173994599
0.0,1.2022811693950706
0.0,1.125
0.0,0.5
0.0,0.0
0.0,2.517300865185798
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.3722467547406006
0.0,2.7753599850060606
0.0,0.0
0.0,0.5
1.6192390191453092,4.075936058737116
3.7464456344575545,12.856176876919307
0.0,0.4686839619863547
0.0,0.4686839619863547
0.0,0.0
0.2924667429067091,3.626330249774767
0.0,0.0
0.0,0.5640709431972769
0.6403186697283105,2.0944315457162137
0.0,0.1434602280734491
0.0,0.36615267246022903
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.49999999999999994
1.5011333470610442,1.750566673530522
0.0,0.724993611748869
0.0,0.0
0.8571065747128367,2.0320292870516212
1.5212884668611046,4.8444836279528625
0.7915091578080821,6.409947602161742
1.3319745433468981,4.443401776191937
0.0,0.6007091819699609
0.0,0.0
0.0,0.3029574382913277
0.0,0.0
0.9999999999999999,1.6850159955937523
0.0,0.0
0.0,0.7421609572544772
0.0,0.0
0.0,0.0
0.4924446347867426,1.6626634031947631
0.0,0.0
1.7000401331857122,8.561682483032866
0.0,0.0
0.0,0.45771897234373415
1.4150018994154743,1.4575009497077371
0.936390934337554,2.8434233199659142
0.0,0.3998904984849487
0.0,0.5
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.7833187511963274
0.0,2.9493190779179006
0.0,0.0
0.0,0.0
5.119754406407445,13.016679091399954
0.9833333333333332,3.5536255468418094
0.0,0.0
2.8910876600133895,6.763211557307966
0.0,0.2789561505914462
0.0,0.49896106484403263
0.0,0.9709870495208529
0.0,2.014694944711489
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.7372025854567623
0.0,0.0
0.0,0.4712291205802591
0.0,0.30363468753931566
0.0,0.7605891126182739
0.0,0.4259432988087998
0.0,0.5
0.0,0.9080071785799348
0.0,0.0
0.0,0.48190690615711784
0.0,0.4726448264450349
0.0,0.4726448264450349
0.0,0.0
0.0,0.48117263542467054
0.8777270297603891,1.877727029760389
0.0,0.0
0.0,0.0
0.0,0.0
0.0,1.427373542370784
0.0,0.0
0.0,0.0
0.0,0.46847503494946974
0.0,0.9369500698989395
0.0,0.9125049453933982
0.0,0.8249919264686802
0.0,0.0
0.0,0.0
0.0,0.44008202334103824
0.0,0.4521159204548717
0.0,0.0
0.0,0.0
0.6525239933906283,1.8075319911875043
0.0,0.0
0.0,1.413365609357577
0.0,0.8364499484502936
2.623269652443298,2.811634826221649
1.6989917914463273,2.678694252436583
1.963887106241799,2.8072124031463086
0.0,0.4464957257194304
0.0,0.0
0.0,0.3539497892118369
0.0,0.0
2.189642730974146,21.22487854443204
1.3856005925635562,2.98339684423209
0.0,0.0
0.0,0.0
0.0,1.5
0.0,0.5
0.6822170020009274,2.014784853265617
0.38460264280350104,1.2565413267113925
0.0,0.0
0.0,0.32300388917932127
0.0,0.5
0.0,0.0
0.0,0.10798506647977013
0.0,1.2091979378721944
0.0,0.0
0.0,0.0
0.3,0.9027009700448618
0.0,0.0
0.0,0.0
0.7483010285179978,3.0546455648166813
1.3890457066192776,4.567432168492539
0.0,0.9248015536523998
0.0,0.2661963928998167
0.5102287915020571,2.970219316928602
0.14984243861048824,4.262548540096773
0.44787914562797904,1.6237782122319888
0.0,0.6304625610751
0.364604356296236,1.514228705298738
1.3981792213730708,2.295328721896703
0.0,0.9715031827115437
1.7529118193336537,2.4803955022622377
0.0,0.30724004506917146
0.0,0.6632241720974192
0.0,0.0
0.35134882097830006,2.3251487793372467
0.29928697448197744,1.5317565578715229
0.0,0.0
