,IC
425,2.0477547400000002
426,0.0
427,2.7277377800000004
428,0.0
429,2.5480535199999994
430,1.268895325
431,2.98671814
432,2.40508146
433,0.0
434,0.0
435,1.9607945800000004
436,2.56041794
437,0.0
438,1.6552619499999999
439,0.0
440,2.3275917333333336
441,1.85767644
442,1.610447725
443,0.0
444,1.2713729666666667
445,2.13629406
446,2.6545283399999997
447,2.6592730799999997
448,1.2713729666666667
449,1.6592206600000001
450,0.0
451,1.54081896
452,1.8566381666666667
453,0.0
454,1.2713729666666667
455,1.26878336
456,1.6087579
457,1.26878336
458,1.26878336
459,1.26878336
460,2.2166287799999997
461,0.0
462,2.2300724
463,2.5747113799999997
464,2.46943936
465,2.13832688
466,0.0
467,0.0
468,0.0
469,0.0
470,1.26878336
471,2.3275918
472,2.7492965999999996
473,2.0309482
474,3.1527564200000002
475,2.1850665
476,1.85767644
477,0.0
478,2.4284950999999997
479,3.0492137799999997
480,0.0
481,0.0
482,0.0
483,0.0
484,2.87234882
485,1.26951745
486,2.3174
487,0.0
488,0.0
489,0.0
490,0.0
491,1.2682939666666666
492,1.6584917000000001
493,1.6087579
494,0.0
495,1.26878336
496,1.608939825
497,2.1976839999999997
498,2.32298482
499,2.16803058
500,0.0
501,0.0
502,0.0
503,3.12416962
504,2.01006796
505,2.19224906
506,2.9669787
507,1.26878336
508,0.0
509,0.0
510,1.2713729666666667
511,1.6971037799999997
512,1.8579207500000001
513,0.0
514,0.0
515,0.0
516,1.8083434
517,1.54081896
518,0.0
519,0.0
520,0.0
521,0.0
522,1.7579550400000001
523,1.26878336
524,1.6087579
525,1.85767644
526,0.0
527,1.6087579
528,1.6087579
529,1.2713729666666667
530,0.0
531,1.26878336
532,2.1078389
533,0.0
534,2.317329033333333
535,2.32567958
536,2.9950469400000004
537,2.4523015399999997
538,1.2683355
539,1.26878336
540,1.85767644
541,0.0
542,0.0
543,2.13832688
544,2.41907708
545,1.26878336
546,0.0
547,0.0
548,1.6087579
549,1.8083434
550,1.26878336
551,1.85767644
552,1.8953035599999999
553,0.0
554,3.2219503599999997
555,1.2713729666666667
556,1.26878336
557,0.0
558,1.4737128800000001
559,1.6087579
560,1.9586912
561,1.26983385
562,1.54081896
563,0.0
564,2.3059547
565,2.0777031200000002
566,1.26983385
567,1.60993035
568,0.0
569,1.7357045599999998
570,2.41907692
571,0.0
572,0.0
573,2.65668144
574,1.7074922800000003
575,1.85767644
576,0.0
577,1.26878336
578,2.12976236
579,2.7750631799999996
580,1.40494852
581,1.9724408400000004
582,1.6087579
583,1.26878336
584,1.9339043400000002
585,1.9216035200000001
586,1.26878336
587,1.85767644
588,1.26878336
589,1.6087579
590,0.0
591,1.97159112
592,2.7183297599999996
593,2.1677355799999996
594,0.0
595,3.01831182
596,2.4699119
597,1.6079762666666666
598,2.26442142
599,1.26878336
600,1.75894206
601,2.5128058199999996
602,3.1121918333333327
603,2.6900352400000003
604,1.26878336
605,3.1215629000000003
606,0.0
607,0.0
608,0.0
609,0.0
610,1.2683355
611,0.0
612,1.26878336
613,1.2683355
614,3.06438488
615,2.8473206
616,2.9749653599999997
617,2.5464335799999995
618,1.268895325
619,0.0
620,0.0
621,1.2682940333333335
622,1.6087579
623,2.92683866
624,3.11816732
625,1.7400036799999998
626,1.2682939666666666
627,0.0
628,0.0
629,3.1533598
630,1.26983385
631,1.26878336
632,2.379479
633,0.0
634,1.94747804
635,0.0
636,0.0
637,1.52344668
638,1.2713729333333335
639,2.9027524599999994
640,2.7537198
641,0.0
642,1.26878336
643,1.47371292
644,1.75894206
645,2.7256207249999997
646,0.0
647,0.0
648,1.26878336
649,1.97159112
650,2.1375998
651,0.0
652,1.26878336
653,2.36595944
654,0.0
655,2.54590494
656,2.0477547400000002
657,0.0
658,1.2682939666666666
659,1.9344675800000004
660,0.0
661,1.2713729666666667
662,1.6129221666666667
663,0.0
664,0.0
665,2.9791913800000005
666,1.85767642
667,1.9721543600000004
668,1.26878336
669,0.0
670,1.6087579
671,1.26878338
672,1.6087579
673,0.0
674,1.26878336
675,0.0
676,2.35853494
677,1.54081896
678,0.0
679,2.9068540999999994
680,1.6087579
681,1.2713729666666667
682,0.0
683,1.69145862
684,1.26878336
685,2.4699119
686,0.0
687,2.41907708
688,1.6087579
689,2.29497276
690,1.54127446
691,0.0
692,2.5492687
693,2.7767694
694,1.26878336
695,1.26878336
696,0.0
697,1.26983385
698,0.0
699,0.0
700,0.0
701,1.6957180600000001
702,1.268895325
703,1.6087579
704,0.0
705,0.0
706,2.8162400599999997
707,1.2682939666666666
708,2.59234886
709,0.0
710,0.0
711,2.4230618799999997
712,1.47259274
713,2.82285725
714,2.9047069333333333
715,1.2683355
716,0.0
717,2.35519276
718,0.0
719,1.9724408400000004
720,1.2682939666666666
721,2.19768396
722,2.7492968333333336
723,2.5298046
724,2.9315384
725,2.3315070199999997
726,0.0
727,1.268895325
728,2.51290984
729,0.0
730,2.1400043249999996
731,2.12935782
732,1.26878336
733,2.2167980999999997
734,2.3917677399999997
735,1.6087579
736,1.26878338
737,0.0
738,0.0
739,1.26878336
740,0.0
741,2.4112199999999997
742,1.2688953500000002
743,0.0
744,1.6080302
745,1.268895325
746,0.0
747,0.0
748,0.0
749,1.85767642
750,0.0
751,1.6087579
752,1.85767642
753,2.2054566666666666
754,0.0
755,1.3367223
756,1.857920725
757,1.6087579
758,0.0
759,1.60993035
760,1.8493474500000002
761,1.26878336
762,0.0
763,2.17228126
764,0.0
765,0.0
766,1.89564968
767,2.83648242
768,2.13832692
769,2.29818884
770,0.0
771,2.8931345333333334
772,3.20196878
773,0.0
774,0.0
775,2.0477547400000002
776,2.21160796
777,1.26951745
778,1.268895325
779,2.4531239
780,1.26951745
781,0.0
782,1.7342648999999999
783,2.7372341199999997
784,2.3550787
785,0.0
786,1.9817951999999999
787,1.26878336
788,2.317328933333333
789,1.4049485400000001
790,1.85767642
791,1.26489895
792,1.4051093
793,1.26878336
794,2.86188996
795,1.26878336
796,0.0
797,0.0
798,0.0
799,0.0
800,1.2713729666666667
801,0.0
802,2.21160796
803,0.0
804,2.2849099199999996
805,1.437414675
806,0.0
807,0.0
808,1.60875792
809,1.9724408200000003
810,0.0
811,1.26878336
812,2.28531884
813,0.0
814,1.2683355
815,1.26878336
816,1.60875792
817,1.9709636
818,0.0
819,1.26878336
820,1.9724408200000003
821,2.1588196749999997
822,1.77743586
823,1.6087579
824,0.0
825,0.0
826,3.21741472
827,2.33933956
828,1.8079426400000003
829,1.6087579600000002
830,1.26878336
831,0.0
832,0.0
833,1.6087579600000002
834,0.0
835,0.0
836,2.0477547400000002
837,1.75894206
838,1.2645813999999997
839,0.0
840,1.2696750749999999
841,2.29497276
842,0.0
843,0.0
844,1.26878336
845,3.0441762333333338
846,1.26983385
847,2.2054567333333335
848,0.0
849,1.26878336
850,1.2713729666666667
851,0.0
852,1.85767644
853,0.0
854,1.6025114999999999
855,1.54127446
856,1.354757525
857,0.0
858,2.11314184
859,1.8845070200000003
860,0.0
861,2.13832692
862,0.0
863,0.0
864,2.50313636
865,1.26878336
866,2.0101276
867,1.26983385
868,1.7084793399999998
869,0.0
870,2.1362940000000004
871,2.16754818
872,2.2054567333333335
873,0.0
874,1.6087579
875,1.6087579600000002
876,0.0
877,2.53214004
878,1.6089399
879,0.0
880,0.0
881,2.8162400599999997
882,1.4038284
883,2.610147
884,1.2683355
885,0.0
886,1.26878336
887,1.7408599599999999
888,1.268895325
889,2.379479
890,0.0
891,1.8079426400000003
892,0.0
893,0.0
894,2.45708984
895,1.26878336
896,1.26878336
897,1.54081902
898,2.23652095
899,1.6087579
900,1.2713729666666667
901,0.0
902,2.60152902
903,1.2683355
904,2.2945572999999997
905,2.3393395999999997
906,2.0477547400000002
907,0.0
908,1.2713729666666667
909,1.47371292
910,1.6087579600000002
911,2.41643486
912,1.26878336
913,1.75894206
914,1.26830435
915,2.65126736
916,2.1445194
917,1.26878336
918,2.29096814
919,2.56045622
920,0.0
921,2.0465655
922,1.26878336
923,1.4737128800000001
924,0.0
925,1.26878336
926,0.0
927,1.4038284
928,1.6087579
929,2.90535498
930,1.54127452
931,1.4737128800000001
932,1.610447725
933,2.88853538
934,0.0
935,1.6087579600000002
936,1.6089399
937,0.0
938,0.0
939,2.31893702
940,1.3532280250000002
941,0.0
942,0.0
943,2.83590976
944,0.0
945,0.0
946,1.9724408200000003
947,1.97159112
948,1.26878336
949,1.80794262
950,1.75894208
951,1.26878336
952,2.6667376666666662
953,2.31055918
954,2.8068858
955,3.07229198
956,0.0
957,2.5033854399999997
958,0.0
959,1.26878336
960,2.63013444
961,2.4394886799999997
962,1.4725927799999998
963,1.6087579600000002
964,2.3683547799999998
965,2.4105604400000002
966,1.2683355
967,2.7186021400000002
968,2.701684933333333
969,1.2713729666666667
970,0.0
971,1.26878336
972,2.3174
973,2.31893702
974,1.26878336
975,1.26878336
976,1.26878336
977,0.0
978,0.0
979,0.0
980,0.0
981,2.6480322999999997
982,2.87316904
983,2.37915702
984,0.0
985,1.268895325
986,2.48634836
987,0.0
988,0.0
989,1.857920725
990,2.03789854
991,2.56031062
992,1.26878336
993,2.2949292999999997
994,2.12935782
995,2.0545031000000002
996,0.0
997,2.8645682999999997
998,1.26878338
999,1.26878336
1000,1.26878336
1001,1.6087579600000002
1002,0.0
1003,1.6087579
1004,1.2683355
1005,0.0
1006,3.00197076
1007,2.4980969600000007
1008,0.0
1009,0.0
1010,0.0
1011,1.2683355
1012,2.2408057599999998
1013,2.2707542
1014,1.60251155
1015,2.35853494
1016,1.54081902
1017,1.26878336
1018,1.26983385
1019,2.35190016
1020,1.7583558199999998
1021,1.26878336
1022,1.2672082
1023,0.0
1024,2.3275918
1025,2.19768396
1026,2.87978446
1027,0.0
1028,2.51742972
1029,1.6087579600000002
1030,1.9724408200000003
1031,0.0
1032,1.2682939666666666
1033,1.4737128800000001
1034,1.54053172
1035,1.26878336
1036,1.26983385
1037,1.26878336
1038,0.0
1039,2.56031066
1040,0.0
1041,2.14141958
1042,0.0
1043,2.41907708
1044,1.7074922999999997
1045,2.7906984799999996
1046,1.8079426400000003
1047,0.0
1048,1.2683355
1049,1.6079762666666666
1050,0.0
1051,2.57471122
1052,2.24411704
1053,1.6087579600000002
1054,2.9494234
1055,1.6087579600000002
1056,0.0
1057,1.4038284
1058,1.26878336
1059,0.0
1060,1.26830435
1061,3.0966074
1062,1.6087579600000002
1063,1.6217898599999998
1064,1.4038284
1065,0.0
1066,0.0
1067,0.0
1068,2.270965
1069,1.6087579600000002
1070,1.26878336
1071,0.0
1072,0.0
1073,0.0
1074,3.0052378400000004
1075,1.54081896
1076,0.0
1077,2.60428492
1078,2.31811306
1079,0.0
1080,0.0
1081,0.0
1082,0.0
1083,0.0
1084,0.0
1085,1.2682939666666666
1086,1.6087579600000002
1087,1.26878336
1088,0.0
1089,1.54081896
1090,1.26878336
1091,1.4725927799999998
1092,1.6087579600000002
1093,0.0
1094,2.8089010599999997
1095,0.0
1096,1.97159112
1097,0.0
1098,1.26878336
1099,1.5399935399999998
1100,1.6079762666666666
1101,1.85767644
1102,2.69834096
1103,1.26878336
1104,1.26878336
1105,0.0
1106,2.31110444
1107,1.26878336
1108,0.0
1109,1.85767644
1110,1.26878336
1111,1.26878336
1112,1.26878336
1113,0.0
1114,2.3621433
1115,1.54119632
1116,0.0
1117,2.317328933333333
1118,0.0
1119,2.42491978
1120,0.0
1121,2.89932148
1122,1.6087579600000002
1123,0.0
1124,1.4725927799999998
1125,1.84631666
1126,2.06301296
1127,2.6195833
1128,2.35853494
1129,0.0
1130,1.8493474
1131,1.26489895
1132,1.2713729666666667
1133,1.26878336
1134,2.56748382
1135,1.26983385
1136,1.26878338
1137,1.6079762666666666
1138,1.268895325
1139,1.9231078000000004
1140,1.6089399
1141,1.47371292
1142,1.26489895
1143,3.05528336
1144,1.6087579600000002
1145,2.8473781199999997
1146,1.8039308000000003
1147,1.26878336
1148,2.4096160400000004
1149,1.26878338
1150,0.0
1151,1.6087579600000002
1152,0.0
1153,1.2648989999999998
1154,2.5853818333333334
1155,0.0
1156,0.0
1157,2.0376322
1158,1.2648989999999998
1159,0.0
1160,1.94155545
1161,1.26878336
1162,2.33907682
1163,1.26878338
1164,1.26878338
1165,1.26983385
1166,2.49819588
1167,1.2713729666666667
1168,1.26878338
1169,1.2683355
1170,3.12217378
1171,2.43031382
1172,0.0
1173,1.6079763333333332
1174,1.69012958
1175,0.0
1176,2.0477547400000002
1177,2.49342896
1178,0.0
1179,2.07040528
1180,2.0477547400000002
1181,1.6129221666666667
1182,0.0
1183,1.26878336
1184,1.26878338
1185,1.6087579
1186,1.8083434
1187,2.32576768
1188,2.4865072799999997
1189,1.6087579
1190,2.6100253399999995
1191,1.6087579600000002
1192,2.585380925
1193,0.0
1194,1.6079898
1195,2.7782741599999996
1196,1.2713729666666667
1197,1.2648989999999998
1198,2.12935782
1199,2.1304033999999996
1200,0.0
1201,1.9218573200000002
1202,2.29471846
1203,2.2028325
1204,0.0
1205,2.8217875
1206,0.0
1207,1.80794262
1208,2.39907736
1209,0.0
1210,1.26878336
1211,0.0
1212,1.80794262
1213,0.0
1214,0.0
1215,1.7074922800000003
1216,2.54862242
1217,1.9724408400000004
1218,1.26878336
1219,2.3950425799999997
1220,0.0
1221,0.0
1222,0.0
1223,0.0
1224,1.6087579600000002
1225,1.268294
1226,1.26878338
1227,1.3362668
1228,1.26878336
1229,2.7794226199999996
1230,1.33626682
1231,0.0
1232,1.4038284
1233,1.26878338
1234,0.0
1235,0.0
1236,1.2648989999999998
1237,2.19768396
1238,0.0
1239,1.268294
1240,0.0
1241,1.2713729666666667
1242,1.26878338
1243,1.26878336
1244,0.0
1245,0.0
1246,1.6087579600000002
1247,1.4049485400000001
1248,2.07740816
1249,0.0
1250,1.26878338
1251,0.0
1252,0.0
1253,0.0
1254,2.1480999
1255,2.5505134000000003
1256,1.4038284
1257,2.6195833
1258,1.6080302
1259,1.6900161
1260,1.26878338
1261,0.0
1262,0.0
1263,0.0
1264,1.2713729666666667
1265,2.19768396
1266,0.0
1267,2.0545031000000002
1268,1.6129222333333333
1269,2.8014656999999996
1270,0.0
1271,2.34542934
1272,0.0
1273,2.13832692
1274,2.0376322
1275,1.26878338
1276,1.268294
1277,0.0
1278,1.26878338
1279,2.03755968
1280,1.60251155
1281,0.0
1282,2.0477547400000002
1283,0.0
1284,0.0
1285,2.73252944
1286,1.4737129000000002
1287,1.6129222333333333
1288,1.85767642
1289,2.05136676
1290,0.0
1291,1.2660444999999998
1292,1.26951745
1293,0.0
1294,2.0777031200000002
1295,2.19768396
1296,2.8290060333333336
1297,1.85767644
1298,1.268895325
1299,1.6217898599999998
1300,1.9338400400000002
1301,0.0
1302,0.0
1303,0.0
1304,0.0
1305,0.0
1306,0.0
1307,0.0
1308,0.0
1309,1.6087579600000002
1310,0.0
1311,0.0
1312,1.93299034
1313,2.8294307400000003
1314,1.85767642
1315,1.6087579600000002
1316,2.29497276
1317,2.3275917333333336
1318,0.0
1319,0.0
1320,0.0
1321,2.13832688
1322,0.0
1323,0.0
1324,1.6087579
1325,1.269833825
1326,1.47371294
1327,0.0
1328,1.85767644
1329,2.04805205
1330,2.046495966666667
1331,3.30078424
1332,0.0
1333,2.4442699
1334,0.0
1335,1.26889535
1336,1.54127452
1337,2.77900044
1338,0.0
1339,2.394531175
1340,2.7508769399999995
1341,2.0101276
1342,0.0
1343,1.8632290999999999
1344,0.0
1345,1.85767642
1346,2.31893692
1347,2.09310282
1348,0.0
1349,0.0
1350,1.9036548600000003
1351,2.62405456
1352,1.268304375
1353,0.0
1354,1.26878338
1355,0.0
1356,0.0
1357,0.0
1358,0.0
1359,1.6025114999999999
1360,1.2648989999999998
1361,0.0
1362,1.88821118
1363,1.4038283799999998
1364,0.0
1365,1.2648989999999998
1366,1.269833875
1367,1.47371292
1368,0.0
1369,1.80794262
1370,1.269833875
1371,0.0
1372,2.37893758
1373,0.0
1374,0.0
1375,2.5605580399999996
1376,1.60251155
1377,1.9724408400000004
1378,1.26878338
1379,1.93299034
1380,2.0696697600000005
1381,1.269833875
1382,3.0427681
1383,3.16490648
1384,1.63955336
1385,1.26878336
1386,1.6129222333333333
1387,0.0
1388,1.26878336
1389,0.0
1390,1.4038284
1391,0.0
1392,0.0
1393,1.85767644
1394,2.37929732
1395,0.0
1396,2.22651076
1397,1.26951745
1398,1.26878336
1399,1.75795504
1400,1.8342426200000002
1401,0.0
1402,0.0
1403,1.6087579600000002
1404,2.37893758
1405,1.26878338
1406,2.2909645999999997
1407,0.0
1408,2.9377197400000004
1409,2.270965
1410,3.0017279
1411,1.85767642
1412,2.95053114
1413,1.97159112
1414,1.26878336
1415,0.0
1416,3.21733682
1417,1.269833875
1418,1.6104478
1419,0.0
1420,2.2054566666666666
1421,1.85767644
1422,0.0
1423,3.0472085
1424,2.9706851
1425,2.0477547400000002
1426,1.26878338
1427,2.6868981599999997
1428,1.8632290999999999
1429,2.0477547400000002
1430,3.2562539400000006
1431,0.0
1432,0.0
1433,0.0
1434,1.2648989999999998
1435,1.2645813999999997
1436,0.0
1437,0.0
1438,0.0
1439,0.0
1440,3.02490098
1441,1.4725927799999998
1442,2.9379243
1443,2.20211402
1444,1.2683355
1445,1.6087579600000002
1446,0.0
1447,1.6087579600000002
1448,1.6104478
1449,1.9939242200000002
1450,0.0
1451,2.56041794
1452,1.8579207500000001
1453,1.2683355
1454,0.0
1455,0.0
1456,2.92330458
1457,2.0477547400000002
1458,0.0
1459,2.57128544
1460,3.1933575
1461,1.3375477599999999
1462,2.6179625399999997
1463,1.26878338
1464,1.2648989999999998
1465,0.0
1466,3.01006682
1467,3.06712206
1468,2.8708697800000005
1469,1.8632290999999999
1470,0.0
1471,1.2713729666666667
1472,0.0
1473,0.0
1474,2.64803236
1475,1.2713729666666667
1476,0.0
1477,0.0
1478,0.0
1479,1.26878338
1480,1.2713729666666667
1481,1.26878338
1482,0.0
1483,1.2713729666666667
1484,2.0477547400000002
1485,0.0
1486,1.6087579
1487,1.33754774
1488,1.6079763333333332
1489,0.0
1490,2.944964
1491,2.22190248
1492,1.26889535
1493,0.0
1494,1.54127452
1495,1.6087579600000002
1496,1.96004768
1497,0.0
1498,1.26878336
1499,2.485303075
1500,1.8566381333333333
1501,3.11299792
1502,0.0
1503,1.85767642
1504,1.6129222333333333
1505,1.9724408200000003
1506,1.9724408400000004
1507,2.10794638
1508,1.6087579
1509,2.19768404
1510,1.33672232
1511,1.268294
1512,1.9218573200000002
1513,0.0
1514,0.0
1515,0.0
1516,0.0
1517,1.26878338
1518,1.268294
1519,0.0
1520,0.0
1521,0.0
1522,2.1372476
1523,1.4051093399999999
1524,0.0
1525,1.26878338
1526,0.0
1527,1.54081902
1528,2.06143622
1529,2.1976839999999997
1530,1.26878338
1531,1.2713729666666667
1532,1.2683355
1533,0.0
1534,1.47333558
1535,1.26878338
1536,1.26878338
1537,0.0
1538,0.0
1539,0.0
1540,0.0
1541,0.0
1542,0.0
1543,0.0
1544,0.0
1545,0.0
1546,1.85767642
1547,2.59958644
1548,1.9073961750000001
1549,0.0
1550,0.0
1551,0.0
1552,2.31893692
1553,1.6087579600000002
1554,0.0
1555,0.0
1556,0.0
1557,1.96004768
1558,1.269833875
1559,2.046495966666667
1560,0.0
1561,0.0
1562,0.0
1563,1.69145862
1564,2.8668528199999996
1565,0.0
1566,3.17315565
1567,1.4725927799999998
1568,2.1677356199999998
1569,3.26576868
1570,1.2648989999999998
1571,0.0
1572,2.45931766
1573,1.26878336
1574,0.0
1575,2.22823438
1576,2.24767086
1577,2.6581277599999997
1578,1.26878338
1579,1.26878338
1580,2.4586433
1581,1.65849176
1582,1.6089399
1583,0.0
1584,1.269833875
1585,1.85767644
1586,1.6079763333333332
1587,0.0
1588,0.0
1589,2.0545030333333334
1590,2.0504935750000004
1591,0.0
1592,1.26878336
1593,1.4038283799999998
1594,1.26878336
1595,0.0
1596,2.44929958
1597,2.4338378
1598,1.6087579600000002
1599,0.0
1600,2.4284950999999997
1601,0.0
1602,0.0
1603,0.0
1604,0.0
1605,0.0
1606,1.6129222333333333
1607,1.26878338
1608,2.063013
1609,1.26878338
1610,1.26878338
1611,3.03933216
1612,0.0
1613,1.523066125
1614,2.00207914
1615,0.0
1616,1.2713729666666667
1617,2.2852539000000003
1618,0.0
1619,1.4725927799999998
1620,0.0
1621,0.0
1622,1.2713729666666667
1623,0.0
1624,2.34174894
1625,1.26878336
1626,0.0
1627,0.0
1628,1.2645813999999997
1629,0.0
1630,2.27096504
1631,1.54081896
1632,2.7332017399999997
1633,1.26878338
1634,0.0
1635,0.0
1636,2.8682278599999997
1637,1.26878338
1638,2.80983036
1639,1.26878338
1640,1.7408599599999999
1641,1.6025114999999999
1642,0.0
1643,1.6087579
1644,2.31407208
1645,0.0
1646,2.19409156
1647,2.61201566
1648,0.0
1649,1.2682939666666666
1650,0.0
1651,0.0
1652,2.1228341
