,EC
589,1.5395999999999996e-05
590,0.0
591,0.0008629999999999998
592,0.0051481262
593,0.0009917749999999999
594,0.0
595,0.0183031188
596,0.0029331742000000003
597,0.0006556666666666667
598,0.0015869855999999997
599,0.00014152
600,0.00012880000000000001
601,0.005702772
602,0.11393709666666667
603,0.0019153975999999999
604,0.0005231999999999999
605,0.0151000942
606,0.0
607,0.0
608,0.0
609,0.0
610,7.020000000000001e-05
611,0.0
612,0.00027944
613,0.000315
614,0.0096124242
615,0.0060703580000000005
616,0.0126300268
617,0.0821189148
618,3.3075e-05
619,0.0
620,0.0
621,0.0001281
622,0.000404
623,0.0451888514
624,0.028247854
625,0.00036100000000000005
626,0.0016825546666666667
627,0.0
628,0.0
629,0.032527263
630,0.0
631,0.00027944
632,0.025230813
633,0.0
634,0.0010868786
635,0.0
636,0.0
637,0.0017303694000000002
638,4.8866666666666664e-05
639,0.0151029926
640,0.036783103799999994
641,0.0
642,0.0010451244
643,0.002971144
644,0.0013226374000000001
645,0.00709622125
646,0.0
647,0.0
648,0.0008266760000000001
649,0.0066192556
650,0.00034799999999999995
651,0.0
652,0.0014282074
653,0.002072437
654,0.0
655,0.0041201144
656,0.00038360000000000005
657,0.0
658,0.00015833333333333332
659,0.0013020975999999999
660,0.0
661,0.005286043666666667
662,0.0007639999999999999
663,0.0
664,0.0
665,0.0187624288
666,0.0020477522
667,0.0039539878
668,1.6692000000000003e-06
669,0.0
670,0.0009062403999999999
671,5.1599999999999994e-05
672,0.0010744244000000002
673,0.0
674,0.00027944
675,0.0
676,0.0042964612
677,0.00014671999999999998
678,0.0
679,0.010569386600000001
680,1.8379999999999997e-05
681,2.82e-06
682,0.0
683,0.0007267807999999998
684,6.680000000000001e-05
685,0.0063282828
686,0.0
687,0.004458289
688,0.0008395478000000001
689,0.00221557
690,0.0
691,0.0
692,0.0060479346
693,0.002985742
694,0.00027944
695,0.000302
696,0.0
697,0.0
698,0.0
699,0.0
700,0.0
701,0.0016268568000000001
702,0.00013319999999999999
703,0.0017140832000000002
704,0.0
705,0.0
706,0.0048058091999999995
707,5.390000000000001e-05
708,0.0067003622
709,0.0
710,0.0
711,0.0021483752
712,0.0013582440000000002
713,0.007872821750000002
714,0.021095645
715,7.659999999999999e-05
716,0.0
717,0.007615332
718,0.0
719,0.015809504
720,0.005647283333333333
721,0.0036335392
722,0.004770386666666667
723,0.002719724
724,0.0217340166
725,0.0083680836
726,0.0
727,0.00098448425
728,0.0065890112
729,0.0
730,0.004049568
731,0.0031527408000000005
732,0.00027944
733,0.004794491600000001
734,0.0069780854
735,0.005181125199999999
736,1.786e-06
737,0.0
738,0.0
739,0.0021709832000000005
740,0.0
741,0.013709553
742,0.001386331
743,0.0
744,0.000118
745,0.00042975
746,0.0
747,0.0
748,0.0
749,0.0012902004000000002
750,0.0
751,0.00436659
752,0.0005612000000000001
753,0.024937921333333335
754,0.0
755,5.7198000000000004e-05
756,0.0004915
757,8.57e-05
758,0.0
759,0.0003395
760,0.0042098594999999996
761,2.454e-05
762,0.0
763,0.0016833729999999997
764,0.0
765,0.0
766,0.0036191878000000005
767,0.054037048399999996
768,0.003021208
769,0.0017644608000000003
770,0.0
771,0.0008998686666666667
772,0.170054972
773,0.0
774,0.0
775,0.00020140000000000002
776,0.00232242
777,0.0005690000000000001
778,0.00199785425
779,0.0019033632000000002
780,0.00019
781,0.0
782,0.0020847355
783,0.0127287946
784,0.0014642806
785,0.0
786,0.0064891385999999995
787,1.1860000000000002e-05
788,0.00025733333333333337
789,0.0008002
790,0.0075639364
791,0.0074221355
792,3.754e-05
793,3.2840000000000004e-05
794,0.0071199386
795,0.0010333914
796,0.0
797,0.0
798,0.0
799,0.0
800,8.066666666666667e-06
801,0.0
802,0.004704275199999999
803,0.0
804,0.0044322872
805,0.000669895
806,0.0
807,0.0
808,0.0008331788
809,0.003949562
810,0.0
811,9.426000000000001e-05
812,0.0015970778000000002
813,0.0
814,1.05e-05
815,0.0003546
816,0.0013861828000000002
817,0.0025158036000000003
818,0.0
819,0.0012218058
820,0.001553356
821,0.00130090375
822,0.0058147508
823,0.0043643112
824,0.0
825,0.0
826,0.016991904199999998
827,0.0017270034
828,0.0017664178
829,0.00013796000000000001
830,1.3918000000000001e-05
831,0.0
832,0.0
833,0.0022050374
834,0.0
835,0.0
836,0.002082748
837,0.0002494
838,4.29e-05
839,0.0
840,0.0005574999999999999
841,0.006450971599999999
842,0.0
843,0.0
844,0.0021709832000000005
845,0.13708935666666666
846,0.0004555
847,0.005288017
848,0.0
849,0.0001822
850,0.0002326666666666667
851,0.0
852,0.0044761974000000005
853,0.0
854,0.0022752705
855,0.0004848000000000001
856,0.000345994
857,0.0
858,0.0053327896
859,0.0045577318
860,0.0
861,0.0007028000000000001
862,0.0
863,0.0
864,0.0021701328
865,7.234e-05
866,0.0007293153999999999
867,0.0
868,0.0075017192
869,0.0
870,0.0452848038
871,0.0020138868
872,0.01760325266666667
873,0.0
874,0.0034560492000000006
875,0.0015476790000000002
876,0.0
877,0.0051858678000000005
878,0.0004925
879,0.0
880,0.0
881,0.064719189
882,0.0014919526
883,0.007140538
884,0.00016
885,0.0
886,9.514e-05
887,0.00010002000000000001
888,0.000180875
889,0.011372326200000001
890,0.0
891,0.004238037599999999
892,0.0
893,0.0
894,0.0018571184000000002
895,0.0
896,0.0008626046
897,0.0004326
898,0.011813437250000001
899,0.0034614216000000003
900,3.2800000000000004e-05
901,0.0
902,0.011494492200000001
903,0.000588
904,0.009178956399999999
905,0.0088629608
906,0.0038886908000000005
907,0.0
908,0.0007213333333333334
909,0.0004924
910,0.000305
911,0.0059832018
912,3.338e-05
913,0.0002242
914,0.00077432675
915,0.008932406799999999
916,0.004364616
917,0.001511791
918,0.006211764200000001
919,0.0011897608
920,0.0
921,0.0018509129999999998
922,7.392e-06
923,0.000362
924,0.0
925,0.0006804000000000001
926,0.0
927,0.001623611
928,0.001768524
929,0.0053000550000000006
930,6.25e-05
931,0.00045899999999999994
932,0.0007820405000000001
933,0.0120533742
934,0.0
935,0.0015563766
936,0.0013269902500000002
937,0.0
938,0.0
939,0.0026413554000000003
940,0.00034125
941,0.0
942,0.0
943,0.010453474799999998
944,0.0
945,0.0
946,0.0008921304
947,0.0017345216
948,0.00010188000000000001
949,0.0015277036
950,0.0008736000000000001
951,0.00012106000000000001
952,0.02447570333333333
953,0.0011718622
954,0.022432689
955,0.030609263799999998
956,0.0
957,0.0157601622
958,0.0
959,0.0019209473999999998
960,0.0088393478
961,0.0024970632
962,0.00043733999999999993
963,9.434000000000001e-05
964,0.004584339000000001
965,0.0025332658
966,0.00016
967,0.008246595800000001
968,0.013447168666666667
969,0.000813
970,0.0
971,1.4066e-05
972,0.003439109
973,0.0055069504
974,0.00018680000000000001
975,2.744e-05
976,1.168e-05
977,0.0
978,0.0
979,0.0
980,0.0
981,0.010144666
982,0.019740420600000003
983,0.0037676891999999995
984,0.0
985,0.00026275
986,0.0069098599999999994
987,0.0
988,0.0
989,0.0007504225
990,0.010643242399999999
991,0.011785194199999998
992,0.0015274998000000001
993,0.0055739522
994,0.0023020132
995,0.0002013333333333333
996,0.0
997,0.0211980688
998,0.0001502
999,5.8644e-06
1000,0.0008266760000000001
1001,0.000246
1002,0.0
1003,5.1920000000000004e-05
1004,2.95e-05
1005,0.0
1006,0.013492694999999999
1007,0.010963746399999998
1008,0.0
1009,0.0
1010,0.0
1011,2.35e-05
1012,0.0008902952
1013,0.0018825209999999998
1014,0.0043047125
1015,0.0052542676
1016,0.0021968854
1017,0.0008374966000000001
1018,0.0021223562500000005
1019,0.0045817122
1020,0.0011372903999999997
1021,0.000263
1022,0.00014
1023,0.0
1024,0.004349219333333334
1025,0.0025930228
1026,0.0192252404
1027,0.0
1028,0.0047951828000000005
1029,0.00010946
1030,0.0019153583999999997
1031,0.0
1032,0.0
1033,3.972e-05
1034,0.0041299914
1035,4.242e-06
1036,0.00115898925
1037,7.362e-05
1038,0.0
1039,0.00356292
1040,0.0
1041,0.000869485
1042,0.0
1043,0.018890995799999998
1044,0.0009488
1045,0.017476474
1046,0.00038300000000000004
1047,0.0
1048,0.000239
1049,0.006060901666666667
1050,0.0
1051,0.0103855114
1052,0.002224526
1053,7.396e-06
1054,0.0060113478000000005
1055,0.0039690708
1056,0.0
1057,6.274e-05
1058,0.0
1059,0.0
1060,0.00023375000000000002
1061,0.004848485800000001
1062,0.0025725419999999997
1063,0.0011653990000000001
1064,0.0038664186
1065,0.0
1066,0.0
1067,0.0
1068,0.0198432134
1069,0.0003158
1070,3.3792000000000004e-05
1071,0.0
1072,0.0
1073,0.0
1074,0.0027653934
1075,0.0011125369999999998
1076,0.0
1077,0.0050464378
1078,0.0037174282
1079,0.0
1080,0.0
1081,0.0
1082,0.0
1083,0.0
1084,0.0
1085,1.8266666666666666e-05
1086,0.0004718
1087,7.37e-05
1088,0.0
1089,0.003942904799999999
1090,0.0
1091,0.00033674000000000003
1092,0.0017454032
1093,0.0
1094,0.008832846
1095,0.0
1096,0.0009223413999999999
1097,0.0
1098,1.3756e-05
1099,0.0025107612
1100,0.00021600000000000002
1101,0.0022583682
1102,0.045141652600000005
1103,2.6920000000000003e-05
1104,8.099999999999999e-05
1105,0.0
1106,0.0018453681999999999
1107,0.000188
1108,0.0
1109,0.0034103082
1110,2.7479999999999994e-05
1111,5.8644e-06
1112,0.0
1113,0.0
1114,0.0045045268
1115,0.0026400752
1116,0.0
1117,0.015007219666666667
1118,0.0
1119,0.005852502799999999
1120,0.0
1121,0.0107002494
1122,0.00015692
1123,0.0
1124,0.0013714442
1125,0.001133673
1126,0.0036621115999999993
1127,0.0083475425
1128,0.0056322744
1129,0.0
1130,0.0041650655000000005
1131,0.0074221355
1132,0.0
1133,0.0
1134,0.0024021932
1135,3.7775e-06
1136,8.01e-05
1137,0.0002413666666666667
1138,0.00054775
1139,0.0028927557999999997
1140,0.0005200000000000001
1141,0.0179857142
1142,0.0
1143,0.0032757983999999996
1144,6.36e-05
1145,0.0095970096
1146,0.0030252174
1147,0.0007086
1148,0.0068287187999999995
1149,0.0013779838
1150,0.0
1151,0.0003078
1152,0.0
1153,0.0074221355
1154,0.009724052
1155,0.0
1156,0.0
1157,0.011391133500000001
1158,0.0017422015
1159,0.0
1160,0.00094802975
1161,0.0009383278
1162,0.0121162764
1163,0.0016825814000000002
1164,0.00020092
1165,0.0
1166,0.0065454072000000005
1167,0.0010280036666666665
1168,2.6920000000000003e-05
1169,0.000171
1170,0.0217379666
1171,0.025631404599999998
1172,0.0
1173,0.0008191406666666666
1174,0.0084496506
1175,0.0
1176,0.00030454
1177,0.0012618354
1178,0.0
1179,0.00014882
1180,0.0027431618
1181,0.00015433333333333334
1182,0.0
1183,0.00014879999999999998
1184,8.538e-05
1185,0.0018434611999999999
1186,0.0024335081999999997
1187,0.0005042
1188,0.0022047789999999996
1189,0.00015853999999999998
1190,0.009299483200000002
1191,0.006675536800000001
1192,0.0118016695
1193,0.0
1194,0.0015077835000000001
1195,0.013762802400000001
1196,0.0006553333333333334
1197,0.0013016295
1198,0.0011404543999999999
1199,0.0021906274000000002
1200,0.0
1201,0.0008349025999999999
1202,0.001684061
1203,0.0030038306
1204,0.0
1205,0.10010590779999999
1206,0.0
1207,0.0005612
1208,0.0029384412
1209,0.0
1210,0.0033358842
1211,0.0
1212,0.0008623083999999999
1213,0.0
1214,0.0
1215,0.00014562
1216,0.006784757799999999
1217,0.0008102221999999999
1218,0.000259
1219,0.002777112
1220,0.0
1221,0.0
1222,0.0
1223,0.0
1224,0.0022238719999999996
1225,6.68e-06
1226,0.000381
1227,1.952e-05
1228,0.0008518477999999999
1229,0.0144365502
1230,0.0005002085999999999
1231,0.0
1232,0.00031094
1233,0.00026839999999999996
1234,0.0
1235,0.0
1236,0.0013016295
1237,0.0023276627999999997
1238,0.0
1239,0.0016825546666666667
1240,0.0
1241,0.0005673333333333333
1242,0.0001056
1243,0.00027944
1244,0.0
1245,0.0
1246,5.044e-05
1247,0.00020119999999999998
1248,0.0005144
1249,0.0
1250,0.0008374966000000001
1251,0.0
1252,0.0
1253,0.0
1254,0.0013568523999999999
1255,0.011947039999999999
1256,0.0008913662000000001
1257,0.0030169185
1258,0.001310119
1259,0.00043479999999999994
1260,0.0
1261,0.0
1262,0.0
1263,0.0
1264,0.0002826666666666667
1265,0.0024985954000000003
1266,0.0
1267,0.009791085
1268,9.083333333333332e-05
1269,0.0075099996
1270,0.0
1271,0.0073020504
1272,0.0
1273,0.0002702
1274,0.0010780175
1275,0.0013883328
1276,6.906666666666666e-06
1277,0.0
1278,7.583999999999999e-05
1279,0.0040098078
1280,0.0074478585
1281,0.0
1282,0.006370300800000001
1283,0.0
1284,0.0
1285,0.0094140108
1286,6.296000000000001e-05
1287,0.001220791333333333
1288,0.016076574599999997
1289,0.0060609795999999995
1290,0.0
1291,0.00029933333333333336
1292,0.0
1293,0.0
1294,0.0028370706
1295,0.0029086240000000003
1296,0.0010801796666666667
1297,0.00039927999999999996
1298,0.00394860525
1299,0.0011868368
1300,0.0004932000000000001
1301,0.0
1302,0.0
1303,0.0
1304,0.0
1305,0.0
1306,0.0
1307,0.0
1308,0.0
1309,0.023919636799999998
1310,0.0
1311,0.0
1312,0.00042140000000000005
1313,0.11818347879999999
1314,5.53e-05
1315,6.548e-05
1316,0.007646294600000001
1317,0.004639132333333334
1318,0.0
1319,0.0
1320,0.0
1321,0.0018434432
1322,0.0
1323,0.0
1324,0.00011796
1325,0.0023893259999999998
1326,0.0004371399999999999
1327,0.0
1328,0.0021491483999999997
1329,0.0005787500000000001
1330,0.0014069916666666668
1331,0.037681595600000006
1332,0.0
1333,0.013945777500000001
1334,0.0
1335,0.00037649999999999994
1336,0.0007370956
1337,0.0148475776
1338,0.0
1339,0.00199866625
1340,0.012423519
1341,0.0044249652
1342,0.0
1343,0.0046718233333333335
1344,0.0
1345,0.0010756303999999999
1346,0.0048539434000000005
1347,0.0108067288
1348,0.0
1349,0.0
1350,0.0013027164000000001
1351,0.0101612006
1352,0.0
1353,0.0
1354,8.633999999999999e-05
1355,0.0
1356,0.0
1357,0.0
1358,0.0
1359,0.0003205
1360,0.0074221355
1361,0.0
1362,0.0009890728
1363,0.00015542
1364,0.0
1365,0.001455142
1366,0.0007185000000000001
1367,0.0008780848
1368,0.0
1369,0.0015643766
1370,3.5825e-05
1371,0.0
1372,0.0026338043999999997
1373,0.0
1374,0.0
1375,0.0004704
1376,0.00115752
1377,0.0063809738
1378,0.0009205874
1379,0.0022113854000000003
1380,0.0019038788000000002
1381,0.0021223562500000005
1382,0.022312479000000003
1383,0.07685762199999999
1384,0.0077699058
1385,0.00027944
1386,0.0013535083333333336
1387,0.0
1388,0.0001736
1389,0.0
1390,0.00024332
1391,0.0
1392,0.0
1393,0.0016101277999999997
1394,0.0041473598
1395,0.0
1396,0.0050769542
1397,0.0012787205
1398,0.000296
1399,0.000306467
1400,0.0014362538
1401,0.0
1402,0.0
1403,0.00025760000000000003
1404,0.005160043
1405,0.0017189164
1406,0.0050924792
1407,0.0
1408,0.025373406400000003
1409,0.0040532012
1410,0.010300511600000001
1411,0.0030289773999999997
1412,0.0209823048
1413,0.0028694242000000003
1414,0.0003206
1415,0.0
1416,0.025366143799999998
1417,0.0
1418,0.00011214999999999999
1419,0.0
1420,0.0021471686666666664
1421,0.0013267172000000001
1422,0.0
1423,0.013284505250000002
1424,0.13277690080000001
1425,0.008518477200000001
1426,3.522e-05
1427,0.029103343799999997
1428,0.0011011550000000001
1429,0.0045812774
1430,0.11759100299999999
1431,0.0
1432,0.0
1433,0.0
1434,0.012788902
1435,0.000794
1436,0.0
1437,0.0
1438,0.0
1439,0.0
1440,0.0142063512
1441,0.00014298
1442,0.0119022468
1443,0.0024014676
1444,6.809999999999999e-05
1445,0.0006212906
1446,0.0
1447,6.714e-05
1448,6.6725e-05
1449,0.0021060246
1450,0.0
1451,0.0021650974
1452,0.006505726
1453,0.001306358
1454,0.0
1455,0.0
1456,0.0571984118
1457,0.000802082
1458,0.0
1459,0.021230834400000002
1460,0.09334497533333334
1461,0.00032836000000000003
1462,0.0172275862
1463,0.0003482
1464,0.0
1465,0.0
1466,0.017419914
1467,0.020417421400000003
1468,0.01317337
1469,0.00046000000000000007
1470,0.0
1471,0.00011466666666666667
1472,0.0
1473,0.0
1474,0.0135223442
1475,0.0002326666666666667
1476,0.0
1477,0.0
1478,0.0
1479,0.0013883328
1480,0.001289966
1481,0.00040159999999999995
1482,0.0
1483,0.0002553333333333333
1484,0.0370937628
1485,0.0
1486,0.0009399215999999998
1487,0.00041600000000000003
1488,0.001559831
1489,0.0
1490,0.0070275088
1491,0.0008884388
1492,0.00027625
1493,0.0
1494,5.6000000000000006e-05
1495,0.0022351330000000003
1496,0.0052472782
1497,0.0
1498,0.00027944
1499,0.00847579375
1500,0.005712492
1501,0.021662636
1502,0.0
1503,0.0002072
1504,0.000152
1505,0.0019629414000000003
1506,0.006224798000000001
1507,0.0006037999999999999
1508,0.00020787999999999997
1509,0.0010669196000000001
1510,3.328e-05
1511,0.0005106666666666666
1512,0.0036418456
1513,0.0
1514,0.0
1515,0.0
1516,0.0
1517,0.00015507999999999999
1518,5.23e-06
1519,0.0
1520,0.0
1521,0.0
1522,0.0008804395999999999
1523,0.00019759999999999998
1524,0.0
1525,3.5933999999999998e-06
1526,0.0
1527,0.0011470818
1528,0.00035440000000000005
1529,0.0033536923999999994
1530,0.0015117908
1531,0.0
1532,0.0
1533,0.0
1534,0.0023449958
1535,0.00013016
1536,0.0002342
1537,0.0
1538,0.0
1539,0.0
