,BC
470,0.0
471,2046.6444666666666
472,5552.675333333334
473,11672.62426
474,155217.852
475,10146.45
476,2581.92462
477,0.0
478,23512.49166666667
479,71724.31360000001
480,0.0
481,0.0
482,0.0
483,0.0
484,26515.5276
485,0.0
486,16311.131000000001
487,0.0
488,0.0
489,0.0
490,0.0
491,0.0
492,1403.24562
493,596.2682560000001
494,0.0
495,0.0
496,5342.29195
497,12472.2068
498,3455.6144
499,7243.276079999999
500,0.0
501,0.0
502,0.0
503,27833.243799999997
504,1766.7025999999998
505,17751.8722
506,44427.9164
507,0.0
508,0.0
509,0.0
510,0.0
511,4981.072480000001
512,1323.4078
513,0.0
514,0.0
515,0.0
516,3294.65818
517,2539.20384
518,0.0
519,0.0
520,0.0
521,0.0
522,6834.77344
523,0.0
524,6274.0
525,5788.9913
526,0.0
527,4438.19638
528,6274.0
529,0.0
530,0.0
531,0.0
532,1841.0120279999999
533,0.0
534,7867.1311
535,6735.27574
536,32199.782199999998
537,6711.45616
538,0.0
539,0.0
540,1130.15796
541,0.0
542,0.0
543,9902.663199999999
544,3503.24318
545,0.0
546,0.0
547,0.0
548,8429.312179999999
549,1343.89582
550,0.0
551,273.78343
552,275.63821599999994
553,0.0
554,74974.08200000001
555,0.0
556,0.0
557,0.0
558,0.0
559,1561.02194
560,8329.97116
561,0.0
562,566.055092
563,0.0
564,1190.7899
565,1801.688884
566,0.0
567,865.74765
568,0.0
569,6026.236
570,2863.57688
571,0.0
572,0.0
573,14590.15146
574,3016.9596200000005
575,1355.21952
576,0.0
577,0.0
578,1333.4733199999998
579,17251.111
580,1102.46172
581,5265.8710599999995
582,6274.0
583,0.0
584,1453.4004799999998
585,7953.679279999999
586,0.0
587,10390.332600000002
588,0.0
589,6338.4
590,0.0
591,5015.98254
592,25291.2652
593,596.621578
594,0.0
595,32591.8684
596,14347.155999999999
597,0.0
598,459.4491956
599,0.0
600,6572.39498
601,23371.1398
602,39596.29
603,8300.756599999999
604,0.0
605,122195.8842
606,0.0
607,0.0
608,0.0
609,0.0
610,0.0
611,0.0
612,0.0
613,0.0
614,78659.57920000001
615,25542.068
616,42120.9072
617,455.92330400000003
618,0.0
619,0.0
620,0.0
621,0.0
622,1402.781394
623,42397.694200000005
624,104784.111
625,2394.2974
626,0.0
627,0.0
628,0.0
629,125108.92
630,0.0
631,0.0
632,2080.33428
633,0.0
634,1769.9850040000001
635,0.0
636,0.0
637,3873.9354
638,0.0
639,36247.7652
640,4571.45504
641,0.0
642,0.0
643,353.264192
644,899.6062400000001
645,37054.984749999996
646,0.0
647,0.0
648,0.0
649,6591.41382
650,13406.1884
651,0.0
652,0.0
653,10640.39891
654,0.0
655,6409.75278
656,698.738828
657,0.0
658,0.0
659,12626.948999999999
660,0.0
661,0.0
662,0.0
663,0.0
664,0.0
665,15690.7514
666,670.3263939999999
667,6741.24906
668,0.0
669,0.0
670,0.0
671,0.0
672,2311.10934
673,0.0
674,0.0
675,0.0
676,12059.153
677,134.571707
678,0.0
679,46040.991400000006
680,0.0
681,0.0
682,0.0
683,8953.8894
684,0.0
685,13147.0237
686,0.0
687,40.2588708
688,1044.14429
689,3137.0996999999998
690,1.6
691,0.0
692,13648.63696
693,20076.307
694,0.0
695,0.0
696,0.0
697,0.0
698,0.0
699,0.0
700,0.0
701,4848.57518
702,0.0
703,1888.7679799999999
704,0.0
705,0.0
706,23791.5492
707,0.0
708,18177.9684
709,0.0
710,0.0
711,32412.503600000004
712,174.94933
713,18252.969875000003
714,30532.589333333333
715,0.0
716,0.0
717,7650.4432799999995
718,0.0
719,1.95668114
720,0.0
721,930.4228
722,45660.842666666664
723,17202.171599999998
724,80410.2794
725,3771.4526400000004
726,0.0
727,0.0
728,4982.23952
729,0.0
730,10183.111825
731,12874.546839999999
732,0.0
733,10176.83552
734,2642.52504
735,16.7641392
736,0.0
737,0.0
738,0.0
739,0.0
740,0.0
741,11059.06094
742,0.0
743,0.0
744,518.5563400000001
745,0.0
746,0.0
747,0.0
748,0.0
749,2217.19792
750,0.0
751,7362.27196
752,9097.3105
753,179.98348333333334
754,0.0
755,179.75972
756,351.31395499999996
757,260.435584
758,0.0
759,1028.6376
760,10264.1755
761,0.0
762,0.0
763,4590.0448799999995
764,0.0
765,0.0
766,170.11147699999998
767,11141.6911
768,958.97398
769,21354.245
770,0.0
771,14676.519
772,71797.5382
773,0.0
774,0.0
775,328.304618
776,22769.086799999997
777,0.0
778,0.0
779,8935.0198
780,0.0
781,0.0
782,3278.3599000000004
783,18782.1604
784,15026.102900000002
785,0.0
786,3266.587286
787,0.0
788,3356.1113
789,142.73946
790,4132.311685999999
791,0.0
792,2555.6
793,0.0
794,41100.2396
795,0.0
796,0.0
797,0.0
798,0.0
799,0.0
800,0.0
801,0.0
802,1982.5897520000003
803,0.0
804,9787.642499999998
805,870.23965
806,0.0
807,0.0
808,83.07885999999999
809,6408.0949200000005
810,0.0
811,0.0
812,3898.421148
813,0.0
814,0.0
815,0.0
816,330.43453999999997
817,3197.37212
818,0.0
819,0.0
820,3693.062550000001
821,2057.124725
822,745.13752
823,291.42449320000003
824,0.0
825,0.0
826,265281.306
827,6468.70576
828,1489.231714
829,1010.011492
830,0.0
831,0.0
832,0.0
833,3682.6371400000003
834,0.0
835,0.0
836,791.0759879999999
837,1962.0883079999999
838,0.0
839,0.0
840,0.0
841,18120.4928
842,0.0
843,0.0
844,0.0
845,9665.541666666666
846,0.0
847,7413.8823
848,0.0
849,0.0
850,0.0
851,0.0
852,8739.379799999999
853,0.0
854,1881.9785000000002
855,1477.32072
856,1557.5
857,0.0
858,4305.534446
859,724.445576
860,0.0
861,3282.05852
862,0.0
863,0.0
864,8614.08338
865,0.0
866,2305.386754
867,0.0
868,1669.1035
869,0.0
870,503.33578
871,8458.397280000001
872,1258.7189
873,0.0
874,1498.003174
875,859.444908
876,0.0
877,13601.356399999999
878,418.91418000000004
879,0.0
880,0.0
881,7574.68768
882,1865.0086000000003
883,13165.141399999999
884,0.0
885,0.0
886,0.0
887,432.85732399999995
888,0.0
889,16065.156400000002
890,0.0
891,6394.66988
892,0.0
893,0.0
894,1285.9335660000002
895,0.0
896,0.0
897,0.0
898,4196.188674999999
899,3049.58486
900,0.0
901,0.0
902,18470.0114
903,0.0
904,15701.902800000002
905,10872.4786
906,392.57086599999997
907,0.0
908,0.0
909,107.28145400000001
910,0.0
911,10700.186440000001
912,0.0
913,4721.894002000001
914,0.0
915,25247.854
916,5285.104789999999
917,0.0
918,701.7054393999999
919,17116.7414
920,0.0
921,1363.2407
922,0.0
923,50.4949108
924,0.0
925,0.0
926,0.0
927,160.391718
928,788.7367879999999
929,32316.353800000004
930,5046.8
931,3795.6
932,0.0
933,31077.570399999997
934,0.0
935,260.91342199999997
936,354.618655
937,0.0
938,0.0
939,7875.792879999999
940,105.11739250000001
941,0.0
942,0.0
943,32066.677799999998
944,0.0
945,0.0
946,1398.89738
947,3375.2535599999997
948,0.0
949,5846.175939999999
950,1090.5231040000003
951,0.0
952,16712.866433333333
953,2187.73758
954,25572.343
955,74055.14259999999
956,0.0
957,1889.9955000000002
958,0.0
959,0.0
960,22884.0648
961,7468.902484
962,0.0
963,3929.5881099999997
964,9854.655600000002
965,10952.583719999999
966,0.0
967,14408.570599999997
968,6545.5050666666675
969,0.0
970,0.0
971,0.0
972,1694.1793
973,13353.079999999998
974,0.0
975,0.0
976,0.0
977,0.0
978,0.0
979,0.0
980,0.0
981,19689.0098
982,52231.6792
983,9809.072799999998
984,0.0
985,0.0
986,5649.851
987,0.0
988,0.0
989,34.00990875
990,2623.98521
991,3869.8460659999996
992,0.0
993,8514.440659999998
994,2834.340412
995,2780.7364333333335
996,0.0
997,32201.9784
998,0.0
999,0.0
1000,0.0
1001,12544.0
1002,0.0
1003,354.29139
1004,0.0
1005,0.0
1006,116837.81600000002
1007,13210.17714
1008,0.0
1009,0.0
1010,0.0
1011,0.0
1012,8187.652440000001
1013,9616.423599999998
1014,2446.15365
1015,20227.6302
1016,1284.7288999999998
1017,0.0
1018,0.0
1019,44746.7396
1020,702.24064
1021,0.0
1022,0.0
1023,0.0
1024,16281.984333333334
1025,3982.90996
1026,13434.387599999998
1027,0.0
1028,11174.4272
1029,1034.782648
1030,2920.47244
1031,0.0
1032,0.0
1033,3795.6
1034,1115.96884
1035,0.0
1036,0.0
1037,0.0
1038,0.0
1039,6211.837119999999
1040,0.0
1041,155.9129394
1042,0.0
1043,2357.2246
1044,381.731676
1045,3099.14756
1046,299.188358
1047,0.0
1048,0.0
1049,1405.2954666666665
1050,0.0
1051,2239.11908
1052,5983.967070600001
1053,0.0
1054,97156.5956
1055,369.941772
1056,0.0
1057,21.2593046
1058,0.0
1059,0.0
1060,0.0
1061,146656.1792
1062,1169.6676599999998
1063,4175.2358
1064,88.19060999999999
1065,0.0
1066,0.0
1067,0.0
1068,7658.90332
1069,4050.6598
1070,0.0
1071,0.0
1072,0.0
1073,0.0
1074,37393.637800000004
1075,5028.0
1076,0.0
1077,15267.639799999999
1078,7722.290299999999
1079,0.0
1080,0.0
1081,0.0
1082,0.0
1083,0.0
1084,0.0
1085,0.0
1086,1848.61688
1087,0.0
1088,0.0
1089,793.6571299999999
1090,0.0
1091,81.94825399999999
1092,220.227126
1093,0.0
1094,16612.449999999997
1095,0.0
1096,112.713046
1097,0.0
1098,0.0
1099,4969.6
1100,0.0
1101,30.617044200000002
1102,10714.8233
1103,0.0
1104,0.0
1105,0.0
1106,9588.22026
1107,0.0
1108,0.0
1109,2997.5946199999994
1110,0.0
1111,0.0
1112,0.0
1113,0.0
1114,4787.745957000001
1115,620.7607999999999
1116,0.0
1117,9548.196666666667
1118,0.0
1119,22963.5812
1120,0.0
1121,50267.694200000005
1122,502.18935
1123,0.0
1124,1324.4963400000001
1125,1518.0491
1126,301.37811999999997
1127,11853.551
1128,2312.02428
1129,0.0
1130,6221.382100000001
1131,0.0
1132,0.0
1133,0.0
1134,20865.8878
1135,0.0
1136,0.0
1137,2060.6399333333334
1138,0.0
1139,1888.1913479999998
1140,0.0
1141,0.0
1142,0.0
1143,110581.6676
1144,6274.0
1145,33874.1348
1146,954.3128359999998
1147,0.0
1148,35093.2838
1149,0.0
1150,0.0
1151,98.7278852
1152,0.0
1153,0.0
1154,1916.3788333333334
1155,0.0
1156,0.0
1157,624.5399150000001
1158,0.0
1159,0.0
1160,1926.71480875
1161,0.0
1162,16630.028799999996
1163,0.0
1164,0.0
1165,0.0
1166,5186.46132
1167,0.0
1168,0.0
1169,0.0
1170,69806.1172
1171,4101.100748
1172,0.0
1173,2976.670133333333
1174,2873.8276
1175,0.0
1176,10001.588080000001
1177,28197.178200000002
1178,0.0
1179,2307.356612
1180,2463.7233800000004
1181,1491.4272
1182,0.0
1183,0.0
1184,0.0
1185,6274.0
1186,1510.7685000000001
1187,8934.51454
1188,5058.731999999999
1189,0.0
1190,9164.9543
1191,458.829196
1192,22599.06275
1193,0.0
1194,1892.7927225
1195,31361.031
1196,0.0
1197,0.0
1198,2904.1671400000005
1199,3132.37472
1200,0.0
1201,12253.8356
1202,19135.8482
1203,16309.075
1204,0.0
1205,6145.39264
1206,0.0
1207,117.16080600000001
1208,9149.148039999998
1209,0.0
1210,0.0
1211,0.0
1212,2904.1407200000003
1213,0.0
1214,0.0
1215,192.8777008
1216,13175.432400000002
1217,6679.583880000001
1218,0.0
1219,10647.03066
1220,0.0
1221,0.0
1222,0.0
1223,0.0
1224,4802.190819999999
1225,0.0
1226,0.0
1227,1227.2
1228,0.0
1229,22490.4744
1230,96.75764000000001
1231,0.0
1232,209.653668
1233,0.0
1234,0.0
1235,0.0
1236,0.0
1237,14626.097999999998
1238,0.0
1239,0.0
1240,0.0
1241,0.0
1242,0.0
1243,0.0
1244,0.0
1245,0.0
1246,0.0
1247,28.253315999999995
1248,7336.6873399999995
1249,0.0
1250,0.0
1251,0.0
1252,0.0
1253,0.0
1254,11115.374963999999
1255,23809.726199999997
1256,208.13046400000002
1257,13390.815999999999
1258,6230.0
1259,353.273524
1260,0.0
1261,0.0
1262,0.0
1263,0.0
1264,0.0
1265,14207.922400000001
1266,0.0
1267,2082.278733333333
1268,37.66059766666667
1269,24556.068000000003
1270,0.0
1271,4219.492556
1272,0.0
1273,3140.37046
1274,3463.59555
1275,0.0
1276,0.0
1277,0.0
1278,0.0
1279,6768.103399999998
1280,6196.0
1281,0.0
1282,6751.72438
1283,0.0
1284,0.0
1285,24387.5026
1286,0.0
1287,3436.529366666667
1288,136.89191
1289,5118.68886
1290,0.0
1291,0.0
1292,0.0
1293,0.0
1294,4592.09936
1295,2445.06688
1296,18465.314333333332
1297,2056.1706400000003
1298,0.0
1299,4253.9125
1300,12304.56412
1301,0.0
1302,0.0
1303,0.0
1304,0.0
1305,0.0
1306,0.0
1307,0.0
1308,0.0
1309,0.0
1310,0.0
1311,0.0
1312,2162.93538
1313,5401.660319999999
1314,6472.15688
1315,6274.0
1316,10363.12542
1317,1659.8193666666666
1318,0.0
1319,0.0
1320,0.0
1321,3264.47958
1322,0.0
1323,0.0
1324,87.479304
1325,0.0
1326,125.21629
1327,0.0
1328,6452.506199999999
1329,12956.82675
1330,3075.3100666666664
1331,436769.988
1332,0.0
1333,16262.260124999999
1334,0.0
1335,0.0
1336,272.938036
1337,7959.1988200000005
1338,0.0
1339,15130.7035
1340,55601.402
1341,1157.5769679999999
1342,0.0
1343,291.58857333333333
1344,0.0
1345,3932.7795400000005
1346,5985.356900000001
1347,5055.13722
1348,0.0
1349,0.0
1350,5701.56238
1351,19456.678200000002
1352,0.0
1353,0.0
1354,0.0
1355,0.0
1356,0.0
1357,0.0
1358,0.0
1359,0.0
1360,0.0
1361,0.0
1362,8904.995
1363,0.0
1364,0.0
1365,0.0
1366,0.0
1367,435.731524
1368,0.0
1369,958.5154319999999
1370,0.0
1371,0.0
1372,696.891354
1373,0.0
1374,0.0
1375,26035.783399999997
1376,6196.0
1377,1014.8958920000001
1378,0.0
1379,7239.821679999999
1380,4451.9695520000005
1381,0.0
1382,105279.577
1383,83291.59300000001
1384,2701.8882160000003
1385,0.0
1386,1181.7936
1387,0.0
1388,0.0
1389,0.0
1390,83.77184400000002
1391,0.0
1392,0.0
1393,2827.7106400000002
1394,4110.87492
1395,0.0
1396,5709.9414
1397,0.0
1398,0.0
1399,14473.8796
1400,2439.02412
1401,0.0
1402,0.0
1403,350.259898
1404,7642.91434
1405,0.0
1406,9609.238220000001
1407,0.0
1408,57049.4272
1409,4383.31486
1410,66594.9044
1411,8485.064779999999
1412,62235.94260000001
1413,4345.6835599999995
1414,0.0
1415,0.0
1416,281394.568
1417,0.0
1418,357.395045
1419,0.0
1420,8231.792766666667
1421,981.5772979999999
1422,0.0
1423,77528.707
1424,9374.028460000001
1425,275.868704
1426,0.0
1427,18828.7148
1428,25894.24166666667
1429,1087.01972
1430,199176.7
1431,0.0
1432,0.0
1433,0.0
1434,0.0
1435,0.0
1436,0.0
1437,0.0
1438,0.0
1439,0.0
1440,63400.346999999994
1441,76.436938
1442,39968.883599999994
1443,13902.2493
1444,0.0
1445,411.610038
1446,0.0
1447,3783.6
1448,6308.5
1449,4029.7365899999995
1450,0.0
1451,7151.19702
1452,1622.579825
1453,0.0
1454,0.0
1455,0.0
1456,61664.67760000001
1457,4023.58214
1458,0.0
1459,11141.4308
1460,100911.02866666667
1461,28.392367999999998
1462,18999.513
1463,0.0
1464,0.0
1465,0.0
1466,58266.43519999999
1467,62653.369999999995
1468,32201.721599999997
1469,6326.0
1470,0.0
1471,0.0
1472,0.0
1473,0.0
1474,25316.0916
1475,0.0
1476,0.0
1477,0.0
1478,0.0
1479,0.0
1480,0.0
1481,0.0
1482,0.0
1483,0.0
1484,7122.311379999999
1485,0.0
1486,386.06715
1487,1304.4
1488,714.4525266666666
1489,0.0
1490,28881.879000000004
1491,4645.10844
1492,0.0
1493,0.0
1494,490.528276
1495,2626.22386
1496,12300.14604
1497,0.0
1498,0.0
1499,8223.46925
1500,12266.827
1501,35554.068799999994
1502,0.0
1503,2631.9114799999998
1504,6326.0
1505,14054.3309
1506,5215.5140599999995
1507,342.81844199999995
1508,2202.7178734
1509,14076.2548
1510,88.392908
1511,0.0
1512,2600.9434499999998
1513,0.0
1514,0.0
1515,0.0
1516,0.0
1517,0.0
1518,0.0
1519,0.0
1520,0.0
1521,0.0
1522,10613.758600000001
1523,81.060098
1524,0.0
1525,0.0
1526,0.0
1527,0.0
1528,11587.5916
1529,11154.09792
1530,0.0
1531,0.0
1532,0.0
1533,0.0
1534,1538.87244
1535,0.0
1536,0.0
1537,0.0
1538,0.0
1539,0.0
1540,0.0
1541,0.0
1542,0.0
1543,0.0
1544,0.0
1545,0.0
1546,226.61271200000002
1547,9891.85844
1548,1512.2023000000002
1549,0.0
1550,0.0
1551,0.0
1552,5999.216719999999
1553,26.492498
1554,0.0
1555,0.0
1556,0.0
1557,6327.976788
1558,0.0
1559,6132.166666666667
1560,0.0
1561,0.0
1562,0.0
1563,908.12868
1564,47601.9288
1565,0.0
1566,116430.359
1567,492.377932
1568,12960.477
1569,304857.77800000005
1570,0.0
1571,0.0
1572,4935.721820000001
1573,0.0
1574,0.0
1575,11410.48144
1576,4109.54038
1577,25331.302799999998
1578,0.0
1579,0.0
1580,13365.8763
1581,1946.98606
1582,720.1116774999999
1583,0.0
1584,0.0
1585,8809.24794
1586,5571.773133333333
1587,0.0
1588,0.0
1589,22.43500366666667
1590,863.532825
1591,0.0
1592,0.0
1593,984.5156800000001
1594,0.0
1595,0.0
1596,7516.417939999999
1597,14843.091
1598,1932.4410200000002
1599,0.0
1600,4010.7462333333333
1601,0.0
1602,0.0
1603,0.0
1604,0.0
1605,0.0
1606,335.91653333333335
1607,0.0
1608,4637.5292
1609,0.0
1610,0.0
1611,56459.1654
1612,0.0
1613,4728.5
1614,7229.235620000001
1615,0.0
1616,0.0
1617,1653.98882
1618,0.0
1619,3782.8
1620,0.0
1621,0.0
1622,0.0
1623,0.0
1624,9919.7695
1625,0.0
1626,0.0
1627,0.0
1628,0.0
1629,0.0
1630,8875.0528
1631,144.596654
1632,22751.4784
1633,0.0
1634,0.0
1635,0.0
1636,24573.166999999998
1637,0.0
1638,25833.178600000003
1639,0.0
1640,3203.2855
1641,853.2753299999999
1642,0.0
1643,499.928802
1644,8850.9285
1645,0.0
1646,4565.78436
1647,11398.936
1648,0.0
1649,0.0
1650,0.0
1651,0.0
1652,2351.68984
1653,0.0
1654,0.0
1655,40814.27333333334
1656,2397.6841360000003
1657,0.0
1658,0.0
1659,0.0
1660,2779.86108
1661,0.0
1662,0.0
1663,776.870472
1664,1844.2954980000002
1665,0.0
1666,170.012575
1667,235.95594000000003
1668,3567.4022000000004
1669,0.0
1670,21642.4554
1671,1.3333333333333333
1672,21729.047400000003
1673,0.0
1674,89.27273599999998
1675,2157.249628
1676,0.0
1677,1311.558798
1678,0.0
1679,9592.1796
1680,10977.57508
1681,0.0
1682,61879.791999999994
1683,0.0
1684,177.29784000000004
1685,0.0
1686,3240.88994
1687,16141.114599999997
1688,389.41801999999996
1689,0.0
1690,10231.579425
1691,5221.1666
1692,0.0
1693,0.0
1694,24763.042
1695,0.0
1696,7411.864100000001
1697,17950.8822
1698,0.0
1699,0.0
1700,211891.57600000003
1701,134.4298074
1702,48029.827600000004
1703,9826.183280000001
1704,88.244564
1705,0.0
1706,3153.246091
1707,4120.079024
1708,82499.457
1709,0.0
1710,0.0
1711,0.0
1712,0.0
1713,0.0
1714,0.0
1715,10541.052800000001
1716,0.0
1717,0.0
1718,0.0
1719,0.0
1720,210.51056
1721,4229.61134
1722,14275.64725
1723,0.0
1724,0.0
1725,0.0
1726,655.151282
1727,22572.581400000003
1728,2621.6168666666667
1729,499.9530325
1730,3135.081072
1731,0.0
1732,4836.996529999999
1733,0.0
1734,0.0
1735,1753.80838
1736,9376.794139999998
1737,13.5431664
1738,7885.65628
1739,32511.8162
1740,12789.4876
1741,996.8125520000001
1742,0.0
1743,3606.0731400000004
1744,428.16033200000004
1745,1275.81925
1746,98071.2932
1747,0.0
1748,0.0
1749,126.82793
1750,0.0
1751,0.0
1752,0.0
1753,119428.3628
1754,5965.6988
1755,151.606331
1756,10071.818800000001
1757,4654.838279999999
1758,1023.9006866666665
1759,0.0
1760,57191.8186
1761,1059.2458866666666
1762,0.0
1763,0.0
1764,43693.13166666666
1765,15485.6866
1766,0.0
1767,1005.089754
1768,60729.61499999999
1769,3943.45544
1770,0.0
1771,0.0
1772,11109.623300000001
1773,0.0
1774,0.0
1775,248.30229666666665
1776,1406.7068
1777,2843.3471399999994
1778,0.0
1779,22.715438799999998
1780,0.0
1781,228.74532
1782,13654.429800000002
1783,1036.2151833333335
1784,3158.51146
1785,10504.4725
1786,0.0
1787,0.0
1788,29531.7486
1789,3085.67452
1790,0.0
1791,313.69672264
1792,0.0
1793,0.0
1794,14883.486599999998
1795,0.0
1796,6274.0
1797,0.0
1798,0.0
1799,3002.41848
1800,399.355202
1801,0.0
1802,0.0
1803,5436.9571000000005
1804,11516.221699999998
1805,0.0
1806,14330.8842
1807,110.464202
1808,23346.2936
1809,6705.1723
1810,2084.66734
1811,13093.6522
1812,0.0
1813,15960.160200000002
1814,3477.435
1815,10331.3276
1816,9820.229666666668
1817,321.109742
1818,281.69057399999997
1819,6578.47042
1820,2022.4090666666664
1821,0.0
1822,6274.0
1823,7479.741000000001
1824,0.0
1825,0.0
1826,0.0
1827,0.0
1828,0.0
1829,140.06044166666666
1830,0.0
1831,0.0
1832,0.0
1833,0.0
1834,0.0
1835,0.0
1836,109399.85500000001
1837,0.0
1838,0.0
1839,0.0
1840,0.0
1841,4173.387519999999
1842,2809.109574
1843,206.772402
1844,0.0
1845,5269.910975
1846,0.0
1847,121.893643
1848,0.0
1849,2854.7698
1850,6342.1688
1851,8465.10886
1852,284.993667
1853,0.0
1854,0.0
1855,0.0
1856,114.17701666666666
1857,0.0
1858,0.0
1859,2991.91738
1860,0.0
1861,0.0
1862,0.0
1863,1178.5072199999997
1864,7053.387599999999
1865,1862.3779200000001
1866,1572.921368
1867,34001.8782
1868,11.698867572000001
1869,0.0
1870,407.42665
1871,353.45583000000005
1872,34.0787192
1873,610.8707
1874,151.375306
1875,0.0
1876,2124.11126
1877,567.158212
1878,0.0
1879,0.0
1880,1309.56329
1881,0.0
1882,4790.41846
1883,114423.46500000001
1884,15716.004799999999
1885,19063.173300000002
1886,9519.474
