p5n,w5n
0.0,0.0
0.0,0.0
0.42101713250990586,0.9860106433948059
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.026917314716007622
-0.5101527503720991,1.367850603865909
0.0,0.4372744946079542
0.0,0.014391907703266722
0.0,0.0
0.7226657719747096,1.884491183857793
0.0,0.0695120847912151
0.0,-0.050309984649658544
0.07142327593967054,0.6615295976542211
0.0,0.9324917223453749
0.0,0.0009974735383826954
0.0,0.010277294265142905
0.21793030830193313,0.8807456216988685
0.0,0.0
0.30075531871416084,1.0344540123290242
-0.022437475134820372,0.24381744500909344
0.0,0.9575443922186817
0.7338846293791758,2.5326775074528975
0.0,0.0
0.0,0.1092032922527188
0.1376601056208571,0.35244110111695715
0.0,-0.003775200673278337
0.0,0.09561735358409228
-0.731251106164424,0.634374446917788
0.0,0.3863212575547642
0.3649562447158293,1.4842941675737589
0.0,0.22055002982093513
0.0,0.12060476486691663
0.2420161194056445,3.4852062766510388
0.0,0.30135436884327443
0.0,0.0
0.0,0.33668849093089487
0.6738617623566223,2.689018027648772
0.3103330648645431,1.483109319076253
0.0,0.0
0.4080976309132202,1.3982849936383683
-0.16187334843219636,0.7962148440455847
0.0,-0.054872148299485404
0.7109212267751092,5.853740765660477
0.0,0.07497055847150041
0.26686434177742413,1.8490325933411722
0.0,0.13369207271989625
0.0,0.0
0.0,0.0
0.0,0.974934445234868
0.0,0.0
0.3326350748534106,1.6633331135744889
0.0,0.13211811466072357
0.0,-0.043251012073195025
0.0,2.713284030917193
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0816607021818994
0.0,0.01765985462670977
0.0,0.07580797609990579
0.0,-0.12756263779471702
0.0,0.11129843130931727
1.1308752418198036,1.5654376209099017
2.417189086946873,4.6246014710292656
0.13047709734063895,2.171524914005059
0.44810373071171844,1.7072440785612173
0.2954229756497101,1.1406347094567209
0.6138288855093736,5.405843742886527
0.007305782585881648,1.19254188072389
-0.045639645465488834,0.3365111868753721
0.0,-0.2369323158870892
0.05094888531458611,1.608216820327208
0.14556000284309484,1.009194676808714
0.0,0.6054900357120303
0.0,0.5020930608276721
0.14459487991202477,1.2329351528684458
0.0,0.0
0.0,0.08018572674787279
0.0,0.0975713842517791
0.0,0.08983934528574933
0.0,0.30108755589209296
0.0,0.1684491178429933
0.0,0.0
0.0,-0.015463737221542864
0.0,0.5353521566735254
