ID,SC,DC,EC,IC,LAC,BC,NC
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
2,1.5430806,1,0,1.2803473,0,0,0
3,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0
8,2.0423806,1,9.14E-06,1.2803473,0,0,0
9,34.87216,4,0.000184,2.078099,3,0,4
10,0,0,0,0,0,0,0
11,1409.3726,2,0.001606442,1.6274202,0,333.71408,0
12,0,0,0,0,0,0,0
13,49.30487,5,6.73E-05,2.232677,1.2,264.91367,2.25
14,1175.8318,4,0.001881115,2.078099,0,4624.9785,0
15,2.0111563,1,1.65E-05,1.2803473,0,0,0
16,8745.607,8,0.004089281,2.5486467,1,18834.057,1.2
17,0,0,0,0,0,0,0
18,188.15688,2,0.000905,1.6274202,0,705.0768,0
19,0,0,0,0,0,0,0
20,18084.107,7,0.00741416,2.4615533,1.4285715,1870.0765,1.6666666
21,0,0,0,0,0,0,0
22,23115.664,3,0.010321572,1.8826098,0.6666667,3295.5833,1
23,13237.1,5,0.004545396,2.232677,0,16708.307,0
24,86.84091,2,0.000622,1.6274202,0,324.73517,0
25,6166.7036,3,0.004583846,1.8826098,0.6666667,1522.6406,1
26,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0
28,4123.6104,3,0.004033664,1.8826098,0,1702.4929,0
29,0,0,0,0,0,0,0
30,6.762342,2,0.000121,1.6274202,0,449.91556,0
31,115.34688,2,0.000478,1.6274202,1,0,2
32,247.12154,2,0.000807,1.6274202,0,535.07666,0
33,321.90967,2,0.001078929,1.6274202,1,0,2
34,9.172284,1,0.000106,1.2803473,0,0,0
35,20585.094,2,0.009743474,1.6274202,0,2956.4333,0
36,43993.156,20,0.011145168,3.040347,2.9,35721.47,5.969133
37,0,0,0,0,0,0,0
38,0,0,0,0,0,0,0
39,4350.6665,4,0.003195568,2.078099,0,7685.5444,0
40,124305.83,11,0.024011934,2.7426627,1.4545455,9188.858,1.65
41,7457.351,4,0.005810546,2.078099,0.5,5279.273,0.6666667
42,0,0,0,0,0,0,0
43,214.62445,3,0.00078,1.8826098,0,635.1579,0
44,67589.76,21,0.016211577,3.0604374,0.7619048,58929.96,2.0159986
45,92.669716,1,0.000447,1.2803473,0,0,0
46,227211.31,19,0.030824604,3.0184498,8.631579,15964.295,12.618737
47,118.64632,1,0.000674,1.2803473,0,0,0
48,13636.877,12,0.006421894,2.7917647,0.6666667,47439.25,1.5818182
49,461.68008,1,0.001266089,1.2803473,0,0,0
50,0,0,0,0,0,0,0
51,0,0,0,0,0,0,0
52,48.84382,5,0.000359,2.232677,0,12581.3125,0
53,0,0,0,0,0,0,0
54,67.73306,4,0.000302,2.078099,2,253.47449,2.8333333
55,0,0,0,0,0,0,0
56,2.4268968,2,4.61E-06,1.6274202,0,6966,0
57,13396.917,6,0.007806681,2.3579383,0,7846.232,0
58,0,0,0,0,0,0,0
