,E4N
0,0.0060317324999999995
1,0.0
2,0.0
3,0.0
4,0.02218617725
5,0.0011172632500000002
6,0.00022825000000000002
7,0.0
8,0.0
9,0.0029776447500000002
10,0.00010180000000000001
11,0.0021914435
12,0.000104025
13,0.0
14,0.0
15,0.002360955
16,0.0
17,0.0
18,0.0
19,0.00212718625
20,0.00076625
21,0.001908763
22,0.00016475000000000002
23,0.0017056825
24,3.73e-05
25,0.0
26,0.01184887175
27,0.0
28,0.0
29,0.0
30,4.907500000000001e-05
31,0.00327715275
32,0.0
33,2.8475e-06
34,0.005159122
35,0.0204105345
36,0.0
37,0.0
38,0.0
39,0.0052018785
40,0.0
41,0.0018111622500000001
42,0.0056773465
43,0.000183
44,0.00324697275
45,0.0
46,0.0
47,0.0
48,0.0
49,0.00016325
50,0.0015225445
51,0.0
52,0.002727306
53,0.013278861500000001
54,0.023156923499999996
55,0.00909161275
56,0.0031240240000000004
57,0.0
58,0.00016999999999999999
59,0.0
60,0.0048477747500000005
61,0.0
62,6.87e-06
63,0.0
64,0.0
65,0.00455918675
66,0.0
67,0.06272455325
68,0.004184032
69,6.7125e-05
70,0.0006352327499999999
71,0.00765719225
72,3.915e-05
73,0.0012799947499999998
74,0.0
75,0.0
76,0.0
77,0.004818692
78,0.0022073805
79,0.0
80,0.0
81,0.06358360425000001
82,0.00731562625
83,0.0
84,0.014140993000000001
85,0.00016999999999999999
86,0.0004412499999999999
87,0.00060425
88,0.0045195715
89,0.0
90,0.0
91,0.0
92,0.0
93,0.0
94,0.000319
95,0.0
96,8.2875e-05
97,1.58025e-06
98,0.0040933984999999996
99,1.3850000000000001e-05
100,0.0047202655
101,0.00155014725
102,0.0
103,0.00015999999999999999
104,0.0
105,0.0
106,0.0
107,7.97e-06
108,0.0012675385
109,0.0
110,0.0
111,0.0
112,3.1475000000000006e-05
113,0.0
114,0.0
115,1.5624999999999999e-06
116,4.985e-05
117,0.0005495000000000001
118,0.0001405
119,0.0
120,0.0
121,0.0
122,4.907500000000001e-05
123,0.0
124,0.0
125,0.01015096475
126,0.0
127,0.0029758397499999997
128,0.00010504999999999998
129,0.00037275000000000003
130,0.000376
131,0.00038349999999999994
132,9.32e-05
133,0.0
134,0.00202143875
135,0.0
136,0.07394937900000001
137,0.00498632575
138,0.0
139,0.0
140,0.0002825
141,8.8e-06
142,0.0050563355
143,0.0033548692499999998
144,0.0
145,0.0006025
146,0.00055775
147,0.0
148,0.000183
149,0.00090878525
150,0.0
151,0.03301102
152,0.001177151
153,0.0
154,0.0
155,0.00256957025
156,0.013406908749999998
157,0.00010834999999999999
158,0.0
159,0.008526156
160,0.005168451500000001
161,0.00356924425
162,0.003286145
163,0.0008491302499999998
164,0.0035667644999999998
165,0.00325013825
166,0.0029240355
167,0.000575
168,0.00073
169,0.0
170,0.006597585249999999
171,0.0066659825
172,0.0
173,0.010792431750000001
174,2.9599999999999996e-06
175,0.0
176,9.465000000000001e-05
177,0.011156194500000001
178,0.0035308117500000005
179,0.00022825000000000002
180,0.0
181,0.0
182,0.0
183,0.0
184,0.00049
185,0.0
186,0.00071525
187,0.00026675
188,0.0055396915
189,0.0
190,0.023233482
191,0.0
192,0.0
193,0.00016425000000000004
194,0.00015900000000000002
195,0.0
196,0.00016175
197,0.008010848249999999
198,0.0029684884999999998
199,0.00821958475
200,0.0
201,0.0
202,0.00222963825
203,0.0
204,0.0
205,0.0
206,0.001836141
207,0.0
208,0.0
209,0.0028890585
210,0.0
211,0.0148483785
212,0.002424451
213,0.00434716975
214,0.0
215,0.0
216,0.0
217,0.0
218,0.011207032999999998
219,1.196e-08
220,0.0
221,1.7e-05
222,0.0
223,0.0
224,0.00255139525
225,0.00018650000000000003
226,9.4925e-05
227,0.0
228,0.02038046775
229,0.0043061915
230,0.01926705075
231,2.1625e-05
232,0.000693
233,0.00149314075
234,0.00755889375
235,0.0023199145
236,1.69875e-07
237,0.0
238,0.02729197625
239,0.00017424999999999998
240,0.0
241,0.0009482765
242,0.0
243,0.002611299
244,0.0028357665
245,0.0
246,0.0037256974999999998
247,0.00051575
248,5.642500000000001e-06
249,0.00631006675
250,0.000104025
251,0.0
252,0.024672995500000003
253,0.0001305
254,0.0
255,0.012802683249999999
256,0.0
257,1.2915e-05
258,0.00014427500000000002
259,0.00058575
260,0.00014715
261,0.0012757435
262,0.00020975000000000003
263,0.0046882517500000005
264,0.00745675675
265,0.0
266,0.0065148624999999995
267,0.0074645352499999994
268,0.00023350000000000004
269,0.0047748667500000005
270,7.24e-05
271,0.00351372075
272,7.117499999999999e-06
273,0.0
274,0.0
275,0.00296962375
276,0.0002575
277,1.196e-08
278,0.00035143475
279,0.0996310475
280,0.022573363500000002
281,0.0
282,0.01629075575
283,9.255e-06
284,0.00097726925
285,0.0
286,0.0044250395
287,0.00096506025
288,0.0
289,0.0
290,0.0
291,0.0
292,0.0031748785
293,0.0
294,0.000586
295,0.014194668
296,0.0012115597500000001
297,0.0
298,0.004149711
299,0.0
300,0.0
301,0.0
302,0.0
303,0.00010112499999999999
304,0.0
305,0.003332608
306,0.006465905
307,0.0013928265
308,0.00213150575
309,0.0
310,0.0
311,0.0
312,9.605e-06
313,3.015e-07
314,0.0
315,0.00030675
316,0.00030675
317,0.083362245
318,0.0
319,0.0
320,0.0
321,0.000821
322,0.0
323,0.0
324,0.0013672600000000001
325,0.00276859475
326,0.00036025000000000006
327,0.0433092095
328,0.00544306175
329,0.0
330,0.0
331,0.00032399999999999996
332,0.0002915
333,0.0006984999999999999
334,6.272499999999999e-05
335,9.4325e-05
336,0.0
337,0.0
338,0.0
339,0.0046542712500000005
340,0.00036025
341,0.0061237385
342,0.00249617475
343,0.00295300675
344,0.027092337
345,0.0020722312499999998
346,0.01519794275
347,0.0
348,0.0
349,0.0
350,0.000813
351,0.0
352,0.014822261750000001
353,0.000138
354,0.0
355,0.0
356,1.6174999999999997e-05
357,0.0015079515
358,0.00055775
359,0.0006498850000000001
360,0.00096563875
361,0.0
362,0.0
363,0.00148548875
364,0.0014207579999999998
365,0.0
366,0.00325379
367,0.0
368,0.00099881425
369,0.0
370,0.0005335
371,0.0
372,0.0
373,0.0
374,0.0056646922500000006
375,0.0
376,0.00400816275
377,0.00018025
378,0.00045903525000000003
379,0.0
380,0.09847820399999999
381,0.0
382,0.0
