,B4N
213,1300.8486249999999
214,0.0
215,0.0
216,0.0
217,0.0
218,3181.02985
219,3455.0
220,0.0
221,0.0
222,0.0
223,0.0
224,0.0
225,0.0
226,0.0
227,0.0
228,2750.934425
229,3455.0
230,1202.5445
231,0.0
232,3455.0
233,0.0
234,1047.53692
235,1785.6958750000001
236,0.0
237,0.0
238,38068.56375
239,0.0
240,0.0
241,0.0
242,0.0
243,5499.489275
244,1222.853925
245,0.0
246,5355.751825
247,313.314125
248,3455.0
249,9610.05475
250,0.0
251,0.0
252,30443.2275
253,0.0
254,0.0
255,8440.1545
256,0.0
257,0.0
258,0.0
259,26.312445500000003
260,0.0
261,454.80160500000005
262,0.0
263,11193.53725
264,6889.772425
265,0.0
266,91.40618
267,3630.2827
268,0.0
269,444.84784750000006
270,0.0
271,10.688350625
272,0.0
273,0.0
274,0.0
275,0.0
276,0.0
277,0.0
278,884.0
279,7294.025625
280,22956.391750000003
281,0.0
282,4498.56625
283,0.0
284,0.0
285,0.0
286,4163.181149999999
287,3615.7359
288,0.0
289,0.0
290,0.0
291,0.0
292,226.28787499999999
293,0.0
294,0.0
295,719.4699374999999
296,0.0
297,0.0
298,14790.080000000002
299,0.0
300,0.0
301,0.0
302,0.0
303,0.0
304,0.0
305,19818.56675
306,121.38976000000001
307,15743.243499999999
308,139.913795
309,0.0
310,0.0
311,0.0
312,3455.0
313,0.0
314,0.0
315,0.0
316,6906.0
317,12008.39625
318,0.0
319,0.0
320,0.0
321,3455.0
322,0.0
323,0.0
324,217.8099075
325,4980.82675
326,0.0
327,16879.98475
328,9154.8395
329,0.0
330,0.0
331,0.0
332,3455.0
333,55.13488075
334,0.0
335,429.4464275
336,0.0
337,0.0
338,0.0
339,484.42548
340,0.0
341,4987.2103
342,4534.078425
343,159.79020500000001
344,20374.120499999997
345,0.45449295
346,5954.584425
347,0.0
348,0.0
349,0.0
350,134.43350625
351,0.0
352,14233.05825
353,0.0
354,0.0
355,0.0
356,0.0
357,0.0
358,0.0
359,11.8573675
360,0.0
361,0.0
362,0.0
363,0.0
364,359.75726000000003
365,0.0
366,0.0
367,0.0
368,350.14318000000003
369,0.0
370,427.35229999999996
371,0.0
372,0.0
373,0.0
374,22905.80725
375,0.0
376,3136.337875
377,6923.0352250000005
378,3495.533
379,0.0
380,8979.442000000001
381,0.0
382,0.0
383,0.0
384,8808.549325
385,0.0
386,0.0
387,0.0
388,500.11859749999996
389,3510.7364
390,0.0
391,0.0
392,44849.01375
393,0.0
394,0.0
395,0.0
396,0.0
397,0.0
398,0.0
399,0.0
400,30228.887000000002
401,0.0
402,0.0
403,0.0
404,0.0
405,0.0
406,0.0
407,0.0
408,0.0
409,0.0
410,0.0
411,0.0
412,0.0
413,0.0
414,0.0
415,0.0
416,0.0
417,0.0
418,30371.640249999997
419,884.0
420,0.0
421,13474.07325
422,854.3544750000001
423,0.0
424,0.0
425,0.0
426,7390.27015
427,10735.21025
428,3559.3310100000003
429,0.0
430,0.0
431,0.0
432,0.0
433,0.0
434,0.0
435,0.0
436,0.0
437,0.0
438,0.0
439,0.0
440,0.0
441,0.0
442,0.0
443,0.0
444,0.0
445,7131.0254
446,0.0
447,0.0
448,0.0
449,23.050507999999997
450,3536.0
451,0.0
452,0.0
453,0.0
454,0.0
455,0.0
456,0.0
457,0.0
458,0.0
459,0.0
460,0.0
461,24.574727250000002
462,0.0
463,0.0
464,0.0
465,0.0
466,0.0
467,139225.2475
468,0.0
469,0.0
470,0.0
471,0.0
472,0.0
473,11176.989000000001
474,0.0
475,0.0
476,0.0
477,0.0
478,0.0
479,0.0
480,0.0
481,6839.4144
482,0.0
483,375.77438499999994
484,0.0
485,0.0
486,0.0
487,0.0
488,0.0
489,0.0
490,9206.3645
491,12432.827
492,0.0
493,0.0
494,0.0
495,0.0
496,0.0
497,0.0
498,57.03482575
499,0.0
500,0.0
501,0.0
502,0.0
503,6916.78
504,0.0
505,3455.0
506,10353.0
507,0.0
508,0.0
509,0.0
510,0.0
511,0.0
512,285.56777500000004
513,0.0
514,0.0
515,0.0
516,115.13434500000001
517,0.0
518,0.0
519,881.187825
520,504.4550725
521,0.0
522,0.0
523,2584.27815
524,0.0
525,0.0
526,0.0
527,0.0
528,0.0
529,1724.5841
530,0.0
531,3455.0
532,0.0
533,6780.0449
534,0.0
535,0.0
536,13806.0
537,0.0
538,17812.67875
539,0.0
540,0.0
541,8448.6135
542,0.0
543,53967.66675
544,20730.724
545,833.0734324999999
546,62.537876999999995
547,1069.54185
548,107.04529500000001
549,985.017765
550,0.0
551,562.00902
552,2799.3368250000003
553,0.0
554,0.0
555,0.0
556,0.0
557,869.1704725
558,20746.51975
559,0.0
560,341.8875725
561,0.0
562,0.0
563,0.0
564,0.0
565,0.0
566,947.0171214999999
567,1393.054725
568,0.0
569,3494.5062749999997
570,0.0
571,0.0
572,345.7913075
573,0.0
574,0.0
575,3453.0253999999995
576,0.0
577,0.0
578,0.0
579,3722.8083000000006
580,0.9121268249999999
581,7232.077775000001
582,0.0
583,0.0
584,0.0
585,0.0
586,0.0
587,0.0
588,0.0
589,0.0
590,0.0
591,10300.04572
592,0.0
593,0.0
594,115.8769115
595,0.0
596,953.9345850000002
597,0.0
598,0.0
599,0.0
600,38388.365999999995
601,0.0
602,12.77008325
603,0.0
604,0.0
605,671.924845
606,0.0
607,108.397015
608,0.0
609,0.0
610,0.0
611,0.0
612,16179.418749999999
613,0.0
614,0.0
615,0.0
616,0.0
617,0.0
618,0.0
619,0.0
620,591.36256
621,1493.9708750000002
622,0.0
623,0.0
624,0.0
625,0.0
626,113.099444
627,0.0
628,0.0
629,0.0
630,0.0
631,0.0
632,7906.392900000001
633,0.0
634,0.0
635,0.0
636,11386.639749999998
637,0.0
638,10478.580249999999
639,0.0
640,6515.078625
641,3487.553325
642,4299.911099999999
643,2748.72455
644,0.0
645,0.0
646,218.3527675
647,0.0
648,0.0
649,2944.511525
650,0.0
651,0.0
652,0.0
653,0.0
654,0.0
655,0.0
656,0.0
657,0.0
658,62.2366015
659,3455.0
660,98.1691
661,0.0
662,0.0
663,0.0
664,18530.17975
665,0.0
666,0.0
667,0.0
668,0.0
669,0.0
670,489.568335
671,13094.03525
672,294.2477925
673,3685.3348
674,12725.562750000001
675,0.0
676,0.0
677,0.0
678,1787.654225
679,2410.7356
680,0.0
681,0.0
682,0.0
683,0.0
684,120.120976
685,0.0
686,18115.361750000004
687,1196.5144500000001
688,0.0
689,0.0
690,0.0
691,6938.450275
692,0.0
693,0.0
694,0.0
695,0.0
696,0.0
697,17235.0
698,0.0
699,0.0
700,0.0
701,5095.335825
702,3817.268875
703,0.0
704,1947.16655
705,0.0
706,0.0
707,29604.55375
708,0.0
709,0.0
710,2528.3302750000003
711,175.7734075
712,0.0
713,93.58729
714,0.0
715,0.0
716,0.0
717,0.0
718,0.0
719,0.0
720,0.0
721,0.0
722,10671.5455
723,16224.323500000002
724,3548.541825
725,0.0
726,0.0
727,0.0
728,5160.7907749999995
729,0.0
730,3689.9150499999996
731,0.0
732,7289.673325000001
733,2851.183325
734,0.0
735,0.0
736,0.0
737,4733.701499999999
738,16309.306250000001
739,0.0
740,0.0
741,0.0
742,152.52509750000002
743,0.0
744,3696.5507
745,4540.14915
746,0.0
747,0.0
748,0.0
749,9095.62725
750,3702.505175
751,0.0
752,0.0
753,12030.18975
754,1016.496735
755,2813.7419499999996
756,0.0
757,3699.2063749999998
758,0.0
759,11674.672999999999
760,13.021927999999999
761,0.0
762,0.0
763,0.0
764,0.0
765,3134.2396500000004
766,0.0
767,0.0
768,41409.762749999994
769,0.0
770,10357.0
771,0.0
772,0.0
773,0.0
774,700.71318
775,0.0
776,0.0
777,0.0
778,0.0
779,116.82738125
780,7554.088525
781,0.0
782,338.49073250000004
783,0.0
784,0.0
785,4585.14635
786,630.16016
787,0.0
788,3898.8621249999997
789,0.0
790,0.0
791,0.0
792,0.0
793,4027.58005
794,0.0
795,0.0
796,0.0
797,0.0
798,0.0
799,120.72652000000002
800,0.0
801,0.0
802,0.0
803,0.0
804,0.0
805,0.0
806,12725.341999999999
807,0.0
808,393.04400499999997
809,67.54875249999999
810,0.0
811,0.0
812,0.0
813,344.1877725
814,0.0
815,0.0
816,0.0
817,0.0
818,0.0
819,0.0
820,0.0
821,730.0149124999999
822,0.0
823,0.0
824,0.0
825,22015.731
826,0.0
827,0.0
828,0.0
829,0.0
830,0.0
831,0.0
832,2973.04335
833,33134.620500000005
834,0.0
835,0.0
836,0.0
837,0.0
838,0.0
839,3676.2482000000005
840,0.0
841,0.0
842,8311.55025
843,0.0
844,0.0
845,129.55581
846,0.0
847,3130.001275
848,0.0
849,1253.274575
850,68.47070000000001
851,0.0
852,0.0
853,3455.0
854,205.34315
855,0.0
856,0.0
857,12751.719249999998
858,0.0
859,0.0
860,1939.9886500000002
861,60.170704
862,0.0
863,0.0
864,0.0
865,99178.1785
866,0.0
867,3557.7383499999996
868,0.0
869,0.0
870,0.0
871,3704.3617
872,0.0
873,0.0
874,80.9024105
875,5501.162249999999
876,0.0
877,0.0
878,132.5757925
879,0.0
880,0.0
881,6906.0
882,0.0
883,0.0
884,12333.156500000001
885,0.0
886,0.0
887,0.0
888,3644.949925
889,0.0
890,4110.0287499999995
891,12168.253999999999
892,0.0
893,0.0
894,0.0
895,0.0
896,183.26023999999998
897,21529.22625
898,0.0
899,0.0
900,3455.0
901,3931.0778
902,0.0
903,0.0
904,0.0
905,0.0
906,1550.62185
907,3882.699075
908,0.0
909,0.0
910,2779.4246999999996
911,0.0
912,0.0
913,0.0
914,0.0
915,208.9840575
916,0.0
917,0.0
918,0.0
919,0.0
920,2139.548175
921,9379.66775
922,0.0
923,92184.04375
924,0.0
925,0.0
926,3455.0
927,0.0
928,0.0
929,0.0
930,3455.0
931,71.44022175
932,0.0
933,0.0
934,0.0
935,8053.2383
936,0.0
937,1503.9586749999999
938,0.0
939,0.0
940,117.714854
941,0.0
942,0.0
943,0.0
944,0.0
945,0.0
946,92.73233
947,0.0
948,0.0
949,3612.653375
950,0.0
951,0.0
952,0.0
953,0.0
954,38.00894875
955,0.0
956,0.0
957,0.0
958,1147.81
959,0.0
960,0.0
961,0.0
962,3584.77515
963,1556.2803
964,0.0
965,0.0
966,0.0
967,0.0
968,9.65492925
969,52.98816875
970,0.0
971,0.0
972,0.0
973,0.0
974,0.0
975,0.0
976,0.0
977,52.263317750000006
978,0.0
979,0.0
980,0.0
981,97.98651424999998
982,0.0
983,0.0
984,0.0
985,9.06607595
986,0.0
987,0.0
988,0.0
989,0.0
990,0.0
991,0.0
992,4958.897075
993,0.0
994,0.0
995,10830.802749999999
996,0.0
997,0.0
998,3455.0
999,0.0
1000,0.0
1001,33.0552485
1002,3455.0
1003,0.0
1004,15576.31375
1005,0.0
1006,0.0
1007,684.9411425000001
1008,0.0
1009,0.0
1010,0.0
1011,0.0
1012,0.0
1013,0.0
1014,0.0
1015,78.0291675
1016,0.0
1017,0.0
1018,0.0
1019,0.0
1020,0.0
1021,1080.8779
1022,13785.569749999999
1023,0.0
1024,0.0
1025,0.0
1026,0.0
1027,1.8550393500000002
1028,0.0
1029,2792.67645
1030,0.0
1031,2902.3990000000003
1032,146.73536
1033,0.0
1034,0.0
1035,10.762664749999999
1036,0.0
1037,0.0
1038,2959.3704000000002
1039,0.0
1040,0.0
1041,0.0
1042,0.0
1043,0.0
1044,13907.5595
1045,5223.6230749999995
1046,0.0
1047,6908.0
1048,0.0
1049,0.0
1050,3455.0
1051,0.0
1052,0.0
1053,597.5060175
1054,0.0
1055,0.0
1056,0.0
1057,0.0
1058,0.0
1059,30151.68075
1060,0.0
1061,3292.8846750000002
1062,0.0
1063,0.0
1064,0.0
1065,993.3175875
1066,0.0
1067,0.0
1068,0.0
1069,0.0
1070,0.0
1071,389.2171525
1072,3460.308
1073,0.0
1074,4408.4226
1075,0.0
1076,0.0
1077,261.2057825
1078,0.0
1079,67.99603099999999
1080,0.0
1081,0.0
1082,0.0
1083,4064.194825
1084,0.0
1085,5375.99785
1086,0.0
1087,0.0
1088,35813.51225
1089,0.0
1090,0.0
1091,0.0
1092,0.0
1093,0.0
1094,0.0
1095,0.0
1096,0.0
1097,0.0
1098,98.46679375000001
1099,6906.0
1100,0.0
1101,0.0
1102,19205.375500000002
1103,0.0
1104,4156.161674999999
1105,1111.8997
1106,0.0
1107,291.4491
1108,666.83529
1109,12421.594
1110,8.8727555
1111,0.0
1112,0.0
1113,0.0
1114,0.0
1115,3455.0
1116,47.202143
1117,0.0
1118,0.0
1119,2824.0623750000004
1120,0.0
1121,0.0
1122,0.0
1123,0.0
1124,0.0
1125,0.0
1126,0.0
1127,11730.53025
1128,0.0
1129,0.0
1130,0.0
1131,0.0
1132,8628.236499999999
1133,0.0
1134,3900.900475
1135,247.5539675
1136,3455.0
1137,0.0
1138,0.0
1139,0.0
1140,607.211925
1141,0.0
1142,443.18692749999997
1143,0.0
1144,760.9621275000001
1145,4543.6876
1146,0.0
1147,201.80600250000003
1148,0.0
1149,0.0
1150,0.0
1151,2023.74225
1152,2584.17494675
1153,635.0100375
1154,0.0
1155,103.4516925
1156,23288.978000000003
1157,0.0
1158,1543.56145
1159,0.0
1160,0.0
1161,17235.0
1162,0.0
1163,0.0
1164,0.0
1165,0.0
1166,0.0
1167,0.0
1168,0.0
1169,2.7425675
1170,0.0
1171,4136.007525
1172,3455.0
1173,0.0
1174,0.0
1175,0.0
1176,0.0
1177,528.72665
1178,4556.577325
1179,0.0
1180,9568.8295
1181,0.0
1182,6082.147274999999
1183,7129.93725
1184,0.0
1185,0.0
1186,3455.0
1187,3455.0
1188,0.0
1189,0.0
1190,3643.6798750000003
1191,0.0
1192,206.65830499999998
1193,0.0
1194,0.0
1195,0.0
1196,0.0
1197,0.0
1198,2.0
1199,0.0
1200,6906.0
1201,0.0
1202,0.0
1203,0.0
1204,0.0
1205,0.0
1206,0.0
1207,1.0
1208,1.0
1209,1.0
1210,1.0
1211,0.0
1212,0.0
1213,0.0
1214,0.0
1215,0.0
1216,722.64795
1217,12893.8072
1218,18216.476875
1219,0.0
1220,0.0
1221,0.0
1222,0.0
1223,0.0
1224,0.0
1225,0.0
1226,0.0
1227,0.0
1228,0.0
1229,0.0
1230,0.0
1231,0.0
1232,0.0
1233,0.0
1234,4105.267175
1235,0.0
1236,23487.30975
1237,0.0
1238,49.83850825
1239,3704.240175
1240,0.0
1241,0.0
1242,0.0
1243,0.0
1244,0.0
1245,0.0
1246,0.0
1247,588.4509
1248,11.099811
1249,0.0
1250,0.0
1251,8705.0265
1252,956.4422549999999
1253,0.0
1254,0.0
1255,3455.0
1256,0.0
1257,0.0
1258,0.0
1259,14674.849375000002
1260,0.0
1261,0.0
1262,0.0
1263,0.0
1264,0.0
1265,1250.127
1266,3455.0
1267,0.0
1268,0.0
1269,1355.5337
1270,0.0
1271,6142.753425
1272,0.0
1273,0.0
1274,0.0
1275,0.0
1276,0.0
1277,0.0
1278,12.0
1279,8.0
1280,0.0
1281,14.0
1282,0.0
1283,0.0
1284,0.0
1285,0.0
1286,0.0
1287,0.0
1288,36.56801075
1289,0.0
1290,4036.4875
1291,3810.6182750000003
1292,0.0
1293,0.0
1294,828.3098850000001
1295,0.0
1296,9687.520499999999
1297,3455.0
1298,0.0
1299,0.0
1300,0.0
1301,9033.018250000001
1302,0.0
1303,0.0
1304,748.2695299999999
1305,33175.884
1306,1470.028925
1307,993.7270000000001
1308,19403.412
1309,322.14273249999997
1310,201.202085
1311,3108.21205
1312,3077.3969750000006
1313,0.0
1314,0.0
1315,0.0
1316,11166.039499999999
1317,0.0
1318,0.0
1319,0.0
1320,0.0
1321,11724.755500000001
1322,0.0
1323,0.0
1324,20745.1595
1325,0.0
1326,8244.120925000001
1327,31092.744749999998
1328,21.71401825
1329,6785.950975000001
1330,24951.289
1331,6328.40365
1332,17399.44475
1333,2182.2938249999997
1334,260.7462975
1335,3585.386
1336,0.0
1337,23.80709275
1338,7023.6715
1339,7557.929825
1340,43750.8895
1341,28570.244250000003
1342,1264.4989
1343,2119.0386249999997
1344,933.8597225
1345,26155.4375
1346,34276.72225
1347,6908.0
1348,20716.2985
1349,0.0
1350,0.0
1351,10127.728125
1352,0.0
1353,6650.574375
1354,0.0
1355,5232.623624999999
1356,1079.102825
1357,8375.133249999999
1358,5969.587525
1359,4444.93245
1360,3619.288025
1361,151.6368175
1362,434.97749999999996
1363,0.0
1364,56.88621875
1365,479.5295625
1366,4639.9313
1367,51801.1935
1368,3559.12115
1369,23.469728
1370,0.0
1371,1795.9366
1372,18032.70525
1373,0.0
1374,0.0
1375,0.0
1376,163001.3375
1377,0.0
1378,0.0
1379,6045.57325
1380,0.0
1381,0.0
1382,104.18023724999999
1383,0.0
1384,17333.279499999997
1385,0.0
1386,16485.465750000003
1387,387.55072
1388,2691.1180249999998
1389,3455.0
1390,21311.023
1391,0.0
1392,3479.79765
1393,90.61914625
1394,156292.91249999998
1395,86816.068
1396,49832.706000000006
1397,33981.7375
1398,0.0
1399,46787.5025
1400,27032.038
1401,265.1945725
1402,0.0
1403,479.90908750000006
1404,0.0
1405,0.0
1406,10510.1545
1407,17316.58725
1408,498.55739250000005
1409,6194.9103000000005
1410,101172.86249999999
1411,22259.3845
1412,76696.43699999999
1413,5584.5008875
1414,0.0
1415,0.0
1416,23433.96065
1417,1327.9606250000002
1418,782.2395
1419,616.11716
1420,4589.101874999999
1421,5078.7232
1422,0.0
1423,20963.163243749997
1424,266.74783333333335
1425,13345.518492499998
1426,0.0
1427,7960.09275
1428,14464.105
1429,0.0
1430,0.0
1431,10724.538
1432,10528.303750000001
1433,0.0
1434,3455.0
1435,3455.0
1436,11538.87975
1437,100.3866525
1438,0.0
1439,1562.8506750000001
1440,2549.1322
1441,1955.875825
1442,0.0
1443,3800.127425
1444,50613.96825
1445,3495.4116249999997
1446,1289.69975
1447,27.919771250000004
1448,0.0
1449,12193.187999999998
1450,14645.496500000001
1451,871.4466574999999
1452,0.0
1453,0.0
1454,9058.388749999998
1455,7267.480775
1456,65.45182199999999
1457,20944.714500000002
1458,10357.0
1459,4893.8491825
1460,765.4647874999999
1461,8698.500027625001
1462,206.0632825
1463,2924.98265
1464,25204.293
1465,667.204125
1466,4563.165975000001
1467,2265.0304499999997
1468,0.0
1469,7548.375975
1470,3737.751675
1471,2945.3035
1472,47967.632000000005
1473,3244.451325
1474,19150.236750000004
1475,9848.310215
1476,1781.7834249999999
1477,39550.99575
1478,0.0
1479,0.0
1480,72215.815
1481,0.0
1482,0.0
1483,2462.151
1484,159.9887625
1485,4022.358225
1486,8192.96525
1487,0.0
1488,80.64052325
1489,603.0055
1490,3262.2297075
1491,20.19793475
1492,1300.264975
1493,0.0
1494,0.0
1495,7857.365
1496,0.0
1497,355.5217975
1498,13.021927999999999
1499,57212.8395
1500,0.0
1501,4414.16105
1502,798.0461750000002
1503,1180.020625
1504,868.843375
1505,0.0
1506,0.0
1507,29158.8265
1508,316.104915
1509,21385.464249999997
1510,30632.746750000002
1511,0.0
1512,20298.00125
1513,5193.90575
1514,2744.3302750000003
1515,0.0
1516,5301.2242750000005
1517,155.79726000000002
1518,0.0
1519,14.469471
1520,0.0
1521,2018.116775
1522,0.0
1523,0.0
1524,0.0
1525,80822.095
1526,7146.023375000001
1527,0.0
1528,0.0
1529,4009.0822500000004
1530,3295.7112
1531,0.0
1532,76870.881
1533,23872.3145
1534,133.9119725
1535,10.505792750000001
1536,28119.238
1537,0.0
1538,0.0
1539,0.0
1540,104.38913000000002
1541,61.630575
1542,12527.01425
1543,24781.1245
1544,3761.574575
1545,0.0
1546,0.0
1547,0.0
1548,0.0
1549,174469.51249999998
1550,4898.36695
1551,0.0
1552,0.0
1553,6209.203825
1554,0.0
1555,0.0
1556,2736.3988500000005
1557,10286.812750000001
1558,0.0
1559,12947.197
1560,6908.0
1561,0.0
1562,0.0
1563,6138.484999999999
1564,3820.6095250000003
1565,608.6642400000001
1566,0.0
1567,0.0
1568,0.0
1569,6190.979074999999
1570,96285.6625
1571,13926.235
1572,0.0
1573,494.4645025
1574,0.0
1575,18030.09975
1576,3818.4127
1577,0.0
1578,0.0
1579,1448.7462499999997
1580,2137.0836
1581,0.0
1582,119.07650125
1583,0.0
1584,0.0
1585,126.03231500000001
1586,0.0
1587,14179.354
1588,0.0
1589,19357.341500000002
1590,855.5972
1591,0.0
1592,9627.875
1593,11444.245200000001
1594,10.47946075
1595,83965.64749999999
1596,4279.2941
1597,0.0
1598,20.49391
1599,13.021927999999999
1600,2688.8395
1601,1126.4744825
1602,0.0
1603,27.013336
1604,13551.633000000002
1605,23100.889
1606,7128.4019
1607,41.75191999999999
1608,3721.9008750000003
1609,19131.96
1610,39010.25425
1611,46499.11825
1612,0.0
1613,0.0
1614,0.0
1615,1516.497555
1616,26147.798499999997
1617,7114.431325
1618,7488.979649999999
1619,16614.74225
1620,9379.334375
1621,216077.11000000002
1622,20718.4405
1623,0.0
1624,0.0
1625,299.30606
1626,2961.310325
1627,11289.924500000001
1628,8128.5499
1629,8152.325875
1630,11213.273
1631,0.0
1632,3509.08645
1633,0.0
1634,0.0
1635,537.47489
1636,35.892759999999996
1637,266.1114
1638,0.0
1639,6954.6425
1640,0.0
1641,2492.649625
1642,0.0
1643,3455.0
1644,7426.960225000001
1645,0.0
1646,0.0
1647,0.0
1648,0.0
1649,5731.7045
1650,4388.44735
1651,0.0
1652,0.0
1653,0.0
1654,2592.762775
1655,0.0
1656,0.0
1657,0.0
1658,0.0
1659,5676.40785
1660,0.0
1661,0.0
1662,0.0
1663,0.0
1664,611.8313774999999
1665,8102.208779999999
1666,146.4670825
1667,8173.2333499999995
1668,9601.0915
1669,15592.476875
1670,12708.548
1671,18439.1035
1672,10710.26365
1673,60975.48925
1674,944.1627
1675,989.7356599999999
1676,8535.962
1677,51931.116
1678,7251.337049999999
1679,10750.6545
1680,0.0
1681,13796.0
1682,29026.991
1683,4696.59325
1684,6962.596799999999
1685,29868.242749999998
1686,0.0
1687,25829.29275
1688,42671.00275000001
1689,0.0
1690,8.319456
1691,2482.1801250000003
1692,47.386120250000005
1693,6975.5754
1694,894.115075
1695,4223.304225
1696,284.16594749999996
1697,1973.948575
1698,10359.0
1699,49942.455
1700,2639.177025
1701,8500.6405
1702,779.0951875000001
1703,6058.816575
1704,5195.0234
1705,25754.488250000002
1706,3138.26215
1707,6486.903974999999
1708,15837.923999999999
1709,12.963325750000001
1710,17486.94975
1711,25094.4605
1712,26377.429
1713,0.0
1714,11946.455875
1715,12868.729
1716,28149.14575
1717,5026.09195
1718,3150.397575
1719,6231.1914
1720,36.7615545
1721,3993.7979
1722,15308.998749999999
1723,38251.00575
1724,0.0
1725,838.0754231500001
1726,10543.211749999999
1727,7386.284425
1728,27.522506999999997
1729,29679.973499999996
1730,466.6918425
1731,14198.936249999999
1732,0.0
1733,6300.660325
1734,611.3721775
1735,10342.800749999999
1736,5129.912
1737,508.683954
1738,63.092099000000005
1739,2081.857725
1740,3682.75529
1741,54568.42275
1742,9260.781500000001
1743,7255.86185
1744,2718.2447
1745,435.8382
1746,152.92126499999998
1747,4188.6232
1748,6206.85945
1749,21887.85725
1750,188.21893750000004
1751,1365.924025
1752,10218.074
1753,3455.0
1754,0.0
1755,6270.0449
1756,9120.056499999999
1757,0.0
1758,0.0
1759,0.0
1760,4036.212575
1761,3605.4088
1762,10359.0
1763,0.0
1764,952.560435
1765,3.8559064249999997
1766,39.774737
1767,0.0
1768,0.0
1769,658.7310725
1770,1525.465825
1771,634.71751
1772,133.60592499999998
1773,904.4759750000001
1774,996.00675
1775,1088.8415
1776,0.0
1777,3279.8187
1778,13.44144175
1779,15.3130025
1780,4557.702175
1781,7249.26275
1782,25.115176499999997
1783,10.779946124999999
1784,0.0
1785,4186.535825
1786,0.0
1787,64.9555125
1788,21.720379
1789,0.0
1790,174.76180999999997
1791,77.316139
1792,0.0
1793,2866.2640250000004
1794,0.0
1795,1147.9610500000001
1796,0.0
1797,0.0
1798,0.0
1799,5679.70555
1800,0.0
1801,0.0
1802,119.7453375
1803,0.0
1804,100.22208750000001
1805,8620.408325
1806,7064.793925
1807,128.88751
1808,7907.5389749999995
1809,626.07205
1810,713.2963225000001
1811,836.9540225
1812,0.0
1813,0.0
1814,10353.0
1815,13.021927999999999
1816,1617.8827
1817,902.4649975
1818,0.0
1819,4518.20945
1820,0.0
1821,0.0
1822,13588.180499999999
1823,3455.0
1824,0.0
1825,254.30194500000002
1826,24.797711
1827,6927.658949999999
1828,1350.2731999999999
1829,73.109542
1830,3136.7189750000002
1831,7520.49735
1832,0.0
1833,0.0
1834,3886.246325
1835,0.0
1836,0.0
1837,0.0
1838,46.441169
1839,335.11612
1840,2.371939
1841,0.0
