,BC
436,4879.1074
437,1108.0126860000003
438,4791.0106
439,0.0
440,1552.4265719999999
441,9369.339800000002
442,739.9658900000001
443,2219.4390599999997
444,2789.12182
445,21961.206000000002
446,9136.007520000001
447,21354.333
448,0.0
449,18998.1158
450,800.024408
451,11172.4534
452,17096.1164
453,0.0
454,0.0
455,0.0
456,22027.9284
457,0.0
458,1469.3962999999999
459,0.0
460,21242.123
461,1062.3230440000002
462,735.7887380000001
463,20403.216200000003
464,83979.1808
465,10190.2719
466,588.736122
467,446220.354
468,0.0
469,0.0
470,613.2349680000001
471,768.823624
472,10838.319800000001
473,10776.98608
474,229550.398
475,18630.046000000002
476,750.6932
477,69.7780436
478,12803.211119999998
479,74946.87400000001
480,0.0
481,56.8572804
482,749.4379399999999
483,0.0
484,19513.399200000003
485,409.79863800000004
486,34833.5404
487,58701.78660000001
488,0.0
489,9050.095
490,0.0
491,1162.42508
492,1929.12486
493,242.19644399999999
494,0.0
495,2378.2492799999995
496,4772.89124
497,20927.920400000003
498,1515.7247
499,9710.3648
500,15063.4484
501,0.0
502,0.0
503,21657.2164
504,2132.85054
505,29769.651400000002
506,14865.0142
507,0.0
508,0.0
509,0.0
510,0.0
511,10818.461899999998
512,18704.8582
513,0.0
514,120.32040179999998
515,230.206037
516,8529.61164
517,1862.58694
518,20464.2008
519,950.59928
520,4791.3131
521,994.9282425
522,11026.9969
523,0.0
524,9291.6
525,8771.857999999998
526,7251.18922
527,1720.1372
528,9291.6
529,0.0
530,8121.940737999999
531,334.323148
532,1179.51428
533,225.63384200000002
534,10104.27346
535,2094.50336
536,39055.2498
537,3237.59938
538,0.0
539,9.2346886
540,1512.4382600000001
541,0.0
542,0.0
543,8284.6586
544,1867.2939599999997
545,1041.09326
546,0.0
547,28973.370799999997
548,6486.36544
549,317.257606
550,0.0
551,462.46748399999996
552,150.7331732
553,126.61489000000002
554,106484.38420000001
555,14869.6
556,0.0
557,57047.5976
558,345.58065799999997
559,566.525526
560,6995.5986
561,296.554902
562,596.7374259999999
563,40.8172874
564,2484.4211999999998
565,4250.6595
566,135.801968
567,5796.60762
568,88506.65999999999
569,25032.3152
570,1624.44706
571,5406.27238
572,23828.3484
573,50779.5016
574,3014.09036
575,1480.9171279999998
576,117647.81899999999
577,16.007438200000003
578,3912.4526000000005
579,27862.176199999998
580,1437.65122
581,11820.4622
582,10973.9827
583,0.0
584,7773.168060000001
585,5592.85098
586,1452.13664
587,5558.806
588,0.0
589,9423.276220000003
590,0.0
591,2988.9901400000003
592,29524.8854
593,1655.469036
594,0.0
595,34747.250400000004
596,7037.206259999999
597,1606.1748200000002
598,501.452362
599,39.776610000000005
600,15493.188199999999
601,28028.0152
602,22237.215799999998
603,10704.386340000001
604,0.0
605,205819.99
606,915.9745799999998
607,3.6130126000000002
608,0.0
609,0.0
610,0.0
611,9968.47306
612,0.0
613,0.0
614,87636.28
615,84191.815
616,34567.766800000005
617,296.084396
618,783.6929160000001
619,0.0
620,0.0
621,457.26584199999996
622,847.14742
623,55594.075399999994
624,121952.229
625,4462.13342
626,1149.62256
627,0.0
628,3659.33298
629,224257.17
630,18581.2
631,0.0
632,2395.0092399999994
633,8053.29532
634,8633.234339999999
635,9158.18912
636,31558.5032
637,581.570608
638,212.435772
639,83023.204
640,5204.158
641,0.0
642,0.0
643,601.869372
644,2791.9995
645,64180.5878
646,533.148238
647,11255.369999999999
648,0.0
649,4272.019259999999
650,9607.71572
651,2310.15851
652,0.0
653,17146.549799999997
654,0.0
655,13281.683799999999
656,808.1273120000001
657,0.0
658,44.617437800000005
659,10423.0552
660,10635.787460000001
661,0.0
662,421.397868
663,598.1881850000001
664,1138.9544
665,8516.3346
666,579.955116
667,14597.825200000001
668,7325.85572
669,0.0
670,0.0
671,1639.38396
672,2582.9183
673,0.0
674,0.0
675,16258.3112
676,2967.65818
677,68.489475
678,111600.0
679,80324.6768
680,0.0
681,0.0
682,0.0
683,20825.7328
684,1899.59754
685,6921.166039999999
686,6178.40804
687,7.21209774
688,943.7659620000001
689,5369.105379999999
690,9320.6568
691,0.0
692,85119.19399999999
693,55560.6912
694,1829.95802
695,0.0
696,0.0
697,3682.81792
698,0.0
699,498.391448
700,118802.628
701,7423.903380000001
702,9746.6214
703,1136.67426
704,41600.3192
705,0.0
706,100077.4232
707,418.863622
708,39035.504
709,100.2452808
710,2751.1976600000003
711,61052.2186
712,2038.7437699999998
713,100717.546
714,13026.304999999998
715,0.0
716,62134.63019999999
717,9084.2277
718,71933.9804
719,3.35086262
720,654.6801419999999
721,0.0
722,76583.4714
723,7095.9929
724,78222.682
725,3854.14886
726,0.0
727,0.0
728,5427.62186
729,0.0
730,34941.695
731,19361.0152
732,579.8448179999999
733,16637.3774
734,20536.186999999998
735,14.337725799999998
736,4122.02344
737,0.0
738,4855.31322
739,6989.28054
740,32.911206
741,19515.3784
742,0.0
743,428.090492
744,4352.80314
745,0.0
746,6646.3193599999995
747,0.0
748,50357.4854
749,1172.50352
750,45226.63220000001
751,1018.188492
752,14784.344000000001
753,118.371516
754,33835.955200000004
755,8349.3374
756,17969.741400000003
757,181.23287200000001
758,510.65748399999995
759,1568.85004
760,32452.254319999996
761,0.0
762,289.791286
763,4117.10596
764,8419.72448
765,1908.62198
766,437.284324
767,8824.78154
768,454.445928
769,16520.21976
770,0.0
771,17714.9266
772,83773.15400000001
773,840.8836780000001
774,34.1558252
775,2440.58038
776,25888.739400000002
777,0.0
778,903.8671199999999
779,15733.679399999999
780,0.0
781,0.0
782,1273.5915
783,22721.2238
784,32929.2804
785,0.0
786,5355.90024
787,0.0
788,5283.432920000001
789,5563.40024
790,114.67364459999999
791,0.0
792,9291.6
793,0.0
794,82270.655
795,930.7121720000001
796,0.0
797,0.0
798,0.0
799,0.0
800,0.0
801,1798.7232799999997
802,3979.98424
803,0.0
804,10952.768800000002
805,12959.7898
806,75.67004225
807,2342.15026
808,110.30394799999999
809,3129.0059
810,0.0
811,0.0
812,7792.64582
813,0.0
814,0.0
815,0.0
816,102.509392
817,2667.1854
818,3017.17228
819,0.0
820,1378.97468
821,10909.062200000002
822,1272.34084
823,350.685632
824,0.0
825,16665.1892
826,304962.08
827,14023.255599999999
828,1880.1821599999998
829,19120.5516
830,5.78280548
831,0.0
832,0.0
833,1875.40068
834,41.615925
835,0.0
836,458.090002
837,1152.5830460000002
838,0.0
839,0.0
840,0.0
841,6557.36982
842,5952.314020000001
843,0.0
844,2814.001
845,9478.2114
846,69.3306408
847,23416.123199999998
848,1013.5234780000001
849,0.0
850,0.0
851,0.0
852,9762.319800000001
853,143.8587665
854,2226.89408
855,2010.1450799999998
856,10865.4753
857,4078.0504400000004
858,10410.7268
859,455.111586
860,0.0
861,3221.5869599999996
862,0.0
863,312.722855
864,9606.440999999999
865,0.0
866,1562.67416
867,16103.171000000002
868,1327.3728
869,14.36735
870,1583.067264
871,17335.6186
872,4307.73844
873,12770.09952
874,855.252908
875,444.30854
876,0.0
877,25431.1752
878,1339.6076999999998
879,112495.674
880,8969.3026
881,9437.9189
882,1067.10408
883,4493.868420000001
884,0.0
885,85.94664
886,0.0
887,576.095788
888,1360.1462940000004
889,19182.0982
890,4509.14946
891,7912.42368
892,3550.73566
893,7901.92376
894,768.50657
895,7838.087222
896,112.45311480000001
897,2266.55282
898,5214.247600000001
899,1821.8940200000002
900,485.163154
901,10720.409099999999
902,35802.077399999995
903,2011.8169480000001
904,15887.3124
905,14517.607
906,270.99708200000003
907,5577.6
908,0.0
909,417.0439
910,0.0
911,13669.257399999999
912,472.5424139999999
913,1131.2516520000001
914,359.12695
915,63352.8942
916,18612.7696
917,0.0
918,1176.7965532
919,29822.054599999996
920,59745.839799999994
921,1726.1705180000001
922,0.0
923,22.427909999999997
924,25543.479600000002
925,0.0
926,120.539704
927,135.04997680000002
928,541.182536
929,41078.2848
930,13995.312
931,9304.6956
932,355.873912
933,77059.867
934,297.9932068
935,131.47244400000002
936,23050.6982
937,0.0
938,34218.7325
939,6168.82152
940,239.500068
941,9932.416319999998
942,6910.741800000001
943,49724.181800000006
944,801.458918
945,6029.85324
946,2650.84438
947,3432.3936319999993
948,37.832749
949,2375.7788
950,1418.3931
951,0.0
952,6134.2291399999995
953,7026.01076
954,14613.983599999998
955,70956.351
956,939.222322
957,6076.393420000001
958,0.0
959,0.0
960,22866.538999999997
961,14878.545699999999
962,40.2510436
963,238.800092
964,9403.4801
965,21902.0794
966,0.0
967,7741.486019999999
968,9801.83084
969,0.0
970,1802.96302
971,0.0
972,33955.181
973,10691.0852
974,0.0
975,5138.91976
976,0.0
977,0.0
978,8437.444679999999
979,52913.44179999999
980,7977.29112
981,57558.45460000001
982,43534.683000000005
983,16477.5851
984,0.0
985,1097.2570204
986,3898.5427599999994
987,0.0
988,226.91151800000003
989,6139.356999999999
990,2281.88836
991,3549.26916
992,0.0
993,2789.2373
994,6969.68174
995,5146.533219999999
996,0.0
997,53844.254799999995
998,0.0
999,0.0
1000,45.5021082
1001,10824.119799999997
1002,0.0
1003,217.97515599999997
1004,0.0
1005,1247.212
1006,112246.4712
1007,32197.8434
1008,0.0
1009,0.0
1010,0.0
1011,0.0
1012,9605.524599999999
1013,5496.091719999999
1014,704.488846
1015,19411.106999999996
1016,5019.7697
1017,0.0
1018,7531.922892
1019,58391.60279999999
1020,238.798274
1021,0.0
1022,0.0
1023,3258.99658
1024,42684.4052
1025,889.725898
1026,17049.595
1027,0.0
1028,18308.5462
1029,208.57142599999997
1030,1436.82718
1031,0.0
1032,0.0
1033,9291.6
1034,786.07204
1035,0.0
1036,0.0
1037,257.25532
1038,93.697753
1039,3285.8844799999997
1040,1511.77074
1041,11074.6312
1042,55.389419399999994
1043,1667.8203
1044,2106.415152
1045,2580.06326
1046,497.77166
1047,0.0
1048,0.0
1049,8283.86486
1050,25811.1468
1051,3215.6591
1052,13854.1388
1053,0.0
1054,115864.03899999999
1055,159.128328
1056,3331.46192
1057,541.166528
1058,1438.5776159999998
1059,11524.647400000002
1060,0.0
1061,212318.856
1062,4490.40506
1063,315.90150000000006
1064,102.75046000000002
1065,0.0
1066,1114.490612
1067,0.0
1068,2095.61718
1069,4067.37716
1070,0.0
1071,143334.51
1072,1337.412954
1073,0.0
1074,69691.85999999999
1075,9291.6
1076,0.0
1077,8956.13206
1078,19847.1634
1079,3442.87822
1080,4.0076123599999995
1081,0.0
1082,0.0
1083,15602.055199999997
1084,6015.6883
1085,0.0
1086,820.18434
1087,0.0
1088,0.0
1089,18394.0876
1090,9291.6
1091,128.84684199999998
1092,4566.96716
1093,6020.687059999999
1094,13675.737599999999
1095,1461.828598
1096,287.4720744
1097,0.0
1098,2370.5525300000004
1099,9291.6
1100,60.6897168
1101,14.919148400000001
1102,9869.4276
1103,362.256884
1104,65.89974060000002
1105,0.0
1106,16798.6959
1107,0.0
1108,0.0
1109,11606.586800000001
1110,0.0
1111,0.0
1112,5577.6
1113,69.6039706
1114,35040.7238
1115,410.55593
1116,9291.6
1117,14621.7168
1118,5122.981699999999
1119,18956.2726
1120,1780.9052199999999
1121,73506.35140000001
1122,393.330194
1123,236783.61000000002
1124,7694.51514
1125,781.510008
1126,224.07417
1127,92014.56899999999
1128,4209.33064
1129,0.0
1130,22605.3488
1131,3203.73578
1132,0.0
1133,0.0
1134,35630.745599999995
1135,704.7154400000002
1136,0.0
1137,442.622738
1138,509.49911000000003
1139,1593.97392
1140,903.6367899999999
1141,0.0
1142,0.0
1143,134809.5272
1144,9487.680799999998
1145,23745.764199999998
1146,1129.04721
1147,0.0
1148,24844.4808
1149,2064.85902
1150,366.538904
1151,1819.6740000000002
1152,4190.080524999999
1153,0.0
1154,13909.30508
1155,280.905866
1156,0.0
1157,2200.7623
1158,0.0
1159,0.0
1160,5542.34002
1161,3281.13392
1162,12736.264200000001
1163,299.51789400000007
1164,106.06831200000002
1165,0.0
1166,10711.1422
1167,77.984842
1168,2587.55762
1169,0.0
1170,46238.6266
1171,1737.3564900000001
1172,0.0
1173,4289.16304
1174,11146.886999999999
1175,0.0
1176,21656.1346
1177,49442.37999999999
1178,181.97803399999998
1179,2018.5108800000003
1180,2660.7814399999997
1181,327.88829599999997
1182,773.901748
1183,384.87447000000003
1184,0.0
1185,11264.617
1186,214.431578
1187,20646.4708
1188,3157.22102
1189,0.0
1190,6341.22726
1191,58.1606946
1192,63965.93200000001
1193,0.0
1194,9560.8354
1195,39186.7528
1196,1705.9887000000003
1197,0.0
1198,4603.02084
1199,1797.7374800000002
1200,0.0
1201,26133.578999999998
1202,25126.7032
1203,23249.6342
1204,14868.0
1205,3478.4358400000006
1206,6965.065791999999
1207,83.3491038
1208,14421.8328
1209,958.3400600000001
1210,0.0
1211,15365.40172
1212,1981.60684
1213,0.0
1214,563.1513620000001
1215,1199.60758
1216,10518.045300000002
1217,5725.97492
1218,0.0
1219,111718.56399999998
1220,0.0
1221,0.0
1222,0.0
1223,0.0
1224,2786.8410400000002
1225,7226.945519999999
1226,0.0
1227,9476.5036
1228,0.0
1229,45314.5406
1230,254.670712
1231,0.0
1232,139.7617788
1233,2556.631124
1234,3781.7432
1235,0.0
1236,0.0
1237,18333.3586
1238,6497.21275
1239,75.927436
1240,0.0
1241,0.0
1242,0.0
1243,118.21602600000001
1244,0.0
1245,33559.4772
1246,0.0
1247,18.5085366
1248,10995.563400000001
1249,0.0
1250,0.0
1251,16996.475
1252,1953.8293
1253,0.0
1254,30373.5934
1255,49198.938200000004
1256,81.83892
1257,13436.753200000001
1258,24152.8856
1259,377.448022
1260,0.0
1261,0.0
1262,166.708002
1263,14.330243666666666
1264,78.777857
1265,7723.929180000001
1266,0.0
1267,2534.74156
1268,2027.33328
1269,11729.8179
1270,977.2970320000001
1271,13170.0378
1272,12513.5854
1273,4466.218699999999
1274,49850.134
1275,0.0
1276,0.0
1277,858.3453899999998
1278,5661.128274000001
1279,8172.196239999999
1280,9291.6
1281,0.0
1282,3795.99444
1283,244.53850599999996
1284,0.0
1285,17453.3594
1286,0.0
1287,6222.24176
1288,307.6829694
1289,13161.30986
1290,0.0
1291,0.0
1292,0.0
1293,14739.650400000002
1294,6689.3035
1295,1733.38868
1296,36281.9114
1297,4084.69934
1298,0.0
1299,11800.119999999999
1300,34986.6892
1301,0.0
1302,0.0
1303,0.0
1304,0.0
1305,0.0
1306,0.0
1307,0.0
1308,0.0
1309,0.0
1310,0.0
1311,0.0
1312,3056.93418
1313,5779.52304
1314,193.862056
1315,9761.9522
1316,6464.17448
1317,4817.195519999999
1318,0.0
1319,993.583994
1320,45305.2756
1321,2765.3763200000003
1322,0.0
1323,268.684836
1324,1084.198474
1325,13920.231
1326,504.151254
1327,0.0
1328,2868.33142
1329,17880.5842
1330,5845.605
1331,652900.0020000001
1332,3187.6585999999998
1333,16429.9239
1334,4498.80634
1335,2074.6661599999998
1336,2757.14156
1337,61386.478
1338,0.0
1339,13120.117199999999
1340,46029.937399999995
1341,1192.4477599999998
1342,0.0
1343,10022.691599999998
1344,0.0
1345,2466.36194
1346,12093.5016
1347,5733.55154
1348,28978.412
1349,3728.84994
1350,7116.46516
1351,10803.287199999999
1352,386.76275999999996
1353,0.0
1354,792.066274
1355,27175.2694
1356,303.594344
1357,5179.644
1358,0.0
1359,1732.1556400000002
1360,1344.5595
1361,0.0
1362,23715.075
1363,0.0
1364,0.0
1365,304.37687827999997
1366,14697.118599999998
1367,12017.122599999999
1368,1133.8963079999999
1369,3221.5977
1370,3476.09744
1371,44.798991199999996
1372,351.525802
1373,93.85234599999998
1374,0.0
1375,23183.899599999997
1376,10359.136600000002
1377,7692.972140000001
1378,0.0
1379,4745.01842
1380,10060.76232
1381,5715.80482
1382,382179.912
1383,65911.78700000001
1384,9375.618599999998
1385,5830.21
1386,847.3897039999999
1387,0.0
1388,0.0
1389,0.0
1390,0.0
1391,1163.74026
1392,27711.3278
1393,1828.3689599999998
1394,2527.6213199999997
1395,1641.2012879999997
1396,30719.751599999996
1397,0.0
1398,0.0
1399,23037.0122
1400,11423.5814
1401,0.0
1402,3297.7522799999997
1403,1028.9833
1404,6417.475799999999
1405,156.546629
1406,11196.21
1407,0.0
1408,42707.134
1409,834.3376600000001
1410,113695.2162
1411,7135.1860799999995
1412,109892.3196
1413,3472.4341200000003
1414,35.19642700000001
1415,0.0
1416,234074.13999999998
1417,10010.682
1418,20656.165399999998
1419,0.0
1420,10884.6986
1421,552.450998
1422,346.97487399999994
1423,201744.94
1424,12275.1276
1425,834.4317520000001
1426,0.0
1427,16034.2398
1428,18091.43506
1429,2278.54436
1430,388300.18000000005
1431,15641.550940000001
1432,0.0
1433,0.0
1434,257.20883000000003
1435,4474.0883
1436,2185.6086600000003
1437,968.6748799999999
1438,3707.89416
1439,10042.0036
1440,78630.975
1441,54.20310300000001
1442,40908.617000000006
1443,10391.064499999999
1444,0.0
1445,1644.9615
1446,0.0
1447,9291.6
1448,821.26888
1449,29659.2514
1450,0.0
1451,9740.562
1452,4489.60886
1453,9291.6
1454,0.0
1455,0.0
1456,70048.8992
1457,9991.409999999998
1458,0.0
1459,6222.4190800000015
1460,134577.90600000002
1461,1047.6419
1462,10706.5866
1463,368.769882
1464,0.0
1465,0.0
1466,68948.57259999998
1467,46492.14599999999
1468,33778.1326
1469,219.724154
1470,0.0
1471,0.0
1472,209973.34800000006
1473,41966.765
1474,35393.9402
1475,229.79318800000001
1476,0.0
1477,0.0
1478,0.0
1479,0.0
1480,0.0
1481,0.0
1482,0.0
1483,0.0
1484,2159.0756
1485,0.0
1486,499.635312
1487,9295.9272
1488,1070.90474
1489,255.22906200000003
1490,21792.917999999998
1491,6297.9209
1492,11770.832999999999
1493,0.0
1494,276.12866199999996
1495,678.83871
1496,9882.48256
1497,112.951698
1498,0.0
1499,36584.942800000004
1500,17139.586199999998
1501,24156.8194
1502,87830.39479999998
1503,10954.689600000002
1504,10926.907000000001
1505,12285.3206
1506,5094.709
1507,3467.5971400000003
1508,630.2819959999999
1509,9006.154
1510,937.9812172
1511,0.0
1512,2468.7693200000003
1513,1453.758022
1514,0.0
1515,4911.70406
1516,0.0
1517,60.8362858
1518,372.97082
1519,129644.19399999999
1520,26713.7278
1521,245302.66400000002
1522,19933.7972
1523,10813.866
1524,344.67537200000004
1525,0.0
1526,2589.42362
1527,2916.21016
1528,5606.61176
1529,12241.361
1530,2235.80162
1531,1.2
1532,0.0
1533,0.0
1534,980.5322
1535,1149.7201120000002
1536,0.0
1537,0.0
1538,0.0
1539,0.0
1540,0.0
1541,10334.530239999998
1542,0.0
1543,0.0
1544,0.0
1545,0.0
1546,263.8587972
1547,4093.9661399999995
1548,1151.1357400000002
1549,5914.726299999999
1550,0.0
1551,0.0
1552,12030.5996
1553,219.805078
1554,311.49646399999995
1555,135.42965666666666
1556,0.0
1557,3984.52618
1558,690.009452
1559,11850.294
1560,5184.7721
1561,1517.836544
1562,0.0
1563,431.292872
1564,48339.851800000004
1565,628.10055
1566,238229.50400000002
1567,492.39604799999995
1568,12500.5992
1569,390001.664
1570,0.0
1571,6543.65346
1572,3954.2218399999997
1573,0.0
1574,0.0
1575,12424.5662
1576,1754.2836899999998
1577,30544.463399999997
1578,0.0
1579,166.368044
1580,43091.0832
1581,3794.30236
1582,145.891232
1583,0.0
1584,0.0
1585,4817.339
1586,4578.127699999999
1587,2343.70138
1588,5702.83534
1589,4793.87908
1590,10828.130799999999
1591,140438.30320000002
1592,1790.65546
1593,1176.0066
1594,0.0
1595,0.0
1596,15790.125199999999
1597,17155.2562
1598,1247.55502
1599,70.56292479999999
1600,9001.656339999998
1601,0.0
1602,0.0
1603,6710.133
1604,0.0
1605,0.0
1606,389.336204
1607,0.0
1608,11461.9358
1609,0.0
1610,0.0
1611,55415.68879999999
1612,0.0
1613,7727.064840000001
1614,2140.74614
1615,0.0
1616,0.0
1617,1124.55106
1618,2511.90978
1619,11152.8
1620,0.0
1621,0.0
1622,1673.02266
1623,0.0
1624,18796.9906
1625,0.0
1626,2023.9580799999999
1627,0.0
1628,0.0
1629,0.0
1630,6664.980559999999
1631,157.264282
1632,37528.1102
1633,0.0
1634,0.0
1635,40979.2962
1636,15910.7976
1637,0.0
1638,22482.5446
1639,0.0
1640,4573.43074
1641,4962.20168
1642,9359.949799999999
1643,390.43099
1644,15448.790599999998
1645,0.0
1646,8176.3775399999995
1647,22048.769200000002
1648,969.674712
1649,69.0639798
1650,0.0
1651,0.0
1652,1288.19036
1653,0.0
1654,0.0
1655,173011.406
1656,1368.10865
1657,0.0
1658,501.69818
1659,0.0
1660,6185.89006
1661,0.0
1662,0.0
1663,341.93491600000004
1664,2197.98322
1665,0.0
1666,13483.812899999999
1667,433.66862800000007
1668,416.14393199999995
1669,1926.67252
1670,7706.86244
1671,3774.9595436000004
1672,17447.3168
1673,0.0
1674,50.3184434
1675,1449.53716
1676,2193.2311600000003
1677,12854.584700000001
1678,836.90308
1679,6427.80742
1680,25251.295599999998
1681,0.0
1682,89746.45420000001
1683,2578.5726000000004
