,EC
363,0.0013587526
364,0.0319774334
365,0.0010729896
366,0.0005134
367,0.008385408600000002
368,1.5120000000000001e-05
369,0.0113044312
370,0.0013801946
371,0.0080863926
372,0.000429
373,0.003978189599999999
374,0.0
375,0.0
376,0.003318025
377,0.0005932
378,0.0012114206
379,0.06047389439999999
380,0.0048813288
381,0.0002593333333333333
382,0.000271
383,0.0084035588
384,4.062e-06
385,0.018125923999999998
386,0.0032137293999999995
387,1.444e-06
388,0.005965100000000001
389,0.0050456344
390,0.0014174694
391,0.0006804000000000001
392,0.0028103136000000003
393,0.0006744
394,0.016814559200000002
395,0.0008722000000000001
396,0.0025092408
397,0.00016100000000000004
398,0.0
399,0.0052871958
400,0.0009051122
401,0.0
402,0.0010243532
403,0.0010168392
404,0.000202
405,0.0038334573999999995
406,5.9019999999999994e-05
407,0.017343076199999998
408,7.802e-05
409,0.0041171984
410,0.0022680548
411,0.003993762200000001
412,0.0088523302
413,0.0094902864
414,0.0015598419999999999
415,0.0008897999999999999
416,2.1308e-07
417,0.0014417
418,0.0101262618
419,0.00014005999999999998
420,0.00022850000000000002
421,0.0
422,0.014440319000000002
423,0.0007302
424,0.0
425,0.0007474
426,0.0
427,0.0069249080000000005
428,0.0
429,0.0192185254
430,0.001072832
431,0.035387082800000004
432,0.0120224584
433,5.0759999999999995e-05
434,0.00015825
435,0.0030335019999999996
436,0.0050349764
437,0.0059680038
438,0.0025802430000000003
439,0.0002404
440,0.0022542174000000003
441,0.001378874
442,0.00012516
443,0.0003516
444,0.002239131
445,0.0380139514
446,0.0029895764000000004
447,0.0041100326
448,0.00015859999999999998
449,0.0026539318
450,0.00032054399999999997
451,0.0009195498
452,0.001024355
453,0.0
454,2.174e-05
455,0.001072832
456,0.0008303999999999999
457,9.320000000000002e-05
458,0.0030012299999999997
459,1.68e-05
460,0.0088474988
461,0.0014865328
462,0.0025886534
463,0.007579242
464,0.010704518
465,0.0006108000000000001
466,0.0014666072
467,0.158963016
468,0.0
469,0.0
470,0.0006616
471,0.0104878078
472,0.0037828257999999995
473,0.0037836354
474,0.021453370999999995
475,0.0191959866
476,0.0037580482000000004
477,0.0058815531999999995
478,0.0092461106
479,0.0106595256
480,0.0009651496000000001
481,0.007027314999999999
482,0.0019029034
483,0.0
484,0.020786547
485,0.0003002
486,0.0157485606
487,0.0496366082
488,0.0014367256000000002
489,0.0120806734
490,0.0005176
491,0.003312906
492,0.0026097868
493,0.0056853492
494,0.00023280000000000002
495,0.002987562
496,0.0040756332
497,0.0032807522000000006
498,0.005335508599999999
499,0.00028600000000000007
500,0.0002986
501,0.00019825
502,9.962e-05
503,0.012047248
504,0.0014138474
505,0.0040291226
506,0.043109161
507,0.0
508,0.0
509,0.0
510,4.106666666666667e-05
511,0.0213205192
512,0.04786784000000001
513,2.7959999999999997e-05
514,0.0028770338
515,0.00073125
516,0.000851
517,0.0024412846000000004
518,0.032198094
519,5.134e-05
520,0.0005782
521,0.00562222775
522,0.0139215544
523,2.384e-05
524,0.00010514000000000001
525,0.0029119318
526,0.0007252
527,0.0046768892
528,2.1600000000000003e-05
529,0.0005116
530,0.0016224398
531,0.0043589504000000005
532,0.001084746
533,0.000781
534,0.0062373538
535,0.002270729
536,0.0057796902
537,0.0048083356
538,0.000164
539,0.0003828
540,0.0007957999999999999
541,0.0
542,0.0
543,0.0024187556
544,0.0039784762
545,0.0020983766
546,9.687499999999998e-06
547,0.0012822658000000002
548,2.5280000000000002e-05
549,0.001472229
550,0.002795613
551,0.0007664000000000001
552,0.0027985182
553,0.0020709488000000002
554,0.0230200744
555,0.001595987
556,3.7879999999999996e-05
557,0.0012573718
558,0.0009114748000000001
559,0.0040075452
560,0.0078351058
561,0.0003458
562,0.0002712
563,0.0003522
564,0.002773929
565,0.007976505800000002
566,0.00013138
567,0.0119783836
568,0.027682554199999997
569,0.0266473362
570,0.0033594826
571,0.0021250871999999995
572,0.012830364799999999
573,0.0139616354
574,0.0048850632
575,0.007821079
576,0.052933396
577,0.0010593780000000001
578,0.013221026399999999
579,0.015008939000000002
580,0.0071979338
581,0.0023803736
582,0.0011330195999999999
583,3.8140000000000004e-05
584,0.0011397376
585,0.0049729936
586,0.0018862287999999998
587,0.0016252772
588,1.0918e-06
589,7.882e-05
590,0.0
591,0.000506
592,0.007892584599999999
593,0.0025147674000000004
594,0.0071512516
595,0.009326573
596,0.0088606992
597,0.0217852992
598,0.0037963802
599,0.0002774
600,0.0014367088
601,0.0213352464
602,0.0147319158
603,0.0038410988
604,0.00035759999999999996
605,0.08331808300000001
606,0.004654019800000001
607,0.0009365999999999999
608,0.0012773983999999998
609,5.4739999999999994e-05
610,6.954e-05
611,0.008781048400000002
612,0.00021099999999999998
613,0.0012092894
614,0.0142382012
615,0.097050834
616,0.0074286138
617,0.0073113888000000005
618,0.0003884
619,0.0
620,0.0
621,0.0014921776000000001
622,0.00029719999999999996
623,0.01964627
624,0.044277117399999996
625,0.0011225167999999999
626,0.0010509738
627,0.00013380000000000003
628,0.0021379878000000003
629,0.094399112
630,4.3100000000000004e-05
631,0.00021099999999999998
632,0.0044857062
633,0.0107619148
634,0.005455901399999999
635,0.0007023999999999999
636,0.048384012600000005
637,0.0010745878
638,0.0006756
639,0.08493376379999999
640,0.006629913200000001
641,0.0
642,0.0002748
643,0.0017638600000000001
644,0.0033715127999999995
645,0.0083920566
646,0.0019352421999999998
647,0.0001742
648,0.0009339864
649,0.0040141542
650,0.00040819999999999995
651,0.0014255714000000002
652,0.0007688
653,0.0022740997999999998
654,0.0
655,0.0023231656
656,0.0008914554
657,0.0
658,0.0006827965999999999
659,0.004369123399999999
660,0.0022910644
661,0.0002968
662,0.0012869828
663,0.001792964
664,0.001343397
665,0.0092718064
666,0.0009740034
667,0.004837887599999999
668,0.0026391048
669,0.0017376518
670,0.0004737999999999999
671,0.00031000000000000005
672,0.00031360000000000003
673,0.0
674,0.00021099999999999998
675,0.039795839799999996
676,0.0037275660000000003
677,0.00013394
678,0.0059628144000000004
679,0.0539869704
680,4.774e-05
681,6.3739999999999995e-06
682,0.0
683,0.005661410599999999
684,0.0045075524
685,0.0096798944
686,0.00023700000000000001
687,0.0013002802
688,0.0011842988
689,0.009457780599999998
690,0.00027400000000000005
691,0.0004078
692,0.015382167799999999
693,0.015193822
694,0.000885
695,0.0003098
696,0.0
697,0.002946931
698,0.0
699,0.0027752137999999997
700,0.0705628714
701,0.0046014696
702,0.0005061999999999999
703,0.0018724652
704,0.004030688
705,0.0
706,0.036875064799999996
707,0.00042179999999999995
708,0.0274055074
709,0.0010122164000000002
710,0.0020293882
711,0.0122591018
712,0.0076256878
713,0.0175572582
714,0.0350230388
715,4.455e-05
716,0.0518177252
717,0.0098043052
718,0.0416682214
719,0.0024347282000000002
720,0.004188411
721,0.002380161
722,0.0044518904
723,0.0036715364
724,0.025991630199999997
725,0.015375542199999998
726,9.9325e-06
727,0.0004038
728,0.010437859599999998
729,0.0
730,0.0202538502
731,0.005791724999999999
732,0.0004438
733,0.0283347754
734,0.0058220916
735,0.0009604854000000001
736,0.000167
737,0.0007584
738,0.005138986399999999
739,0.0033949008000000004
740,0.0006814
741,0.014337332999999999
742,0.0007995000000000001
743,0.0022456888000000003
744,0.0140074032
745,0.00021679999999999998
746,0.0074577346
747,0.0
748,0.033223250999999995
749,0.0025689492
750,0.030217517400000005
751,0.0047482654
752,0.0062991112000000005
753,0.0015235458000000001
754,0.0186190346
755,0.010707461800000002
756,0.0044986456
757,2.7360000000000002e-05
758,0.0007825999999999999
759,0.0016510319999999998
760,0.0646516748
761,0.0002016
762,0.0009602957999999998
763,0.0042415378
764,0.0015874168000000002
765,0.0020063147999999998
766,0.0013538399999999998
767,0.007497058799999999
768,0.002362398
769,0.0012670901999999999
770,0.0
771,0.0033101686
772,0.024854119199999997
773,0.0041124732
774,0.0005608000000000001
775,0.0025686851999999994
776,0.0023917570000000004
777,0.0001454
778,0.0029292742000000004
779,0.015515688199999999
780,0.0006737999999999999
781,0.0018056325000000001
782,0.008952061
783,0.051597040799999994
784,0.0021288177999999997
785,0.0
786,0.0084634746
787,3.54e-06
788,0.0010998993999999998
789,0.0020493848
790,0.0020073782000000003
791,0.0031638115999999992
792,6.504e-05
793,4.632e-05
794,0.017189437
795,0.0027067153999999994
796,0.0006737999999999999
797,6.542e-05
798,0.0
799,0.0
800,2.858e-05
801,0.0051771252
802,0.0042358828
803,6.814e-05
804,0.025383165800000003
805,0.0036157924
806,0.0030663454999999996
807,0.00060672
808,0.0027170572000000002
809,0.005228174800000001
810,0.0007584
811,2.7580000000000004e-05
812,0.001770594
813,0.0031297745
814,2.1318e-05
815,0.0001996
816,0.0005236
817,0.0048954639999999995
818,0.0055028284000000005
819,0.0016589363999999999
820,0.0006286
821,0.0062897182
822,0.011588034399999999
823,0.015580528799999998
824,0.0019268821999999998
825,0.0209337656
826,0.0144564458
827,0.0015484843999999998
828,0.0020052072
829,0.00020940000000000005
830,0.00010823999999999998
831,0.0
832,0.0003622
833,0.0019525859999999999
834,0.001614124
835,0.00033866666666666664
836,0.0007984
837,0.0009371574
838,0.00020918
839,0.00035539999999999997
840,0.0018107211999999998
841,0.0106018896
842,0.0056346846
843,0.0
844,0.0020570011999999998
845,0.0109140984
846,0.000611
847,0.0104912628
848,0.0004768
849,8.73e-05
850,0.00029180000000000005
851,0.0
852,0.0048432898
853,0.00030875
854,0.0042940718
855,0.0007232
856,0.0047968742
857,0.002249517
858,0.019848059199999997
859,0.0155466344
860,0.0
861,0.0011887672
862,0.0
863,0.00024785
864,0.007107102800000001
865,0.0001468
866,0.0019896816
867,0.0008306000000000001
868,0.0059844328
869,5.033333333333333e-05
870,0.0063991698
871,0.0012979405999999998
872,0.0039225568
873,0.019201722
874,0.0040571106
875,0.0018387118
876,0.0007055999999999999
877,0.0127217054
878,0.0029093406
879,0.0485773092
880,0.0062058930000000005
881,0.0055063862
882,0.0010911338
883,0.0072582666
884,0.00146433875
885,0.0006761600000000001
886,0.0001216
887,9.434e-05
888,0.00036280000000000004
889,0.0100110616
890,0.0003844
891,0.0172339224
892,0.0004694
893,0.00258783
894,0.0037038396
895,4.173999999999999e-06
896,0.0005132
897,0.0014060916
898,0.010290487599999999
899,0.004394116
900,0.00019500000000000002
901,0.023207695799999997
902,0.0520068168
903,0.013710942200000001
904,0.011580103999999999
905,0.034477333799999996
906,0.0014820788000000002
907,0.0002692
908,0.0010607186
909,0.0005064
910,0.0005780000000000001
911,0.025250867399999998
912,0.0030829402
913,0.0005098
914,0.0021583073999999996
915,0.061286002799999996
916,0.0272820692
917,0.0005932
918,0.0039066606
919,0.009981224399999999
920,0.039486516799999996
921,0.0025061824
922,4.824e-05
923,0.0006192000000000001
924,0.0178172074
925,0.000271
926,0.0029974093999999996
927,0.0010150234
928,0.0017880845999999999
929,0.0092233954
930,0.0027930724
931,0.005992405399999999
932,0.0023974409999999997
933,0.014483103200000003
934,0.003541896
935,0.0009750086
936,0.015345244999999999
937,0.0
938,0.0392692125
939,0.0010034106000000001
940,0.002284506
941,0.008273485399999999
942,0.0016631140000000003
943,0.0079358148
944,0.0015657782
945,0.0009339999999999999
946,0.0018324792
947,0.0016747874
948,0.0006944000000000001
949,0.0022625376000000004
950,0.0008168
951,0.0002268
952,0.024391658
953,0.0021487142
954,0.0331980528
955,0.014063524599999998
956,0.0019500895999999997
957,0.0100068716
958,0.00042839999999999995
959,0.0005792
960,0.047259357200000005
961,0.007564815599999999
962,0.0029004077999999997
963,5.924000000000001e-05
964,0.008706634
965,0.0035004217999999995
966,0.0005101999999999999
967,0.009821981399999999
968,0.0223218382
969,0.0007118
970,0.0170566226
971,9.874e-06
972,0.024191539199999997
973,0.021570523600000002
974,0.0008143884
975,0.012786530400000001
976,2.5200000000000004e-06
977,0.003926138599999999
978,0.006466059800000002
979,0.0133312886
980,0.011829879400000002
981,0.056381207
982,0.0202098984
983,0.0081133708
984,0.0014902702500000002
985,0.0008827668
986,0.0053393928
987,0.0
988,0.00045640000000000003
989,0.009504932399999999
990,0.0127278584
991,0.0068499644
992,0.0010744206000000002
993,0.005975755
994,0.004429647199999999
995,0.0002548
996,6.296000000000001e-05
997,0.0170215412
998,5.358000000000001e-05
999,1.0564e-05
1000,0.0031096334
1001,0.0005084
1002,8.944000000000001e-05
1003,7.921999999999999e-05
1004,0.0010806271999999999
1005,0.0035773018000000005
1006,0.0118953572
1007,0.037676859800000004
1008,0.0
1009,0.0
1010,0.0
1011,8.640000000000001e-05
1012,0.0037311170000000004
1013,0.0019513582000000001
1014,0.0037813334000000006
1015,0.0190817382
1016,0.0028562232
1017,0.0019268821999999998
1018,0.0031573860000000003
1019,0.008413430999999999
1020,0.003516351
1021,0.0012342426
1022,2.2280000000000004e-05
1023,0.0014297125999999999
1024,0.017578728600000003
1025,0.004477981
1026,0.0062493083999999996
1027,0.0002165
1028,0.013586542600000001
1029,7.626e-05
1030,0.005661787600000001
1031,0.0002926666666666667
1032,0.0
1033,0.00019
1034,0.0038486562000000003
1035,0.00023280000000000002
1036,0.0016014566
1037,0.00013334
1038,0.0066970676
1039,0.0041090022
1040,0.0006058
1041,0.0036121357999999992
1042,0.0075786683999999995
1043,0.0031772887999999997
1044,0.0015290056000000002
1045,0.008864569999999999
1046,0.0014391375999999998
1047,0.0002215
1048,0.0006737999999999999
1049,0.02127093
1050,0.0036064088
1051,0.0042818172
1052,0.0056779254000000005
1053,6.736e-05
1054,0.010390071599999998
1055,0.0017332934
1056,0.0033966416
1057,0.0005626
1058,0.0003686
1059,0.007238357400000001
1060,0.00023024999999999999
1061,0.006290347
1062,0.0027717688
1063,0.003537767
1064,0.006081841399999999
1065,0.0071512516
1066,0.0008759212000000001
1067,0.0002062
1068,0.0043421796
1069,0.001832841
1070,4.012e-05
1071,0.0250965182
1072,0.00034119999999999995
1073,0.0
1074,0.006445027000000001
1075,0.000771
1076,4.3299999999999995e-05
1077,0.0086900166
1078,0.0097088604
1079,0.00083508
1080,0.005995809
1081,0.00030025
1082,0.0
1083,0.0070168616
1084,0.0100691742
1085,6.782e-06
1086,0.0003242000000000001
1087,3.614e-05
1088,0.0003622
1089,0.0052032748
1090,7.864e-05
1091,0.0004646
1092,0.0020385926
1093,0.006269305
1094,0.010201675799999999
1095,0.0012955511999999999
1096,0.0016852456000000001
1097,0.0
1098,0.0017962546000000004
1099,0.0006612
1100,0.005915964
1101,0.0013988098
1102,0.0090362752
1103,9.350000000000001e-05
1104,0.0002944
1105,0.0011310873333333334
1106,0.0211017992
1107,4.124e-05
1108,4.3866666666666665e-05
1109,0.00469779
1110,7.856000000000001e-05
1111,1.0564e-05
1112,0.00033498
1113,0.0082821398
1114,0.0089149618
1115,0.004463964999999999
1116,7.072e-06
1117,0.0117332248
1118,0.0017379065999999998
1119,0.0048280324
1120,0.00021580000000000001
1121,0.0384906466
1122,0.00013906000000000001
1123,0.074066316
1124,0.0071750422000000005
1125,0.0009962330000000002
1126,0.0019481961999999998
1127,0.09723584400000002
1128,0.004088132600000001
1129,6.326e-05
1130,0.0159336824
1131,0.0032990704000000004
1132,5.4040000000000004e-05
1133,0.0
1134,0.006413675200000001
1135,0.0001328
1136,8.675999999999999e-05
1137,0.00028126000000000003
1138,0.0009218668000000001
1139,0.0053377866
1140,0.0007108488
1141,0.003318429
1142,0.0
1143,0.0044182156
1144,0.000254
1145,0.007266306
1146,0.018736080199999998
1147,0.0002496
1148,0.011419199799999998
1149,0.0028103843999999997
1150,0.0024400053999999996
1151,0.0025915748000000004
1152,0.021973180499999998
1153,0.0031638115999999992
1154,0.0027131340000000003
1155,0.0043998062
1156,0.00019879999999999998
1157,0.0033757709999999996
1158,0.0005932
1159,2.4740000000000004e-05
1160,0.0061621548
1161,0.0024120446000000005
1162,0.016589295999999996
1163,0.0022085417999999995
1164,0.000216
1165,2.79e-05
1166,0.0057366744
1167,0.0027512661999999997
1168,0.0006908
1169,0.0004612
1170,0.012775804000000002
1171,0.0041404204
1172,0.0
1173,0.0009643524
1174,0.014041462200000002
1175,0.0
1176,0.0008933999999999999
1177,0.0030338638
1178,0.0016071126000000002
1179,0.000357
1180,0.007806911999999999
1181,0.0001254
1182,0.0008598000000000002
1183,0.0047519419999999995
1184,3.618e-05
1185,0.004162850599999999
1186,0.0033755746000000003
1187,0.0014354100000000002
1188,0.002287732
1189,6.819999999999999e-05
1190,0.009342538000000001
1191,0.0038117869999999996
1192,0.0441284858
1193,0.00021099999999999998
1194,0.0006336
1195,0.0246079732
1196,0.006368987800000001
1197,0.0007584
1198,0.0031623975999999997
1199,0.0023882408
1200,0.0031638115999999992
1201,0.017067780799999998
1202,0.0008222
1203,0.004768704
1204,0.00018739999999999997
1205,0.010981686000000001
1206,0.0028623086000000002
1207,0.0007558
1208,0.02028548
1209,0.0032365097999999997
1210,0.003926138599999999
1211,0.032903495399999996
1212,0.001151048
1213,1.0564e-05
1214,0.0008813551999999999
1215,0.00046239999999999996
1216,0.014134772200000001
1217,0.0006304
1218,0.000282
1219,0.013729366400000002
1220,0.0006404
1221,0.0
1222,0.00019879999999999998
1223,0.0
1224,0.0021010122
1225,0.003773077800000001
1226,0.0015843574
1227,0.0017585592
1228,0.002795613
1229,0.0724700752
1230,0.0009033536
1231,0.0019268821999999998
1232,0.0003684
1233,0.0028749926
1234,0.0023356322000000003
1235,0.0006738
1236,0.0008135
1237,0.0007830000000000001
1238,0.003604993
1239,0.0008432343999999999
1240,2.065e-05
1241,0.0001454
1242,9.296e-05
1243,0.00026980000000000005
1244,0.0
1245,0.0052927394
1246,5.306e-05
1247,0.00024020000000000004
1248,0.0006022
1249,0.000265
1250,0.0019268821999999998
1251,0.0057493202
1252,0.0012207653333333333
1253,0.000696
1254,0.0070152926
1255,0.0200432662
1256,0.0018943324
1257,0.0020330317999999997
1258,0.0020687201999999997
1259,0.0009681978000000001
1260,5.8262e-06
1261,0.0
1262,0.0015336566
1263,0.005350569666666667
1264,0.000391
1265,0.004932473599999999
1266,0.0025607499999999997
1267,0.0038905581999999993
1268,0.0012251135999999999
1269,0.0251139468
1270,0.0002854
1271,0.006287993
1272,0.015516820499999999
1273,0.0002444
1274,0.0162195432
1275,0.0004612
1276,1.1459999999999999e-05
1277,0.00013163999999999998
1278,9.04e-05
1279,0.0040237654
1280,0.0031673891999999997
1281,0.00014800000000000002
1282,0.008069778199999999
1283,0.0004522
1284,0.001925715333333333
1285,0.019255651999999998
1286,0.0001134
1287,0.0008957656
1288,0.0028747288
1289,0.026654688800000003
1290,0.00023280000000000002
1291,0.00023099999999999995
1292,0.0
1293,0.0229575864
1294,0.0013705066
1295,0.004002168
1296,0.0044518362
1297,0.0010550859999999998
1298,0.003926138599999999
1299,0.0096352502
1300,0.0037917324
1301,0.0
1302,0.0
1303,0.00043039999999999994
1304,1.59e-06
1305,0.00023280000000000002
1306,0.0
1307,0.0
1308,0.0
1309,0.0021662786000000004
1310,0.00148268125
1311,0.00081775
1312,0.0006626
1313,0.01271264
1314,0.00010640000000000001
1315,0.0078930432
1316,0.0083972824
1317,0.0078601526
1318,0.0031638115999999992
1319,0.0008965954
1320,0.043656378600000004
1321,0.001059193
1322,0.0017376518
1323,0.0010650192
1324,0.0036619319999999997
1325,0.0232143622
1326,0.0020080636000000002
1327,0.001672778
1328,0.000747
1329,0.0103396836
1330,0.0198924392
1331,0.0206838698
1332,0.0139212548
1333,0.0226555054
1334,0.0022687314
1335,0.005525041
1336,0.0013494852
1337,0.009806666799999999
1338,0.0
1339,0.005013025
1340,0.019123916
1341,0.008776664200000001
1342,0.00021099999999999998
1343,0.000850276
1344,0.000256
1345,0.0005811999999999999
1346,0.0089244416
1347,0.010756521400000002
1348,0.0327560638
1349,0.0007426
1350,0.0011508873999999999
1351,0.0091564122
1352,0.0005392
1353,8.303333333333332e-05
1354,0.00078
1355,0.0076464502
1356,0.00019836
1357,0.0111822492
1358,0.0
1359,0.0006328
1360,0.003373131
1361,0.00184630575
1362,0.023498929
1363,0.00037580000000000003
1364,2.2875e-06
1365,0.0063239153999999995
1366,0.0021803238
1367,0.0011502525999999998
1368,0.0038098929999999995
1369,0.022532848399999996
1370,0.0015836408
1371,0.0003704
1372,0.0040073594
1373,3.3260000000000003e-05
1374,0.0
1375,0.000501
1376,0.0006966942
1377,0.0252581478
1378,0.0004038
1379,0.005808111
1380,0.0034626251999999996
1381,0.004509949000000001
1382,0.022541407000000003
1383,0.0224844618
1384,0.0006114
1385,0.0024725126
1386,0.0026779388
1387,0.0
1388,0.00022640000000000003
1389,7.812e-05
1390,0.0008821339999999999
1391,0.0049109958
1392,0.0370782692
1393,0.0013299062000000001
1394,0.006175815
1395,0.0056551984
1396,0.0216602262
1397,0.001881276
1398,0.0006424
1399,0.0007168
1400,0.019993305
1401,0.00026575
1402,0.011494781200000002
1403,0.0012473198
1404,0.0041293826
1405,0.0017772803999999997
1406,0.0062064064
1407,0.00029180000000000005
1408,0.028716230600000003
1409,0.0068708022
