,NC
1844,0.0
1845,3.2805123199999997
1846,0.0
1847,0.346666672
1848,0.0
1849,0.0
1850,0.0
1851,0.05
1852,0.0
1853,5.39670088
1854,0.0
1855,0.0
1856,1.0
1857,0.0
1858,0.0
1859,0.0
1860,0.0
1861,1.2
1862,0.0
1863,0.0
1864,0.53333336
1865,0.5
1866,0.0
1867,4.33286816
1868,3.3333333000000005
1869,0.0
1870,0.0
1871,1.5
1872,0.0
1873,0.0
1874,0.8000000199999999
1875,0.42000000000000004
1876,3.2572921800000003
1877,1.7
1878,0.0
1879,0.12207792799999999
1880,0.393333336
1881,0.0
1882,0.23611109999999996
1883,16.4624498
1884,7.7374351400000005
1885,4.0225267
1886,0.0
1887,10.279487
1888,3.5595889
1889,0.0
1890,0.0
1891,0.0
1892,0.0
1893,0.0
1894,13.048542800000002
1895,12.055180199999999
1896,0.4
1897,0.0
1898,1.33333334
1899,1.8
1900,0.0
1901,0.0
1902,2.53571422
1903,0.0
1904,0.0
1905,1.92
1906,0.0
1907,7.594166220000001
1908,3.5418338999999994
1909,0.0
1910,0.0
1911,0.0
1912,0.0
1913,0.0
1914,0.0
1915,3.0
1916,5.0
1917,0.16
1918,0.0
1919,0.0
1920,1.0
1921,4.5
1922,2.9799999999999995
1923,2.33279152
1924,0.0
1925,0.0
1926,1.2833333599999999
1927,0.0
1928,0.0
1929,0.0
1930,0.0
1931,3.996428499999999
1932,0.0
1933,0.0
1934,0.0
1935,0.0
1936,0.0
1937,1.8000000200000001
1938,0.0
1939,0.0
1940,0.9710198800000001
1941,8.4489512
1942,0.0
1943,4.6904764000000005
1944,0.0
1945,0.0
1946,1.54666666
1947,0.0
1948,0.0
1949,4.28167614
1950,0.0
1951,0.0
1952,1.26666672
1953,1.6
1954,0.0
1955,0.0
1956,0.0
1957,0.0
1958,2.1346511599999998
1959,0.0
1960,0.0
1961,0.0
1962,0.0
1963,0.23809524799999998
1964,1.5666666599999999
1965,0.559523825
1966,2.0
1967,0.0
1968,0.351919196
1969,0.0
1970,2.71111108
1971,0.0
1972,0.044444444
1973,0.0
1974,0.9600000000000002
1975,0.37333333600000007
1976,0.9
1977,0.0
1978,9.1465014
1979,0.41333334399999994
1980,0.0
1981,0.0
1982,1.6
1983,5.48000002
1984,0.0
1985,0.0
1986,0.4
1987,0.0
1988,0.0
1989,0.0
1990,0.0
1991,0.0
1992,0.0
1993,0.0
1994,0.0
1995,0.0
1996,0.0
1997,1.0
1998,0.0
1999,0.0
2000,4.940852819999999
2001,0.0
2002,0.0
2003,1.2
2004,0.0
2005,0.0
2006,0.0
2007,0.0
2008,0.8
2009,0.0
2010,0.0
2011,0.0
2012,8.5778852
2013,0.57333334
2014,0.08
2015,0.0
2016,0.0
2017,0.0
2018,3.1333333199999998
2019,0.41428571999999997
2020,1.70844634
2021,1.4428572000000002
2022,0.0
2023,0.0
2024,0.0
2025,9.304781199999999
2026,1.4
2027,0.0
2028,0.0
2029,0.0
2030,0.0
2031,4.86336836
2032,0.9828571480000001
2033,1.296693758
2034,0.0
2035,0.0
2036,0.0
2037,0.0
2038,4.389602099999999
2039,1.0
2040,2.3087015600000003
2041,0.0
2042,0.0
2043,0.0
2044,0.6348484640000001
2045,1.01538462
2046,0.0
2047,0.5
2048,0.0
2049,8.504281299999999
2050,0.0
2051,0.0
2052,0.0
2053,0.8400000000000001
2054,0.0
2055,0.0
2056,0.0
2057,0.5585662539999999
2058,0.0
2059,3.81773278
2060,1.3333334
2061,1.48
2062,0.0
2063,0.0
2064,0.0
2065,0.0
2066,0.0
2067,0.11428572
2068,0.0
2069,0.0
2070,2.7723028199999997
2071,1.60153846
2072,13.8730194
2073,0.0
2074,0.7333333200000001
2075,1.7660553399999999
2076,0.0
2077,2.0
2078,0.0
2079,0.8333332999999999
2080,0.0
2081,0.0
2082,0.0
2083,0.0
2084,0.0
2085,1.6666665999999999
2086,0.0
2087,0.0
2088,0.0
2089,0.0
2090,0.0
2091,1.01333332
2092,0.0
2093,0.0
2094,0.0
2095,4.160769279999999
2096,2.0
2097,0.0
2098,0.0
2099,0.529025602
2100,0.0
2101,0.0
2102,0.0
2103,0.0
2104,7.37925728
2105,0.0
2106,0.0
2107,0.0
2108,0.0
2109,0.0
2110,9.7763274
2111,0.0
2112,0.0
2113,0.0
2114,0.0
2115,0.0
2116,0.0
2117,0.02857143
2118,2.55428572
2119,0.40555556
2120,0.0
2121,0.0
2122,0.0
2123,1.9
2124,1.0600000159999998
2125,0.33333334
2126,0.0
2127,11.236528400000001
2128,0.0
2129,0.0
2130,0.9332382559999999
2131,0.0
2132,0.368015876
2133,2.0
2134,0.0
2135,5.4598813
2136,12.9095338
2137,0.0
2138,10.32495
2139,0.0
2140,0.0
2141,0.509090928
2142,0.0
2143,0.0
2144,0.0
2145,0.0
2146,0.0
2147,0.0
2148,0.0
2149,3.6101300000000003
2150,0.0
2151,0.0
2152,0.0
2153,0.0
2154,0.0
2155,0.0
2156,0.0
2157,0.0
2158,0.8888889
2159,0.0
2160,8.913172
2161,0.0
2162,0.0
2163,0.0
2164,3.4060606
2165,0.0
2166,0.498333344
2167,2.30277778
2168,0.0
2169,0.0
2170,0.30555556
2171,0.0
2172,14.6491982
2173,0.0
2174,2.0
2175,7.873809560000001
2176,0.0
2177,0.0
2178,0.0
2179,0.0
2180,0.8
2181,0.0
2182,1.0
2183,0.346666672
2184,0.6785714
2185,0.0
2186,0.0
2187,0.0
2188,0.0
2189,2.5
2190,4.408021639999999
2191,0.0
2192,2.87777774
2193,2.0
2194,4.83543954
2195,0.0
2196,5.6666665
2197,4.44405104
2198,3.0
2199,0.0
2200,0.0
2201,0.9452380999999999
2202,0.2
2203,0.0
2204,0.49333334000000006
2205,14.933357399999997
2206,0.0
2207,0.47633987599999994
2208,0.4
2209,0.0
2210,0.0
2211,4.76382252
2212,0.40000001999999996
2213,0.0
2214,3.8085042599999994
2215,0.0
2216,0.0
2217,1.0
2218,13.808224199999998
2219,1.03333332
2220,0.0
2221,0.0
2222,5.52666664
2223,4.1918803
2224,1.3333334
2225,0.36000000400000004
2226,0.0
2227,1.5309523999999999
2228,2.0
2229,0.0
2230,0.0
2231,0.6666667
2232,0.0
2233,0.0
2234,6.38313436
2235,0.0
2236,3.5188064599999995
2237,0.0
2238,0.0
2239,0.0
2240,12.4139984
2241,5.4274975
2242,0.0
2243,0.0
2244,0.0
2245,0.0
2246,0.0
2247,3.6
2248,0.5
2249,0.0
2250,0.8709402199999999
2251,0.0
2252,0.26
2253,0.0
2254,3.3013985200000002
2255,0.0
2256,2.3
2257,1.36666672
2258,0.0
2259,0.0
2260,7.2827079999999995
2261,8.805909199999999
2262,0.0
2263,0.0
2264,0.42424243199999995
2265,1.8315018400000003
2266,0.74
2267,2.47000004
2268,0.0
2269,0.0
2270,0.0
2271,0.0
2272,0.0
2273,0.0
2274,0.0
2275,0.194444444
2276,0.5
2277,0.0
2278,4.32903314
2279,5.4000001
2280,1.8532843800000003
2281,0.0
2282,0.0
2283,2.95999998
2284,0.266666672
2285,0.0
2286,0.0
2287,1.0
2288,11.100227599999998
2289,0.0
2290,0.749267676
2291,12.0749666
2292,0.0
2293,0.0
2294,0.0
2295,1.0
2296,0.41666666
2297,0.0
2298,0.0
2299,0.0
2300,0.0
2301,0.0
2302,0.0
2303,0.0
2304,0.0
2305,1.2190476799999999
2306,0.0
2307,0.0
2308,5.64103426
2309,0.53333336
2310,0.0
2311,1.900788652
2312,0.0
2313,0.0
2314,0.0
2315,0.0
2316,0.0
2317,0.0
2318,0.0
2319,7.080505959999999
2320,2.0
2321,0.0
2322,0.0
2323,0.0
2324,5.8523148
2325,1.95
2326,0.0
2327,0.0
2328,0.0
2329,3.14333332
2330,0.0
2331,0.0
2332,0.0
2333,0.0
2334,0.0
2335,0.0
2336,1.02242424
2337,0.199047624
2338,20.1587338
2339,0.0
2340,3.0286796199999997
2341,0.0
2342,0.0
2343,0.0
2344,0.0
2345,0.0
2346,1.77777774
2347,1.328981252
2348,0.0
2349,1.00000004
2350,0.0
2351,0.27
2352,0.0
2353,0.0
2354,0.16
2355,0.0
2356,0.0
2357,0.0
2358,0.0
2359,0.0
2360,0.0
2361,9.007565000000001
2362,4.8
2363,0.4761904959999999
2364,0.0
2365,0.0
2366,1.1419383399999998
2367,1.1333333
2368,0.25190476399999995
2369,0.8000000199999999
2370,0.0
2371,0.0
2372,4.2597022
2373,3.2799999800000004
2374,0.0
2375,0.2
2376,1.1161905600000002
2377,0.0
2378,0.0
2379,1.04
2380,0.0
2381,0.0
2382,0.0
2383,0.0
2384,0.0
2385,3.0
2386,1.087069634
2387,3.4774551200000006
2388,0.0
2389,1.0
2390,0.0
2391,0.0
2392,0.0
2393,0.5
2394,1.3285714
2395,1.3492616
2396,0.0
2397,3.42926406
2398,0.0
2399,0.0
2400,4.9392854
2401,0.9066666800000001
2402,0.3
2403,2.61624828
2404,0.0
2405,1.52
2406,0.0
2407,0.2
2408,0.0
2409,0.0
2410,0.0
2411,1.3376190599999997
2412,0.8400000000000001
2413,1.0737374000000002
2414,0.0
2415,0.0
2416,2.3749041600000003
2417,0.0
2418,0.0
2419,0.0
2420,0.0
2421,0.0
2422,0.0
2423,0.0
2424,0.0
2425,0.0
2426,3.1069429800000004
2427,0.5599999999999999
2428,1.8001151
2429,0.0
2430,0.9818181880000001
2431,0.28722222
2432,0.0
2433,2.3
2434,0.0
2435,0.0
2436,0.0
2437,0.53333336
2438,2.9619047600000004
2439,0.0
2440,0.0
2441,1.186363628
2442,2.0
2443,0.0
2444,0.0
2445,0.0
2446,0.0
2447,0.0
2448,0.0
2449,0.0
2450,1.21050504
2451,0.25
2452,3.18380942
2453,0.0
2454,0.0
2455,1.8557142400000004
2456,1.9
2457,0.383079866
2458,0.0
2459,0.0
2460,0.0
2461,0.0
2462,0.0
2463,0.0
2464,0.809523828
2465,0.0
2466,0.0
2467,0.9199999999999999
2468,1.25
2469,0.0
2470,0.0
2471,1.48571432
2472,0.0
2473,0.0
2474,0.0
2475,0.0
2476,0.0
2477,0.0
2478,0.0
2479,0.0
2480,0.0
2481,0.0
2482,0.0
2483,0.0
2484,0.0
2485,0.171428574
2486,4.76411476
2487,0.366060608
2488,2.2854590000000004
2489,2.0
2490,3.0153535000000002
2491,0.0
2492,4.8
2493,0.2674603139999999
2494,0.0
2495,0.0
2496,0.0
2497,0.0
2498,0.0
2499,9.0673171
2500,0.0
2501,2.0
2502,0.0
2503,0.616769902
2504,3.0
2505,0.37380951199999995
2506,0.0
2507,0.0
2508,4.51729422
2509,0.63790474
2510,0.0
2511,0.0
2512,0.6933333599999999
2513,2.82856248
2514,2.2
2515,0.0
2516,0.23809524799999998
2517,0.0
2518,1.14714286
2519,0.0
2520,0.0
2521,0.13692712
2522,2.7971428
2523,2.7166667
2524,0.0
2525,0.0
2526,0.27999999999999997
2527,0.6257143
2528,0.0
2529,0.0
2530,2.3995770600000004
2531,0.0
2532,0.0
2533,0.0
2534,0.0
2535,1.13773328
2536,0.0
2537,0.0
2538,7.035761160000002
2539,0.0
2540,0.0
2541,0.0
2542,3.4149542600000005
2543,0.0
2544,6.2954266
2545,0.0
2546,0.0
2547,0.5416667
2548,3.9882808599999997
2549,0.0
2550,0.0
2551,0.38666666800000005
2552,0.0
2553,0.0
2554,0.66666668
2555,1.6575744999999997
2556,1.13333336
2557,0.699545462
2558,1.3333332800000002
2559,0.691736708
2560,0.0
2561,0.0
2562,2.4136632
2563,0.0
2564,0.0
2565,3.3159773200000005
2566,0.0
2567,0.0
2568,0.0
2569,1.7198822599999999
2570,0.0
2571,1.94
2572,2.85512824
2573,0.68
2574,0.29823194000000003
2575,0.0
2576,0.0
2577,1.0999999839999999
2578,9.07349434
2579,0.0
2580,0.0
2581,0.6666667
2582,0.0
2583,5.416362960000001
2584,0.0
2585,2.36838886
2586,0.0
2587,0.6101117819999999
2588,0.0
2589,0.0
2590,0.0
2591,0.0
2592,2.0
2593,2.6239922000000004
2594,0.0
2595,2.91111106
2596,1.6075971
2597,0.0
2598,0.9333333400000001
2599,0.0
2600,0.0
2601,2.0
2602,2.4571428
2603,0.0
2604,0.52000002
2605,2.85333332
2606,0.0
2607,0.0
2608,3.4371661000000002
2609,0.0
2610,0.0
2611,0.0
2612,0.0
2613,0.0
2614,2.46451604
2615,0.0
2616,0.0
2617,0.0
2618,0.0
2619,0.0
2620,0.0
2621,0.9169696999999999
2622,0.0
2623,0.0
2624,2.5328571
2625,0.0
2626,0.0
2627,1.0
2628,0.0
2629,0.0
2630,2.0
2631,0.7
2632,0.0
2633,0.0
2634,2.3937534000000005
2635,0.0
2636,0.0
2637,0.0
2638,0.0
2639,0.0
2640,3.6383550000000007
2641,0.0
2642,9.1045432
2643,0.0
2644,0.0
2645,0.27857144
2646,0.0
2647,1.6
2648,0.0
2649,1.6044310199999998
2650,0.0
2651,0.0
2652,0.0
2653,0.0
2654,0.8
2655,0.0
2656,0.0
2657,0.0
2658,2.74285718
2659,0.0
2660,0.6666667
2661,2.05
2662,0.180952388
2663,0.0
2664,0.0
2665,0.0
2666,0.0
2667,5.228571400000001
2668,0.0
2669,0.0
2670,1.3
2671,1.5
2672,4.53338152
2673,0.0
2674,0.041052632
2675,4.23905464
2676,0.0
2677,0.0
2678,0.0
2679,0.0
2680,2.35
2681,0.0
2682,0.73857747
2683,0.0
2684,0.0
2685,0.0
2686,11.006811500000001
2687,0.0
2688,0.0
2689,0.0
2690,0.0
2691,0.0
2692,0.0
2693,0.0
2694,0.0
2695,0.25
2696,2.9199999799999996
2697,0.0
2698,0.9890413
2699,0.0
2700,0.0
2701,0.0
2702,0.0
2703,4.9799444
2704,1.5
2705,0.0
2706,9.1261552
2707,0.0
2708,0.0
2709,0.0
2710,3.2857144
2711,0.0
2712,1.25325396
2713,1.7567033199999997
2714,0.0
2715,0.0
2716,1.0
2717,2.6666667
2718,1.5
2719,0.73333334
2720,1.6285714599999999
2721,0.0
2722,0.17714285999999999
2723,3.5666159400000006
2724,0.23333333399999998
2725,5.34420632
2726,5.6036651
2727,0.0
2728,4.0297733000000004
2729,0.0
2730,0.0
2731,0.16888888800000001
2732,0.0
2733,0.0
2734,1.6666665999999999
2735,4.2864366
2736,1.4219560000000002
2737,0.0
2738,0.0
2739,0.0
2740,0.74
2741,0.0
2742,0.2
2743,0.0
2744,0.56666668
2745,1.3552303599999997
2746,5.10852184
2747,1.43333336
2748,6.9856684
2749,1.20000004
2750,0.0
2751,0.0
2752,0.0
2753,0.0
2754,0.0
2755,2.0
2756,1.28333332
2757,0.0
2758,0.50000002
2759,0.0
2760,0.0
2761,0.0
2762,0.3526984
2763,0.5365079439999999
2764,3.66936518
2765,1.6
2766,0.6
2767,0.0
2768,3.2610138399999995
2769,0.0
2770,0.0
2771,11.666084000000001
2772,0.0
2773,0.0
2774,0.0
2775,0.0
2776,0.0
2777,0.0
2778,0.0
2779,0.0
2780,0.0
2781,0.0
2782,0.6666667
2783,0.0
2784,2.0
2785,0.0
2786,0.8952380879999999
2787,0.0
2788,0.0
2789,0.0
2790,0.0
2791,1.16493506
2792,0.0
2793,1.6
2794,0.0
2795,0.0
2796,0.0
2797,0.0
2798,0.0
2799,0.4
2800,2.0
2801,0.0
2802,1.2
2803,1.0004093079999998
2804,0.0
2805,0.0
2806,0.0
2807,0.770476192
2808,6.3686072199999995
2809,3.6666666999999995
2810,0.0
2811,0.08
2812,4.352020260000001
2813,5.13904772
2814,3.0571428
2815,0.0
2816,4.92666672
2817,0.0
2818,6.46685906
2819,0.0
2820,0.0
2821,4.0
2822,6.61531746
2823,0.0
2824,0.0
2825,0.0
2826,0.0
2827,0.5833333
2828,0.0
2829,0.0
2830,0.0
2831,0.33520087800000004
2832,0.0
2833,0.0
2834,0.0
2835,0.0
2836,2.72666668
2837,0.0
2838,0.0
2839,1.0
2840,0.0
2841,0.8300000000000001
2842,0.0
2843,0.0
2844,0.0
2845,0.6666667
2846,0.0
2847,0.0
2848,0.0
2849,4.986111080000001
2850,1.6
2851,9.8963472
2852,1.240948148
2853,0.71428572
2854,0.0
2855,0.0
2856,0.0
2857,6.80887556
2858,0.0
2859,2.1541066399999997
2860,0.0
2861,0.0
2862,0.0
2863,0.4
2864,2.3219048
2865,0.0
2866,0.0
2867,0.0
2868,0.53333336
2869,0.0
2870,1.465
2871,1.91579176
2872,0.0
2873,0.0
2874,0.269673384
2875,0.0
2876,0.0
2877,0.5
2878,1.0
2879,0.0
2880,0.0
2881,0.0
2882,3.7494183
2883,0.0
2884,2.0
2885,0.4
2886,0.0
2887,2.2962836600000003
2888,0.848084474
2889,0.0
2890,0.0
2891,0.0
2892,1.45362268
2893,0.0
2894,2.4
2895,0.0
2896,3.4
2897,0.0
2898,0.0
2899,0.0
2900,1.8
2901,0.0
2902,0.0
2903,2.0
2904,0.0
2905,0.0
2906,0.9984127399999998
2907,0.0
2908,10.220964599999999
2909,0.56767266
2910,0.0
2911,0.0
2912,2.35714288
2913,0.0
2914,0.0
2915,1.58999986
2916,0.0
2917,0.0
2918,0.0
2919,2.59999998
2920,7.89369398
2921,11.9172644
2922,0.43238096800000003
2923,0.0
2924,0.0
2925,0.0
2926,0.0
2927,2.1405444
2928,0.0
2929,3.0206525400000004
2930,2.0
2931,0.0
2932,0.0
2933,0.0
2934,2.0661111199999995
2935,0.0
2936,0.0
2937,0.0
2938,0.6420513
2939,0.0
2940,0.0
2941,0.0
2942,1.71843164
2943,2.6666667
2944,6.26802178
2945,0.4
2946,0.0
2947,0.0
2948,0.0
2949,0.0
2950,0.0
2951,0.0
2952,2.3333333
2953,0.6577289499999999
2954,0.0
2955,0.0
2956,0.0
2957,0.0
2958,0.230952388
2959,0.0
2960,0.0
2961,0.0
2962,1.5165079320000001
2963,0.0
2964,0.0
2965,3.37904762
2966,0.0
2967,0.27999999999999997
2968,0.0
2969,0.0
2970,2.6705028
2971,0.0
2972,0.16
2973,0.0
2974,0.0
2975,0.53333334
2976,1.0444444999999998
2977,0.0
2978,1.4404761799999999
2979,1.0
2980,0.62666668
2981,0.0
2982,0.0
2983,0.0
2984,0.0
2985,0.0
2986,0.0
2987,0.0
2988,0.0
2989,0.0
2990,1.4042796199999998
2991,9.4680896
2992,0.0
2993,0.0
2994,0.0
2995,0.0
2996,0.0
2997,4.17777772
2998,0.0
2999,1.09666666
3000,0.0
3001,0.0
3002,0.0
3003,2.5833333
3004,0.74
3005,0.0
3006,0.0
3007,0.0
3008,5.0
3009,4.8844480599999995
3010,0.0
3011,0.6761904999999999
3012,4.136904920000001
3013,0.828571442
3014,0.0
3015,0.0
3016,0.72
3017,0.0
3018,1.145171924
3019,2.0
3020,2.0
3021,1.26
3022,0.0
3023,0.0
3024,0.0
3025,0.0
3026,0.18178535
3027,0.0
3028,0.0
3029,0.0
3030,0.0
3031,0.0
3032,0.9533333479999999
3033,0.296253754
3034,0.0
3035,2.0
3036,0.0
3037,1.3333334
3038,0.0
3039,0.0
3040,0.0
3041,0.4
3042,0.4
3043,6.786111179999999
3044,0.5
3045,0.0
3046,0.0
3047,2.0
3048,0.0
3049,0.0
3050,0.0
3051,2.0
3052,0.0
3053,0.0
3054,0.0
3055,20.016296599999997
3056,4.9214286000000005
3057,0.9333333400000001
3058,0.0
3059,0.0
3060,0.22543417799999999
3061,0.0
3062,0.128571426
3063,0.0
3064,0.0
3065,0.0
3066,0.0
3067,0.0
3068,0.53333334
3069,0.0
3070,1.0
3071,0.0
3072,0.0
3073,1.3333334
3074,0.0
3075,0.0
3076,0.18
3077,0.0
3078,1.0
3079,4.2
3080,1.28
3081,0.677380948
3082,3.4321428
3083,0.0
3084,0.0
3085,1.60666668
3086,0.0
3087,0.887704498
3088,0.0
3089,0.0
3090,0.40000001999999996
3091,0.43151485199999995
3092,0.0
3093,1.66849816
3094,2.0
3095,0.384848482
3096,0.61757574
3097,0.11428572
3098,0.0
3099,3.85871514
3100,0.0
3101,0.0
3102,0.0
3103,0.0
3104,0.0
3105,1.0
3106,7.18779236
3107,0.0
3108,0.0
3109,0.0
3110,0.0
3111,0.0
3112,0.45999999999999996
3113,0.0
3114,0.0
3115,0.0
3116,0.5
3117,1.51124648
3118,0.0
3119,0.0
3120,0.0
3121,0.0
3122,0.0
3123,0.520279734
3124,0.0
3125,1.0
3126,0.0
3127,0.0
3128,3.57333334
3129,0.0
3130,1.73333336
3131,0.9333333400000001
3132,2.12063488
3133,0.0
3134,0.0
3135,1.0
3136,2.0
3137,0.0
3138,0.0
3139,0.0
3140,4.7388888399999995
3141,0.2
3142,0.0
3143,5.4410117399999995
3144,1.9086325400000004
3145,0.0
3146,0.0
3147,1.2061905000000002
3148,5.5166520199999995
3149,0.0
3150,0.0
3151,0.0
3152,0.0
3153,1.6
3154,0.0
3155,1.62222222
3156,0.5142857399999999
3157,0.0
3158,0.0
3159,0.0
3160,1.5
3161,0.0
3162,0.0
3163,3.0290999399999996
3164,0.6666667
3165,0.0
3166,0.0
3167,0.0
3168,0.0
3169,0.696666664
3170,0.0
3171,0.0
3172,3.2666666399999995
3173,0.16666666800000002
3174,0.0
3175,0.18242424799999998
3176,0.0
3177,0.0
3178,0.0
3179,1.20000006
3180,0.0
3181,0.0
3182,0.0
3183,0.0
3184,0.0
3185,3.1870707
3186,0.0
3187,0.0
3188,10.9697994
3189,0.0
3190,0.0
3191,0.0
3192,5.9524273999999995
3193,2.95000004
3194,0.24000000000000005
3195,0.8000000199999999
3196,0.96
3197,0.0
3198,0.0
3199,0.5
3200,0.0
3201,0.86666668
3202,0.6666667
3203,0.0
3204,2.7309524200000004
3205,0.0
3206,1.0
3207,6.46143558
3208,1.88666664
3209,0.0
3210,0.0
3211,0.0
3212,3.82500002
3213,0.76000002
3214,0.0
3215,1.2833332919999998
3216,2.9
3217,1.3333334
3218,0.2
3219,0.0
3220,0.0
3221,1.026289386
3222,0.0
3223,11.0768278
3224,2.3539971
3225,7.413016239999999
3226,0.0
3227,0.0
3228,0.0
3229,0.0
3230,0.0
3231,0.0
3232,0.0
3233,0.0
3234,8.8443646
3235,0.0
3236,4.0
3237,0.0
3238,1.0552381199999998
3239,0.0
3240,0.0
3241,0.0
3242,0.0
3243,0.0
3244,0.0
3245,0.0
3246,0.0
3247,0.0
3248,0.0
3249,0.0
3250,1.48888892
3251,0.0
3252,0.0
3253,10.0701372
3254,3.9040383
3255,0.0
3256,0.0
3257,0.0
3258,0.0
3259,0.0
3260,0.0
3261,0.0
3262,1.3333334
3263,0.0
3264,1.6200000000000003
3265,0.0
3266,0.0
3267,3.3333333000000005
3268,0.0
3269,0.0
3270,0.0
3271,0.0
3272,5.833801220000001
3273,3.35587298
3274,0.0
3275,0.6
3276,2.4611560999999993
3277,0.0
3278,1.4111111
3279,0.0
3280,0.0
3281,1.7285714200000002
3282,0.0
3283,0.0
3284,1.16666668
3285,6.862817280000002
3286,4.173333319999999
3287,0.0
3288,0.0
3289,0.7720261479999999
3290,3.0647618
3291,0.0
3292,0.0
3293,3.03650792
3294,0.0
3295,0.0
3296,0.0
3297,0.0
3298,0.0
3299,1.1600000000000001
3300,1.4690476399999999
3301,2.11529164
3302,0.0
3303,1.3
3304,0.0
3305,2.8461905
3306,0.0
3307,0.0
3308,0.66666668
3309,1.44424242
3310,0.0
3311,0.0
3312,0.0
3313,0.0
3314,0.0
3315,2.1309524800000004
3316,0.0
3317,0.0
3318,0.0
3319,0.86666668
3320,0.0
3321,0.0
3322,2.91948084
3323,0.0
3324,0.32243927800000005
3325,0.6666667
3326,0.0
3327,2.1694444
3328,0.0
3329,0.0
3330,0.069696972
3331,0.0
3332,0.0
3333,0.9
3334,0.0
3335,0.346666668
3336,0.32
3337,0.0
3338,0.0
3339,0.0
3340,0.0
3341,0.0
3342,0.0
3343,0.0
3344,0.0
3345,0.0
3346,5.0292423799999995
3347,4.6349896600000005
3348,0.0
3349,4.109936
3350,0.0
3351,2.56666666
3352,0.0
3353,0.0
3354,2.66
3355,6.188146059999999
3356,1.0
3357,0.0
3358,0.0
3359,0.1
3360,3.83333332
3361,5.3563096
3362,2.5
3363,9.106544199999998
3364,0.0
3365,0.0
3366,0.0
3367,1.01666668
3368,0.0
3369,1.0
3370,0.5230154
3371,0.8
3372,0.0
3373,4.345150820000001
3374,1.237917828
3375,4.07556874
3376,0.0
3377,1.2294819599999998
3378,0.0
3379,8.031010259999999
3380,0.0
3381,0.0
3382,0.0
3383,0.0
3384,0.24779221799999998
3385,0.0
3386,0.0
3387,0.0
3388,0.16
3389,6.08929354
3390,0.0
3391,0.0
3392,0.0
3393,0.0
3394,4.5083334
3395,0.0
3396,0.0
3397,0.0
3398,0.0
3399,1.11904762
3400,0.0
3401,0.5433333479999999
3402,0.0
3403,0.0
3404,0.9185714699999998
3405,0.0
3406,0.0
3407,0.0
3408,0.9361905
3409,0.0
3410,0.0
3411,0.0
3412,0.0
3413,0.0
3414,0.0
3415,5.62791926
3416,0.0
3417,3.818095220000001
3418,0.0
3419,0.0
3420,0.8888889000000001
3421,0.167998994
3422,2.25515152
3423,0.0
3424,0.4
3425,0.0
3426,6.13281884
3427,0.0
3428,0.0
3429,1.3
3430,0.0
3431,1.16666668
3432,0.73333334
3433,0.4
3434,0.123725492
3435,0.0
3436,1.1600000000000001
3437,0.0
3438,0.0
3439,0.0
3440,1.0462515199999998
3441,0.0
3442,0.0
3443,0.0
3444,0.0
3445,0.32444444399999994
3446,0.0
3447,4.563809399999999
3448,0.42666667999999996
3449,11.2442192
3450,0.096526776
3451,0.0
3452,0.9333333400000001
3453,0.0
3454,0.64000002
3455,0.0
3456,0.0
3457,0.20862745600000002
3458,5.4088887
3459,2.52
3460,0.15863042200000002
3461,0.0
3462,0.0
3463,0.0
3464,0.0
3465,0.0
3466,1.0
3467,0.0
3468,0.8400000320000001
3469,0.0
3470,3.38666672
3471,0.41666666
3472,0.8
3473,0.9452381080000001
3474,0.0
3475,0.25714286
3476,0.0
3477,2.8
3478,0.0
3479,0.0
3480,0.0
3481,0.0
3482,0.0
3483,0.0
3484,0.0
3485,1.36666672
3486,3.50222232
3487,0.0
3488,4.22222234
3489,0.0
3490,6.36697488
3491,0.0
3492,0.346666672
3493,0.0
3494,0.179393944
3495,0.0
3496,0.78666668
3497,0.957142868
3498,0.25
3499,0.6079367299999999
3500,0.0
3501,0.0
3502,0.0
3503,0.0
3504,7.051696359999999
3505,0.279047624
3506,0.4
3507,0.0
3508,0.0
3509,1.8527635400000002
3510,0.0
3511,0.0
3512,1.63299606
3513,0.0
3514,1.62857142
3515,0.8166666599999999
3516,0.0
3517,0.123809524
3518,2.5978559
3519,0.0
3520,0.0
3521,0.0
3522,0.0
3523,0.0
3524,0.0
3525,0.0
3526,0.0
3527,0.0
3528,0.0
3529,0.6428571599999999
3530,0.0
3531,2.7178572
3532,0.0
3533,0.0
3534,3.55146302
3535,0.0
3536,2.2457143000000004
3537,0.0
3538,0.0
3539,3.5801587999999995
3540,4.275872919999999
3541,0.0
3542,0.0
3543,0.0
3544,0.0
3545,0.0
3546,0.0
3547,0.0
3548,0.0
3549,0.203174608
3550,0.0
3551,0.0
3552,0.75
3553,1.6511110799999997
3554,0.0
3555,0.0
3556,2.1
3557,0.0
3558,0.77272725
3559,0.8321428820000001
3560,0.05714286
3561,0.0
3562,3.63111102
3563,4.56265726
3564,4.3660684199999995
3565,0.0
3566,0.0
3567,0.0
3568,0.0
3569,0.0
3570,0.6666667
3571,1.215
3572,0.282011616
3573,0.0
3574,0.0
3575,0.0
3576,2.0
3577,12.0187666
3578,4.567936520000001
3579,1.0944444400000002
3580,0.0
3581,1.0
3582,0.0
3583,0.0
3584,0.0
3585,0.343174614
3586,2.0146031200000003
3587,2.59999998
3588,0.0
3589,0.0
3590,4.840000000000001
3591,0.0
3592,4.385475940000001
