ID,SC,DC,EC,IC,LAC,BC,NC
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0
8,2.0158648,1,7.01E-06,1.2683355,0,0,0
9,28.75937,4,0.000165,2.0465655,3,0,4
10,0,0,0,0,0,0,0
11,202.5386,2,0.00096,1.6080302,0,554.6397,0
12,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0
14,402.37708,4,0.001426932,2.0465655,0,5174.0615,0
15,1.7148433,1,7.70E-06,1.2683355,0,0,0
16,459.5805,7,0.00167185,2.417398,1.1428572,10881.206,1.3666667
17,0,0,0,0,0,0,0
18,114.76245,2,0.000906,1.6080302,0,969.3559,0
19,0,0,0,0,0,0,0
20,5846.2583,7,0.005522363,2.417398,1.4285715,2664.2202,1.6666666
21,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0
23,2074.3376,4,0.002205051,2.0465655,0,8948.129,0
24,62.23273,2,0.000678,1.6080302,0,335.09842,0
25,2096.4556,2,0.003521571,1.6080302,0,937.6695,0
26,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0
28,892.33777,2,0.002387901,1.6080302,0,1109.7208,0
29,0,0,0,0,0,0,0
30,4.234136,2,9.63E-05,1.6080302,0,1059.7622,0
31,23.670713,2,0.000286,1.6080302,1,0,2
32,61.373432,2,0.000475,1.6080302,0,765.1091,0
33,0,0,0,0,0,0,0
34,0,0,0,0,0,0,0
35,12664.924,2,0.009899081,1.6080302,0,5040.8794,0
36,19378.613,20,0.008808147,2.9732115,2.9,38178.207,6.687615
37,0,0,0,0,0,0,0
38,0,0,0,0,0,0,0
39,332.68283,3,0.001238498,1.8566992,0,921.8739,0
40,81912.64,11,0.025298756,2.6879504,1.4545455,8299.05,1.6857142
41,4520.8965,4,0.005846368,2.0465655,0.5,4932.391,0.6666667
42,0,0,0,0,0,0,0
43,16.327126,2,0.000263,1.6080302,0,266.65994,0
44,10303.394,18,0.007160358,2.9295826,0.8888889,49269.492,2.0917494
45,33.75459,1,0.000321,1.2683355,0,0,0
46,120516.9,18,0.02854274,2.9295826,8.222222,15305.53,11.956266
47,72.16488,1,0.000657,1.2683355,0,0,0
48,3938.7195,11,0.004609321,2.6879504,0.72727275,43955.285,1.6
49,181.34236,1,0.001052316,1.2683355,0,0,0
50,0,0,0,0,0,0,0
51,0,0,0,0,0,0,0
52,6.7984414,4,7.45E-05,2.0465655,0,9269.066,0
53,0,0,0,0,0,0,0
54,15.862056,4,0.000116,2.0465655,1.5,156.8727,2.3333333
55,0,0,0,0,0,0,0
56,2.3125112,2,2.83E-06,1.6080302,0,6230,0
57,8111.7236,6,0.007824449,2.3174002,0,7273.983,0
58,0,0,0,0,0,0,0
59,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0
61,0,0,0,0,0,0,0
