ID,SC,DC,EC,IC,LAC,BC,NC
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
2,222.83386,2,0.002148907,1.6019986,1,0,2
3,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0
9,152.0758,5,0.001661852,2.1850665,2.4,4374.1963,3
10,0,0,0,0,0,0,0
11,167.39198,2,0.001606043,1.6019986,0,695.4044,0
12,0,0,0,0,0,0,0
13,181.93776,3,0.00073,1.8486638,0.6666667,1428.279,1
14,222.27487,5,0.002238616,2.1850665,0,10603.52,0
15,1.9738195,1,3.54E-05,1.2645816,0,0,0
16,834.01074,8,0.004668376,2.4867659,1,10086.345,1.2976191
17,0,0,0,0,0,0,0
18,44.8235,2,0.001140898,1.6019986,0,1037.2375,0
19,109.96969,1,0.001503849,1.2645816,0,0,0
20,2627.1672,4,0.007635257,2.0367994,0.5,299.7529,0.6666667
21,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0
23,1013.3766,4,0.003656311,2.0367994,0,8413.699,0
24,2519.351,3,0.006667926,1.8486638,0,5352.993,0
25,5621.631,8,0.01157292,2.4867659,1.75,7766.3667,2.0714285
26,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0
28,3037.7075,3,0.007054524,1.8486638,0.6666667,3540.2905,1
29,638.8283,1,0.004751451,1.2645816,0,0,0
30,3.443291,2,0.000156,1.6019986,0,305.24625,0
31,21.74365,2,0.000526,1.6019986,1,0,2
32,0,0,0,0,0,0,0
33,2473.8794,5,0.009440155,2.1850665,0,1864.9794,0
34,0,0,0,0,0,0,0
35,3465.2095,3,0.007885161,1.8486638,0,6109.062,0
36,19781.26,20,0.021149868,2.9526417,2.9,40154.19,6.3273997
37,3.507006,1,0.000167,1.2645816,0,0,0
38,0,0,0,0,0,0,0
39,95.54398,3,0.001155511,1.8486638,0,867.0809,0
40,2.1429193,1,9.82E-05,1.2645816,0,0,0
41,0,0,0,0,0,0,0
42,0,0,0,0,0,0,0
43,4572.564,5,0.008687295,2.1850665,1.2,4084.1636,1.5833334
44,5492.1123,13,0.010895757,2.7588196,0.7692308,30752.076,1.8409091
45,0,0,0,0,0,0,0
46,3686.122,14,0.007186874,2.7955148,5,17208.201,7.288034
47,0,0,0,0,0,0,0
48,9874.701,14,0.018295608,2.7955148,0.71428573,56428.14,2.7538462
49,0,0,0,0,0,0,0
50,0,0,0,0,0,0,0
51,0,0,0,0,0,0,0
52,7.169264,2,0.000238,1.6019986,0,1422.9886,0
53,0,0,0,0,0,0,0
54,51.503654,4,0.000861,2.0367994,1.5,2553.7861,2.1666667
55,1.859107,1,4.14E-05,1.2645816,0,0,0
56,1.5446633,1,0,1.2645816,0,0,0
57,152.15881,3,0.002103374,1.8486638,0,6219.351,0
58,0,0,0,0,0,0,0
59,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0
61,0,0,0,0,0,0,0
