p5n,w5n
0.0,0.0
0.0,0.0
0.5613561766798745,1.2806780883399371
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,-0.004986987451189199
-0.5101527503720991,1.3878211091974644
0.0,0.0
0.0,0.0203631507730472
0.0,0.0
0.3943412174257904,0.9647732087609509
0.0,0.1170172154383029
0.0,-0.04237029320523971
0.11157223397640044,0.8348426863137843
0.0,0.0
0.0,-0.011950932584642332
0.0,0.013876349072768477
0.18693328941168896,0.9382169980028918
0.0,0.0
0.0,0.0
0.0,0.2918675299403977
0.0,0.8873340143055636
0.736997347067548,2.335306184238062
0.0,0.0
0.0,0.0
0.20332440216114467,0.5215669979316382
0.0,0.0035715934137284123
0.0,0.09561735358409228
-0.8511434382582511,0.5744282808708745
0.0,0.16853826025567228
0.0,1.83654551050987
0.0,0.0
0.0,0.12511435052365977
0.23281254569598864,3.7099256875829525
0.0,0.30135436884327443
0.0,0.0
0.0,0.39315665961474855
0.679795100121251,2.6979790666098107
0.6666666666666666,2.131243943140508
0.0,0.0
0.3861129982144828,1.3083950928565997
-0.1107990161760805,1.1101249649357994
0.0,0.02518794007258878
0.698350611235951,5.519285236621166
0.0,0.07497055847150041
0.28767557699787644,2.3249667934895886
0.0,0.13369207271989625
0.0,0.0
0.0,0.0
0.0,0.618633231424542
0.0,0.0
0.3133972174802506,1.4445847379581649
0.0,0.13211811466072357
0.0,0.07129566102883593
0.0,2.3405696430723837
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0641585174410864
0.0,0.013844096116827197
0.0,0.060154101009714286
0.0,-0.12679018735805578
0.0,0.0
0.0,0.0
2.5082575077468943,4.177934804362598
0.2642810659200147,2.0162071509266073
0.5022410466593199,1.7749157234957191
0.4035004080366013,1.3057617361862637
0.5546774792046257,5.203479564195503
0.0,0.8248381310950134
-0.027050755199908072,0.3040688573624508
0.0,-0.2369323158870892
0.08277610746444126,1.3349149898184067
0.02152735700562653,0.685914598027671
0.0,0.5380570214842262
0.0,0.22917672585282753
0.1092055128048575,1.2485173781882977
0.0,0.0
0.0,0.10537602487869058
0.0,0.0975713842517791
0.0,0.08983934528574933
0.0,0.2526626403863379
0.0,0.0
0.0,0.0
0.0,-0.015463737221542864
0.0,0.4154834992350819
0.0,0.3844606201662171
0.0,0.0
0.0,0.0
2.7819191466411763,7.539541268503347
0.0,-0.01740053668229864
