,I8N
566,1.2597268999999998
567,1.6275176999999998
568,2.6286707
569,2.24231376
570,2.2236992
571,1.7697216999999998
572,2.216904733333333
573,2.656606483333333
574,1.7548299
575,1.60086555
576,3.0220993333333332
577,1.254950814285714
578,2.118043716666666
579,2.6255655499999997
580,1.5371154999999999
581,1.8877699
582,1.6078120125
583,1.2523793399999998
584,1.7644836624999998
585,2.20440708
586,1.4203294833333333
587,1.727064825
588,1.26948695
589,1.569491775
590,0.0
591,1.86512315
592,2.53836615
593,2.24573186
594,0.0
595,2.9055340499999995
596,2.2490404875
597,2.27754888
598,1.9821718625
599,1.2571729857142857
600,1.7096914599999997
601,2.3884654375000003
602,2.9894790666666666
603,2.5262881714285714
604,1.2555552799999998
605,3.01559065
606,2.0162932000000002
607,0.0
608,0.0
609,1.2408736999999999
610,1.2408736999999999
611,1.5813097249999999
612,1.2571137
613,1.2408736999999999
614,2.9181896000000003
615,2.961468566666667
616,2.7701653999999998
617,2.542794775
618,1.2525754249999999
619,0.0
620,0.0
621,1.4046756199999997
622,1.4916143142857141
623,2.7543631375
624,2.8944413624999994
625,1.7008481125
626,1.26121725
627,1.2408736999999999
628,1.3621722666666667
629,3.0306129250000002
630,1.62369974
631,1.248972775
632,2.2401782166666666
633,1.6534932166666663
634,2.0261793399999997
635,1.73518626
636,2.8494051333333332
637,1.3908473000000001
638,1.26282835
639,2.9241463857142853
640,2.8171475999999998
641,0.0
642,1.2571137
643,1.4420133749999997
644,1.736612275
645,2.6442374166666665
646,0.0
647,0.0
648,1.2581543333333334
649,1.766486375
650,1.9459183714285717
651,1.5966228500000001
652,1.2616024
653,2.26392205
654,0.0
655,2.5406560857142857
656,1.8494659374999998
657,0.0
658,1.2544360666666665
659,1.86632086
660,2.1036029
661,1.26948695
662,1.6221223999999999
663,0.0
664,1.2408736999999999
665,2.8601651250000004
666,1.6705893625
667,1.8391145857142857
668,1.2571729857142857
669,1.2613085
670,1.4894708
671,1.2556856857142855
672,1.5900916374999998
673,0.0
674,1.2530542666666664
675,2.3963767999999996
676,2.11055425
677,1.3390703
678,2.5431863666666668
679,2.80003505
680,1.5378854833333333
681,1.2634894799999998
682,0.0
683,1.5977094625
684,1.68823852
685,2.1406082875
686,1.5966228500000001
687,2.38824335
688,1.609912675
689,2.2079788750000002
690,1.4168114857142855
691,1.26130845
692,2.644066514285714
693,2.85503938
694,1.2574166599999999
695,1.2597268999999998
696,0.0
697,1.4119243874999998
698,0.0
699,0.0
700,2.901039
701,1.7738339857142857
702,1.24858705
703,1.4063049285714284
704,2.4623975
705,0.0
706,2.9255168000000005
707,1.39138374
708,2.665034485714286
709,1.2544360666666665
710,0.0
711,2.2621694142857143
712,1.867232025
713,2.745548933333333
714,2.7669159166666666
715,1.2544360666666665
716,2.5356787
717,2.1191096125
718,2.5515696333333335
719,1.88807865
720,1.39138374
721,2.066406816666667
722,2.723707583333333
723,2.3459585124999998
724,2.896667575
725,2.1557420285714284
726,0.0
727,1.2628283249999999
728,2.354540866666667
729,0.0
730,2.5320908
731,2.0336043285714287
732,1.3992429000000002
733,2.28396034
734,2.270201042857143
735,1.609912675
736,1.4870690333333334
737,0.0
738,0.0
739,1.2571729857142857
740,1.2408736999999999
741,2.27642505
742,1.2512909333333333
743,1.2770696
744,1.9432936
745,1.2616024
746,1.2408738000000001
747,0.0
748,2.6100103999999997
749,1.76802785
750,2.5963028
751,1.46691205
752,2.0586180499999998
753,2.1998955000000002
754,2.47113855
755,1.61899355
756,2.2522979999999997
757,1.5092079374999998
758,1.4783650666666668
759,1.5214482166666665
760,1.8207848
761,1.26948695
762,1.24858705
763,2.000867857142857
764,0.0
765,1.5028702800000002
766,1.8908774571428568
767,2.8837294
768,1.9579961142857143
769,1.9787456857142858
770,0.0
771,3.0601988
772,3.1294715500000003
773,0.0
774,0.0
775,2.1226612250000003
776,2.025413
777,1.2532832833333332
778,1.2552456749999998
779,2.3405484875000004
780,1.2555552799999998
781,0.0
782,1.6937041857142854
783,2.6524252625
784,2.0590003
785,0.0
786,2.1030357833333335
787,1.26948695
788,2.4409856
789,1.4481120571428572
790,1.6793804
791,1.26948695
792,1.3099665666666667
793,1.2597268999999998
794,2.846884633333333
795,1.3177304833333332
796,1.2548829333333333
797,1.24858705
798,0.0
799,0.0
800,1.2691434249999998
801,0.0
802,2.2056831166666666
803,1.2408736999999999
804,2.2531569250000003
805,1.4817961499999999
806,0.0
807,1.26121725
808,1.4785081
809,1.9031191333333333
810,0.0
811,1.2616024
812,2.20862388
813,1.26139965
814,1.2545576666666667
815,1.2601185499999998
816,1.5949140166666667
817,1.8809275374999999
818,2.1091668749999997
819,1.2572215
820,1.864688957142857
821,2.2687935400000003
822,1.7083518142857144
823,1.7044094875
824,0.0
825,0.0
826,3.0788513625
827,2.4612383125
828,1.5712798
829,1.5380591833333332
830,1.305466957142857
831,0.0
832,0.0
833,1.3558154857142857
834,0.0
835,0.0
836,1.888078766666667
837,1.6280336857142856
838,1.2512909333333333
839,0.0
840,1.2629379749999998
841,2.05165515
842,1.6236472799999997
843,0.0
844,1.39357644
845,2.9744098666666665
846,1.25844546
847,2.53567865
848,1.585776
849,1.2594337
850,1.2770696
851,1.2770696
852,1.8559442499999996
853,0.0
854,1.921544616666667
855,1.45611936
856,1.67262606
857,0.0
858,2.480486883333333
859,1.7839746750000003
860,0.0
861,1.8793553625000001
862,0.0
863,1.4950530000000002
864,2.4230575375
865,1.2616024
866,1.7234052624999998
867,1.7189098166666668
868,1.73253676
869,0.0
870,2.0587056833333333
871,2.0619370125
872,2.1998956
873,2.15060106
874,1.42415155
875,1.4515897142857141
876,1.2408738000000001
877,2.6801133999999998
878,1.7478607666666666
879,3.0138027333333333
880,0.0
881,2.8682202749999997
882,1.3410634124999998
883,2.2888472500000003
884,1.3621722666666667
885,1.24858705
886,1.2571344
887,1.5537367
888,1.422948475
889,2.1652992666666666
890,1.2572215199999999
891,1.8375801833333334
892,0.0
893,1.3996236
894,2.2914705375
895,1.2637643400000003
896,1.3679634666666665
897,1.4808714666666667
898,2.3877451
899,1.5422514666666665
900,1.4887780333333334
901,1.8796212
902,2.6364352875
903,1.5662087800000002
904,2.066986675
905,2.245632
906,1.6001762625
907,1.2545577
908,1.2650043333333334
909,1.3178931333333332
910,1.508135125
911,2.1449801375
912,1.3717958000000001
913,1.4765868999999998
914,1.4254751166666668
915,2.639740075
916,2.1939747
917,1.2616024199999998
918,1.8796876999999999
919,2.6311138166666668
920,0.0
921,2.1149986000000003
922,1.2616024
923,1.594914
924,0.0
925,1.2601185666666668
926,1.568712975
927,1.3532106857142856
928,1.5900916249999997
929,2.7503726625000002
930,1.7174103333333333
931,1.4420133499999999
932,1.61890775
933,2.9321778666666667
934,0.0
935,1.4941966714285715
936,2.39847912
937,0.0
938,0.0
939,2.32141765
940,1.3218632199999998
941,1.8317742
942,1.53191594
943,2.6597374124999997
944,1.4780398000000001
945,1.26121725
946,1.8291743
947,1.7085608249999997
948,1.2571344
949,1.5563628333333333
950,1.5674475333333335
951,1.24138175
952,2.642780833333333
953,2.1659339
954,2.8535276499999997
955,2.9230598124999996
956,1.5860541666666668
957,2.55412245
958,1.26121725
959,1.257113725
960,2.2459469
961,2.4695222
962,1.504726942857143
963,1.4645341749999998
964,2.293760825
965,2.3373427714285713
966,1.2572215
967,2.6100768285714286
968,2.626654333333333
969,1.2770696
970,0.0
971,1.25499335
972,2.4893232399999996
973,2.1183991875
974,1.257113725
975,1.6198018285714284
976,1.257113725
977,1.2544360666666665
978,2.5356787
979,2.77621365
980,1.6221223999999999
981,2.58434225
982,2.7086285
983,2.2190389875
984,1.2408736999999999
985,1.426741525
986,2.2404861499999997
987,0.0
988,1.49340195
989,2.1574071249999998
990,2.027951766666667
991,2.4280893875
992,1.2594337
993,2.1189773875
994,2.0897874857142855
995,1.9662497166666668
996,0.0
997,2.6617878624999998
998,1.2601185833333333
999,1.2504617666666666
1000,1.25533444
1001,1.3993289
1002,1.24138175
1003,1.5413316714285714
1004,1.3706090166666665
1005,1.26121725
1006,2.8319339
1007,2.5256859714285715
1008,0.0
1009,0.0
1010,0.0
1011,1.2408738000000001
1012,2.0079532
1013,2.0271921833333337
1014,1.4837287166666666
1015,2.3025481125
1016,1.5293411142857143
1017,1.2597269166666667
1018,1.339783875
1019,2.0866291250000004
1020,1.8331431999999999
1021,1.2574166599999999
1022,1.2584522
1023,1.83170845
1024,2.1707687428571427
1025,1.9505276374999998
1026,2.80220945
1027,1.25656385
1028,2.4738635125
1029,1.53567298
1030,1.845026385714286
1031,0.0
1032,1.2544361
1033,1.4977623285714283
1034,1.5902817
1035,1.25138065
1036,1.25898175
1037,1.3155566333333333
1038,1.2408738000000001
1039,2.2790590749999997
1040,1.5970401
1041,2.3260172999999997
1042,0.0
1043,2.41567785
1044,1.6556821833333333
1045,2.7236188714285716
1046,1.5397475666666667
1047,1.2408736999999999
1048,1.2545577
1049,1.9352943249999999
1050,1.5402303714285712
1051,2.4818974
1052,2.3643594
1053,1.4516849571428572
1054,2.8298269
1055,1.4517972428571428
1056,1.48561314
1057,1.42732665
1058,1.3639364166666665
1059,1.7490375333333332
1060,1.2544361
1061,2.940919775
1062,1.4646617375
1063,1.5581305
1064,1.43738635
1065,0.0
1066,1.8755216
1067,1.2572215199999999
1068,2.2531386666666666
1069,1.257113725
1070,1.2634895
1071,2.91728555
1072,1.3622938666666666
1073,0.0
1074,2.9713406
1075,1.396133857142857
1076,0.0
1077,2.3136973875
1078,2.3571124428571433
1079,1.731818825
1080,1.43738635
1081,0.0
1082,0.0
1083,0.0
1084,2.028142
1085,1.2691434249999998
1086,1.4730611833333336
1087,1.25814765
1088,1.5966228500000001
1089,1.5451799285714285
1090,1.2616024199999998
1091,1.5372770666666666
1092,1.5934842125
1093,1.9920682166666666
1094,2.593831757142857
1095,1.429011325
1096,1.8863560714285719
1097,0.0
1098,1.2581543499999999
1099,1.3838238875
1100,1.8219897833333334
1101,1.7120697124999997
1102,2.8199956499999996
1103,1.254950842857143
1104,1.4420133750000002
1105,0.0
1106,2.3611011125
1107,1.2594337142857144
1108,0.0
1109,1.822393642857143
1110,1.2523793600000002
1111,1.254950842857143
1112,1.2634895
1113,0.0
1114,2.333909916666667
1115,1.451571842857143
1116,1.2408738000000001
1117,2.2945287
1118,2.3468340999999997
1119,2.2558041625
1120,0.0
1121,2.8091792375
1122,1.4669121125
1123,3.20116885
1124,1.7723645333333333
1125,1.879163414285714
1126,1.9016685
1127,2.832969657142857
1128,2.4116315999999998
1129,0.0
1130,2.3048725666666665
1131,1.3775379333333333
1132,1.2770696
1133,1.2571344
1134,2.4440709999999997
1135,1.4291286749999998
1136,1.2597269333333332
1137,1.4252330999999998
1138,1.4661492199999997
1139,1.8821286571428575
1140,1.5807180333333333
1141,1.4420134500000001
1142,1.26190435
1143,2.921740214285714
1144,1.5462890142857142
1145,2.6477586625000002
1146,1.7964319571428575
1147,1.2597268999999998
1148,2.323853475
1149,1.465276275
1150,1.719277625
1151,1.7640674375
1152,2.155859066666667
1153,1.269486975
1154,2.5208561666666665
1155,1.5640823
1156,1.2544360666666665
1157,2.36403535
1158,1.269486975
1159,1.26130845
1160,2.0728952
1161,1.3006163874999999
1162,2.179398875
1163,1.2581476333333332
1164,1.269486975
1165,1.2572215199999999
1166,2.332064785714286
1167,1.3459870999999999
1168,1.2634895
1169,1.2487863000000001
1170,2.9936295125
1171,2.348795266666667
1172,0.0
1173,1.3913838200000002
1174,1.82006045
1175,0.0
1176,1.9624988714285718
1177,2.3883911285714285
1178,1.4254751499999998
1179,1.8999877857142857
1180,1.7561509125
1181,1.431752075
1182,1.5723030333333332
1183,1.3062384714285713
1184,1.2628283249999999
1185,1.4870690333333334
1186,1.67512385
1187,2.3517177714285715
1188,2.355881357142857
1189,1.5949139499999998
1190,2.5606205714285717
1191,1.5068548874999999
1192,2.68437994
1193,0.0
1194,1.59028168
1195,2.5081322624999998
1196,1.2770696
1197,1.26190435
1198,2.0822046125
1199,1.9198045375000001
1200,0.0
1201,1.9803976250000002
1202,2.0556878375
1203,1.959587657142857
1204,0.0
1205,2.70128775
1206,0.0
1207,1.599739257142857
1208,2.3240232
1209,0.0
1210,1.2616024
1211,2.672497
1212,1.7061369
1213,0.0
1214,1.5640823
1215,1.5878548625
1216,2.5211545600000003
1217,1.8103845666666665
1218,1.2637643400000003
1219,2.434373514285714
1220,0.0
1221,0.0
1222,0.0
1223,0.0
1224,1.7008423857142856
1225,1.2544361
1226,1.2597269166666667
1227,1.4009739399999999
1228,1.2556856714285713
1229,2.548955325
1230,1.4228611833333333
1231,1.26139965
1232,1.3679635166666666
1233,1.59727984
1234,0.0
1235,0.0
1236,1.26190435
1237,2.0812407375
1238,0.0
1239,1.26121725
1240,0.0
1241,1.2573693142857143
1242,1.25843742
1243,1.2535749285714286
1244,0.0
1245,2.0290735
1246,1.6099128249999999
1247,1.3690297833333334
1248,2.0396680000000003
1249,0.0
1250,1.2597269166666667
1251,0.0
1252,0.0
1253,0.0
1254,2.0959719
1255,2.6065
1256,1.3410634124999998
1257,2.659219
1258,1.5640823
1259,1.6739730666666668
1260,1.2691434249999998
1261,0.0
1262,1.53567286
1263,0.0
1264,1.2628283249999999
1265,2.0634396375
1266,0.0
1267,2.0745734500000004
1268,2.3468340999999997
1269,2.6015587125
1270,1.2691434249999998
1271,2.3787972714285712
1272,2.1762893
1273,2.1256570833333335
1274,2.4250817666666666
1275,1.25164305
1276,1.26121725
1277,1.58921015
1278,1.269486975
1279,2.010646428571429
1280,1.5977031
1281,0.0
1282,1.8259091124999998
1283,1.2597269166666667
1284,0.0
1285,2.4683173750000003
1286,1.5258804799999999
1287,2.2227166499999997
1288,1.6556821833333333
1289,2.067941975
1290,1.2545577
1291,1.2573693142857143
1292,1.25656385
1293,0.0
1294,2.085544757142857
1295,1.9855731125
1296,2.8413284142857145
1297,1.6499633142857142
1298,1.2512909333333333
1299,1.841852425
1300,1.9640381500000001
1301,0.0
1302,0.0
1303,0.0
1304,0.0
1305,1.2408738000000001
1306,0.0
1307,0.0
1308,0.0
1309,1.6099128249999999
1310,0.0
1311,0.0
1312,1.8521148125
1313,2.869036775
1314,1.85922975
1315,1.5795242142857142
1316,2.108017125
1317,2.5356787
1318,1.2544361
1319,0.0
1320,2.70234145
1321,2.072598475
1322,1.25722154
1323,1.3621722666666667
1324,1.5836018166666666
1325,1.4320464999999998
1326,1.8487079666666668
1327,0.0
1328,1.6432605875
1329,1.8010053
1330,2.31669485
1331,3.18659875
1332,1.8421897
1333,2.731044216666666
1334,2.0577152
1335,1.4127054666666667
1336,1.3865379
1337,2.7115718714285713
1338,0.0
1339,2.2448015875
1340,2.5761730000000003
1341,1.918153075
1342,1.25656385
1343,2.0328273249999995
1344,1.26190435
1345,1.8026564
1346,2.1827487499999996
1347,1.896644642857143
1348,2.677013275
1349,1.26121725
1350,1.7464928249999998
1351,2.39504065
1352,1.3621722666666667
1353,0.0
1354,1.25814765
1355,2.29600105
1356,1.2544360666666665
1357,2.1727179333333333
1358,0.0
1359,1.4539626857142856
1360,1.2552457000000001
1361,1.26139965
1362,1.9694090875
1363,1.4539626857142856
1364,1.24858705
1365,1.59770295
1366,1.7942779714285713
1367,1.4678029249999998
1368,0.0
1369,1.8574037875
1370,1.3526323333333332
1371,1.2612173
1372,2.2973882333333333
1373,0.0
1374,0.0
1375,2.2394368125
1376,1.5977031
1377,2.1136239375
1378,1.2625203333333335
1379,1.713997075
1380,1.860275975
1381,1.5661601
1382,3.0402038499999997
1383,3.076863466666667
1384,1.4894709
1385,1.4241854375
1386,1.87552165
1387,0.0
1388,1.2556856857142855
1389,1.26130845
1390,1.4272338666666666
1391,1.5649164999999998
1392,0.0
1393,1.8032778285714284
1394,2.184857575
1395,0.0
1396,2.3219674833333332
1397,1.2489728
1398,1.257113725
1399,1.6928305399999999
1400,1.8958434166666667
1401,1.2613997
1402,2.0162932000000002
1403,1.5986022750000002
1404,2.1501858875
1405,1.2601185666666668
1406,2.2139403625
1407,0.0
1408,3.0155987
1409,1.994234475
1410,2.9018854
1411,1.6708744428571427
1412,2.857544742857143
1413,1.8061685250000004
1414,1.3486167142857142
1415,0.0
1416,3.1342125499999995
1417,1.4928509714285716
1418,1.8369490750000002
1419,0.0
1420,2.126285225
1421,1.641905625
1422,1.26139965
1423,2.919296471428571
1424,2.894338933333333
1425,2.0254998499999997
1426,1.2535749285714286
1427,2.508197628571429
1428,1.736612375
1429,1.9606165125000001
1430,3.0765005750000003
1431,2.235058525
1432,0.0
1433,0.0
1434,1.26190435
1435,1.59096875
1436,1.4407050000000001
1437,1.2408738000000001
1438,1.6580309166666665
1439,0.0
1440,2.9145085
1441,1.5015487
1442,2.821191183333333
1443,1.9849688749999999
1444,1.2545576666666667
1445,1.395980485714286
1446,1.2545577
1447,1.4537111
1448,1.5970401
1449,2.4029471571428576
1450,0.0
1451,2.3227691624999998
1452,2.0023115285714286
1453,1.2545577
1454,0.0
1455,0.0
1456,2.6516125374999997
1457,1.9816362125000002
1458,0.0
1459,2.27056685
1460,3.188547125
1461,1.3551245428571428
1462,2.3082425625000003
1463,1.2594337142857144
1464,1.26190435
1465,1.2408738000000001
1466,2.9558665857142854
1467,2.893131725
1468,2.68555285
1469,1.87552165
1470,0.0
1471,1.269486975
1472,0.0
1473,2.5785188333333333
1474,2.4649511285714283
1475,1.269486975
1476,1.2770696
1477,1.2408738000000001
1478,0.0
1479,1.2573693142857143
1480,1.269486975
1481,1.257113725
1482,0.0
1483,1.2601185499999998
1484,1.888078766666667
1485,0.0
1486,1.5070327874999998
