,D8N
512,9.0
513,1.0
514,0.0
515,1.0
516,2.5
517,1.0
518,11.5
519,0.0
520,1.2857142857142858
521,0.0
522,3.125
523,1.0
524,1.6666666666666667
525,3.0
526,3.0
527,1.875
528,1.5
529,1.0
530,10.0
531,1.0
532,3.75
533,1.0
534,7.0
535,4.375
536,24.0
537,7.333333333333333
538,1.0
539,1.75
540,2.875
541,0.0
542,0.0
543,3.25
544,5.428571428571429
545,1.6
546,0.0
547,1.0
548,2.0
549,2.375
550,1.0
551,3.0
552,2.5
553,1.0
554,45.0
555,1.0
556,1.0
557,5.0
558,1.75
559,1.8
560,3.5714285714285716
561,1.3333333333333333
562,1.8571428571428572
563,1.0
564,5.666666666666667
565,4.625
566,1.0
567,2.2857142857142856
568,11.333333333333334
569,6.6
570,5.75
571,2.75
572,5.666666666666667
573,11.333333333333334
574,2.6666666666666665
575,2.125
576,28.666666666666668
577,1.0
578,4.833333333333333
579,11.5
580,1.875
581,3.375
582,2.125
583,1.0
584,2.75
585,5.4
586,1.5
587,2.625
588,1.0
589,2.0
590,0.0
591,3.25
592,9.75
593,5.6
594,0.0
595,19.75
596,6.125
597,6.8
598,4.25
599,1.0
600,2.6
601,7.375
602,24.0
603,9.142857142857142
604,1.0
605,28.125
606,4.0
607,0.0
608,0.0
609,1.0
610,1.0
611,2.0
612,1.0
613,1.0
614,22.125
615,23.666666666666668
616,15.25
617,8.5
618,1.0
619,0.0
620,0.0
621,1.4
622,1.7142857142857142
623,14.875
624,23.25
625,2.5
626,1.0
627,1.0
628,1.3333333333333333
629,30.25
630,2.2
631,1.0
632,6.666666666666667
633,2.3333333333333335
634,4.8
635,2.6
636,17.666666666666668
637,1.4285714285714286
638,1.0
639,21.428571428571427
640,14.0
641,0.0
642,1.0
643,1.5
644,2.5
645,12.166666666666666
646,0.0
647,0.0
648,1.0
649,2.875
650,3.7142857142857144
651,2.0
652,1.0
653,6.5
654,0.0
655,9.285714285714286
656,3.125
657,0.0
658,1.0
659,3.2
660,4.5
661,1.0
662,2.0
663,0.0
664,1.0
665,17.75
666,2.375
667,3.142857142857143
668,1.0
669,1.0
670,1.6666666666666667
671,1.0
672,2.0
673,0.0
674,1.0
675,8.0
676,4.75
677,1.25
678,10.0
679,16.125
680,1.8333333333333333
681,1.0
682,0.0
683,2.125
684,2.4
685,5.625
686,2.0
687,7.0
688,2.0
689,5.5
690,1.5714285714285714
691,1.0
692,12.285714285714286
693,17.6
694,1.0
695,1.0
696,0.0
697,1.5
698,0.0
699,0.0
700,25.0
701,2.857142857142857
702,1.0
703,1.4285714285714286
704,8.0
705,0.0
706,21.4
707,1.4
708,12.285714285714286
709,1.0
710,0.0
711,6.571428571428571
712,3.25
713,14.666666666666666
714,14.5
715,1.0
716,8.0
717,5.25
718,9.666666666666666
719,3.3333333333333335
720,1.4
721,4.333333333333333
722,12.666666666666666
723,7.0
724,20.0
725,5.428571428571429
726,0.0
727,1.0
728,7.333333333333333
729,0.0
730,9.2
731,4.428571428571429
732,1.4285714285714286
733,6.0
734,6.142857142857143
735,2.0
736,1.6666666666666667
737,0.0
738,0.0
739,1.0
740,1.0
741,6.875
742,1.0
743,1.0
744,3.6
745,1.0
746,1.0
747,0.0
748,12.0
749,2.875
750,11.0
751,1.625
752,4.5
753,5.0
754,8.0
755,2.1666666666666665
756,6.0
757,1.75
758,1.6666666666666667
759,1.8333333333333333
760,3.0
761,1.0
762,1.0
763,4.285714285714286
764,0.0
765,1.8
766,3.4285714285714284
767,16.0
768,3.7142857142857144
769,4.0
770,0.0
771,22.0
772,39.666666666666664
773,0.0
774,0.0
775,4.75
776,4.375
777,1.0
778,1.0
779,6.875
780,1.0
781,0.0
782,2.4285714285714284
783,12.75
784,4.875
785,0.0
786,4.666666666666667
787,1.0
788,8.333333333333334
789,1.5714285714285714
790,2.3333333333333335
791,1.0
792,1.1666666666666667
793,1.0
794,19.333333333333332
795,1.1666666666666667
796,1.0
797,1.0
798,0.0
799,0.0
800,1.0
801,0.0
802,5.333333333333333
803,1.0
804,6.0
805,1.75
806,0.0
807,1.0
808,1.6666666666666667
809,3.3333333333333335
810,0.0
811,1.0
812,5.6
813,1.0
814,1.0
815,1.0
816,2.0
817,3.375
818,4.5
819,1.0
820,3.2857142857142856
821,5.8
822,3.0
823,2.75
824,0.0
825,0.0
826,36.375
827,8.375
828,2.0
829,1.8333333333333333
830,1.1428571428571428
831,0.0
832,0.0
833,1.2857142857142858
834,0.0
835,0.0
836,3.3333333333333335
837,2.2857142857142856
838,1.0
839,0.0
840,1.0
841,4.375
842,2.6
843,0.0
844,1.4
845,22.666666666666668
846,1.0
847,8.0
848,2.0
849,1.0
850,1.0
851,1.0
852,3.375
853,0.0
854,3.6666666666666665
855,1.6
856,2.4
857,0.0
858,9.333333333333334
859,3.0
860,0.0
861,3.5
862,0.0
863,1.6666666666666667
864,7.625
865,1.0
866,2.625
867,2.8333333333333335
868,2.6
869,0.0
870,4.333333333333333
871,4.375
872,5.0
873,5.2
874,1.5
875,1.5714285714285714
876,1.0
877,11.6
878,2.6666666666666665
879,28.0
880,0.0
881,15.5
882,1.25
883,6.625
884,1.3333333333333333
885,1.0
886,1.0
887,2.0
888,1.5
889,5.0
890,1.0
891,3.1666666666666665
892,0.0
893,1.4
894,6.375
895,1.0
896,1.3333333333333333
897,1.6666666666666667
898,7.714285714285714
899,1.8333333333333333
900,1.6666666666666667
901,3.5
902,12.375
903,2.2
904,4.5
905,5.714285714285714
906,2.25
907,1.0
908,1.0
909,1.1666666666666667
910,1.75
911,5.375
912,1.3333333333333333
913,1.7142857142857142
914,1.5
915,13.375
916,5.875
917,1.0
918,4.25
919,11.5
920,0.0
921,5.0
922,1.0
923,2.0
924,0.0
925,1.0
926,2.0
927,1.2857142857142858
928,2.0
929,14.625
930,2.6666666666666665
931,1.5
932,2.1666666666666665
933,20.666666666666668
934,0.0
935,1.7142857142857142
936,8.2
937,0.0
938,0.0
939,6.0
940,1.2
941,3.0
942,1.8
943,12.375
944,1.6666666666666667
945,1.0
946,3.125
947,2.625
948,1.0
949,2.0
950,2.0
951,1.0
952,11.333333333333334
953,5.375
954,15.0
955,21.125
956,2.0
957,9.75
958,1.0
959,1.0
960,7.5
961,8.428571428571429
962,1.8571428571428572
963,1.625
964,7.125
965,6.714285714285714
966,1.0
967,10.571428571428571
968,10.666666666666666
969,1.0
970,0.0
971,1.0
972,9.0
973,4.875
974,1.0
975,2.142857142857143
976,1.0
977,1.0
978,8.0
979,12.0
980,2.0
981,10.75
982,13.0
983,6.125
984,1.0
985,1.5
986,6.25
987,0.0
988,1.75
989,5.0
990,4.166666666666667
991,7.75
992,1.0
993,4.875
994,5.285714285714286
995,3.6666666666666665
996,0.0
997,13.875
998,1.0
999,1.0
1000,1.0
1001,1.4285714285714286
1002,1.0
1003,1.8571428571428572
1004,1.3333333333333333
1005,1.0
1006,17.5
1007,9.142857142857142
1008,0.0
1009,0.0
1010,0.0
1011,1.0
1012,4.428571428571429
1013,4.166666666666667
1014,1.6666666666666667
1015,6.25
1016,1.8571428571428572
1017,1.0
1018,1.25
1019,5.0
1020,3.0
1021,1.0
1022,1.0
1023,3.0
1024,5.857142857142857
1025,3.75
1026,15.0
1027,1.0
1028,8.375
1029,1.8
1030,3.142857142857143
1031,0.0
1032,1.0
1033,1.7142857142857142
1034,2.0
1035,1.0
1036,1.0
1037,1.1666666666666667
1038,1.0
1039,6.75
1040,2.0
1041,7.4
1042,0.0
1043,7.333333333333333
1044,2.3333333333333335
1045,12.857142857142858
1046,2.0
1047,1.0
1048,1.0
1049,3.5
1050,2.0
1051,8.333333333333334
1052,7.4
1053,1.5714285714285714
1054,17.25
1055,1.5714285714285714
1056,1.8
1057,1.5
1058,1.3333333333333333
1059,2.6666666666666665
1060,1.0
1061,23.5
1062,1.625
1063,2.0
1064,1.5
1065,0.0
1066,3.0
1067,1.0
1068,5.666666666666667
1069,1.0
1070,1.0
1071,19.0
1072,1.3333333333333333
1073,0.0
1074,23.0
1075,1.4285714285714286
1076,0.0
1077,7.0
1078,7.571428571428571
1079,2.5
1080,1.5
1081,0.0
1082,0.0
1083,0.0
1084,4.0
1085,1.0
1086,1.6666666666666667
1087,1.0
1088,2.0
1089,2.0
1090,1.0
1091,1.8333333333333333
1092,2.25
1093,4.0
1094,10.571428571428571
1095,1.5
1096,3.2857142857142856
1097,0.0
1098,1.0
1099,1.375
1100,3.1666666666666665
1101,2.5
1102,14.0
1103,1.0
1104,1.5
1105,0.0
1106,7.0
1107,1.0
1108,0.0
1109,3.142857142857143
1110,1.0
1111,1.0
1112,1.0
1113,0.0
1114,7.5
1115,1.5714285714285714
1116,1.0
1117,6.0
1118,6.0
1119,6.125
1120,0.0
1121,16.125
1122,1.625
1123,51.0
1124,2.8333333333333335
1125,3.2857142857142856
1126,3.625
1127,18.714285714285715
1128,7.0
1129,0.0
1130,7.333333333333333
1131,1.3333333333333333
1132,1.0
1133,1.0
1134,8.0
1135,1.5
1136,1.0
1137,1.5714285714285714
1138,1.6
1139,3.4285714285714284
1140,2.0
1141,1.5
1142,1.0
1143,21.0
1144,1.8571428571428572
1145,11.875
1146,3.0
1147,1.0
1148,6.625
1149,1.625
1150,2.5
1151,2.75
1152,5.0
1153,1.0
1154,8.666666666666666
1155,2.0
1156,1.0
1157,6.666666666666667
1158,1.0
1159,1.0
1160,5.142857142857143
1161,1.125
1162,5.5
1163,1.0
1164,1.0
1165,1.0
1166,6.857142857142857
1167,1.25
1168,1.0
1169,1.0
1170,25.375
1171,6.666666666666667
1172,0.0
1173,1.4
1174,3.1666666666666665
1175,0.0
1176,3.7142857142857144
1177,7.714285714285714
1178,1.5
1179,3.5714285714285716
1180,2.75
1181,1.5
1182,2.0
1183,1.1428571428571428
1184,1.0
1185,1.6666666666666667
1186,2.3333333333333335
1187,6.857142857142857
1188,7.0
1189,2.0
1190,9.571428571428571
1191,1.75
1192,12.6
1193,0.0
1194,2.0
1195,9.875
1196,1.0
1197,1.0
1198,4.625
1199,3.75
1200,0.0
1201,4.125
1202,4.625
1203,3.857142857142857
1204,0.0
1205,12.666666666666666
1206,0.0
1207,2.142857142857143
1208,7.0
1209,0.0
1210,1.0
1211,10.0
1212,2.5
1213,0.0
1214,2.0
1215,2.125
1216,9.0
1217,3.3333333333333335
1218,1.0
1219,8.428571428571429
1220,0.0
1221,0.0
1222,0.0
1223,0.0
1224,2.4285714285714284
1225,1.0
1226,1.0
1227,1.4
1228,1.0
1229,11.625
1230,1.5
1231,1.0
1232,1.3333333333333333
1233,2.0
1234,0.0
1235,0.0
1236,1.0
1237,4.5
1238,0.0
1239,1.0
1240,0.0
1241,1.0
1242,1.0
1243,1.0
1244,0.0
1245,4.0
1246,2.0
1247,1.3333333333333333
1248,4.25
1249,0.0
1250,1.0
1251,0.0
1252,0.0
1253,0.0
1254,4.714285714285714
1255,12.285714285714286
1256,1.25
1257,11.0
1258,2.0
1259,2.3333333333333335
1260,1.0
1261,0.0
1262,1.8
1263,0.0
1264,1.0
1265,4.375
1266,0.0
1267,4.333333333333333
1268,6.0
1269,11.0
1270,1.0
1271,7.428571428571429
1272,5.0
1273,4.666666666666667
1274,7.666666666666667
1275,1.0
1276,1.0
1277,2.0
1278,1.0
1279,4.142857142857143
1280,2.0
1281,0.0
1282,3.125
1283,1.0
1284,0.0
1285,9.125
1286,1.8
1287,5.0
1288,2.3333333333333335
1289,5.125
1290,1.0
1291,1.0
1292,1.0
1293,0.0
1294,4.428571428571429
1295,3.875
1296,16.857142857142858
1297,2.2857142857142856
1298,1.0
1299,3.0
1300,4.0
1301,0.0
1302,0.0
1303,0.0
1304,0.0
1305,1.0
1306,0.0
1307,0.0
1308,0.0
1309,2.0
1310,0.0
1311,0.0
1312,3.25
1313,15.5
1314,3.0
1315,2.0
1316,4.75
1317,8.0
1318,1.0
1319,0.0
1320,12.0
1321,4.375
1322,1.0
1323,1.3333333333333333
1324,2.0
1325,1.8
1326,3.1666666666666665
1327,0.0
1328,2.25
1329,3.3333333333333335
1330,7.25
1331,57.0
1332,3.0
1333,13.333333333333334
1334,4.333333333333333
1335,1.5
1336,1.4285714285714286
1337,12.571428571428571
1338,0.0
1339,6.5
1340,10.5
1341,3.75
1342,1.0
1343,4.0
1344,1.0
1345,2.875
1346,5.625
1347,3.5714285714285716
1348,14.0
1349,1.0
1350,2.75
1351,8.0
1352,1.3333333333333333
1353,0.0
1354,1.0
1355,6.0
1356,1.0
1357,5.666666666666667
1358,0.0
1359,1.5714285714285714
1360,1.0
1361,1.0
1362,4.125
1363,1.5714285714285714
1364,1.0
1365,2.0
1366,3.0
1367,1.625
1368,0.0
1369,3.125
1370,1.3333333333333333
1371,1.0
1372,6.166666666666667
1373,0.0
1374,0.0
1375,6.0
1376,2.0
1377,4.875
1378,1.0
1379,2.625
1380,3.5
1381,2.0
1382,31.5
1383,32.666666666666664
1384,1.6666666666666667
1385,1.5
1386,3.0
1387,0.0
1388,1.0
1389,1.0
1390,1.5
1391,2.0
1392,0.0
1393,2.857142857142857
1394,5.375
1395,0.0
1396,6.666666666666667
1397,1.0
1398,1.0
1399,2.4
1400,4.666666666666667
1401,1.0
1402,4.0
1403,2.125
1404,5.375
1405,1.0
1406,5.75
1407,0.0
1408,22.0
1409,4.125
1410,21.5
1411,2.4285714285714284
1412,18.0
1413,3.125
1414,1.2857142857142858
1415,0.0
1416,38.5
1417,1.7142857142857142
1418,3.0
1419,0.0
1420,4.5
1421,2.25
1422,1.0
1423,22.0
1424,18.666666666666668
1425,4.0
1426,1.0
1427,9.0
1428,2.5
1429,3.75
1430,41.5
1431,5.5
1432,0.0
1433,0.0
1434,1.0
1435,2.125
1436,1.6666666666666667
1437,1.0
1438,2.3333333333333335
1439,0.0
1440,19.833333333333332
1441,1.8
1442,16.0
1443,4.25
1444,1.0
1445,1.4285714285714286
1446,1.0
1447,1.5714285714285714
1448,2.0
1449,7.857142857142857
1450,0.0
1451,6.75
1452,4.0
1453,1.0
1454,0.0
1455,0.0
1456,14.625
1457,3.875
1458,0.0
1459,6.375
1460,38.0
1461,1.2857142857142858
1462,7.25
1463,1.0
1464,1.0
1465,1.0
1466,23.571428571428573
1467,20.375
1468,14.75
1469,3.0
1470,0.0
1471,1.0
1472,0.0
1473,10.333333333333334
1474,10.0
1475,1.0
1476,1.0
1477,1.0
1478,0.0
1479,1.0
1480,1.0
1481,1.0
1482,0.0
1483,1.0
1484,3.3333333333333335
1485,0.0
1486,1.75
1487,1.8
1488,3.6
1489,0.0
1490,13.625
1491,5.5
1492,1.0
1493,0.0
1494,1.4285714285714286
1495,1.3333333333333333
1496,2.625
1497,0.0
1498,1.0
1499,12.2
1500,2.0
1501,20.75
1502,0.0
1503,2.5714285714285716
1504,2.5
1505,4.0
1506,3.3333333333333335
1507,4.125
1508,3.0
1509,4.25
1510,1.1666666666666667
1511,1.0
1512,3.5
1513,1.0
1514,1.0
1515,2.5
1516,0.0
1517,1.0
1518,1.4
1519,46.0
1520,13.0
1521,57.0
1522,3.75
1523,3.3333333333333335
1524,0.0
1525,1.0
1526,5.5
1527,1.6666666666666667
1528,2.875
1529,3.875
1530,1.0
1531,1.0
1532,1.0
1533,1.0
1534,1.4
1535,1.0
1536,1.0
1537,0.0
1538,0.0
1539,0.0
1540,0.0
1541,0.0
1542,1.0
1543,0.0
1544,0.0
1545,0.0
1546,3.5
1547,8.571428571428571
1548,4.0
1549,8.666666666666666
1550,1.0
1551,0.0
1552,5.125
1553,3.5
1554,3.0
1555,0.0
1556,1.0
1557,3.125
1558,1.8
1559,7.0
1560,3.0
1561,0.0
1562,1.0
1563,1.8333333333333333
1564,13.0
1565,2.0
1566,41.0
1567,1.4
1568,4.333333333333333
1569,50.125
1570,1.0
1571,8.0
1572,6.333333333333333
1573,1.0
1574,1.0
1575,6.285714285714286
1576,4.0
1577,9.142857142857142
1578,1.0
1579,1.5714285714285714
1580,7.125
1581,1.6666666666666667
1582,1.4
1583,0.0
1584,1.0
1585,2.5
1586,1.8
1587,0.0
1588,6.0
1589,6.0
1590,12.6
1591,32.0
1592,1.1666666666666667
1593,1.5
1594,1.0
1595,1.0
1596,8.125
1597,11.5
1598,1.7142857142857142
1599,2.0
1600,8.0
1601,0.0
1602,1.0
1603,0.0
1604,0.0
1605,1.0
1606,1.5
1607,1.0
1608,3.0
1609,1.0
1610,1.0
1611,21.6
1612,0.0
1613,2.0
1614,4.5
1615,0.0
1616,1.0
1617,4.875
1618,3.0
1619,1.6
1620,1.0
1621,0.0
1622,2.0
1623,1.0
1624,5.75
1625,1.0
1626,0.0
1627,0.0
1628,1.0
1629,1.0
1630,5.0
1631,1.2857142857142858
1632,11.375
1633,1.0
1634,0.0
1635,14.666666666666666
1636,12.375
1637,1.0
1638,12.75
1639,1.0
1640,2.5
1641,2.5
1642,2.0
1643,1.375
1644,5.5
1645,1.0
1646,6.75
1647,8.666666666666666
1648,5.0
1649,1.0
1650,1.0
1651,0.0
1652,5.25
1653,0.0
1654,1.0
1655,29.0
1656,2.0
1657,0.0
1658,1.0
1659,1.0
1660,3.25
1661,1.0
1662,0.0
1663,1.75
1664,4.571428571428571
1665,1.0
1666,2.1666666666666665
1667,1.2
1668,3.75
1669,2.0
1670,6.5
1671,1.2
1672,12.142857142857142
1673,1.0
1674,2.0
1675,3.75
1676,1.0
1677,6.0
1678,1.375
1679,7.666666666666667
1680,8.875
1681,1.0
1682,10.875
1683,5.5
1684,2.5
1685,1.0
1686,13.666666666666666
1687,18.666666666666668
1688,1.2
1689,1.0
1690,8.833333333333334
1691,7.0
1692,1.0
1693,1.2
1694,15.0
1695,2.0
1696,6.2
1697,4.625
1698,1.0
1699,1.0
1700,33.625
1701,3.0
1702,5.5
1703,7.714285714285714
1704,1.5714285714285714
1705,1.0
1706,4.285714285714286
1707,4.625
1708,25.285714285714285
1709,1.0
1710,1.0
1711,1.0
1712,1.0
1713,1.0
1714,1.0
1715,5.0
1716,1.0
1717,1.0
1718,0.0
1719,1.375
1720,2.0
1721,5.25
1722,7.6
1723,1.0
1724,1.0
1725,0.0
1726,2.125
1727,7.857142857142857
1728,8.0
1729,1.3333333333333333
1730,6.0
1731,1.0
1732,2.125
1733,0.0
1734,1.0
1735,1.375
1736,4.125
1737,2.6666666666666665
1738,11.5
1739,19.4
1740,3.0
1741,1.5
1742,1.0
1743,5.25
1744,2.6666666666666665
1745,4.5
1746,25.25
1747,1.0
1748,1.0
1749,1.7142857142857142
1750,0.0
1751,1.0
1752,1.0
1753,23.875
1754,3.125
1755,3.625
1756,11.833333333333334
1757,8.142857142857142
1758,10.0
1759,13.0
1760,10.25
1761,4.0
1762,1.4285714285714286
1763,1.5
1764,19.4
1765,7.285714285714286
1766,2.2
1767,1.5
1768,13.5
1769,5.0
1770,1.0
1771,0.0
1772,3.0
1773,1.0
1774,2.0
1775,1.6666666666666667
1776,1.8
1777,4.142857142857143
1778,1.0
1779,4.4
1780,0.0
1781,1.8571428571428572
1782,11.2
1783,1.6666666666666667
1784,3.625
1785,9.5
1786,1.0
1787,2.3333333333333335
1788,14.666666666666666
1789,3.0
1790,1.4285714285714286
1791,5.857142857142857
1792,1.0
1793,0.0
1794,8.0
1795,14.0
1796,1.6666666666666667
1797,1.0
1798,1.375
1799,2.375
1800,1.375
1801,2.0
1802,2.0
1803,2.5
1804,5.25
1805,1.0
1806,3.0
1807,1.5714285714285714
1808,11.125
1809,2.0
1810,2.142857142857143
1811,5.0
1812,1.0
1813,4.625
1814,4.375
1815,13.875
1816,2.5
1817,2.25
1818,2.2857142857142856
1819,2.375
1820,5.5
1821,1.0
1822,2.1666666666666665
1823,2.8333333333333335
1824,1.0
1825,1.0
1826,2.0
1827,1.0
1828,1.0
1829,1.8
1830,2.2
1831,0.0
1832,1.0
1833,1.0
1834,3.0
1835,0.0
1836,32.5
1837,1.0
1838,1.0
1839,0.0
1840,1.0
1841,3.75
1842,3.25
1843,1.75
1844,1.0
1845,14.166666666666666
1846,1.0
1847,3.142857142857143
1848,1.0
1849,1.875
1850,1.625
1851,5.125
1852,2.0
1853,6.5
1854,1.5
1855,0.0
1856,2.0
1857,1.0
1858,0.0
1859,3.0
1860,2.0
1861,1.7142857142857142
1862,1.0
1863,2.0
1864,2.857142857142857
1865,2.5714285714285716
1866,2.0
1867,15.5
1868,3.625
1869,1.0
1870,1.4
1871,3.0
1872,2.0
1873,2.5
1874,3.0
1875,2.5
1876,8.0
1877,2.857142857142857
1878,0.0
1879,0.0
1880,3.7142857142857144
1881,0.0
1882,5.875
1883,46.5
1884,16.0
1885,17.4
1886,7.333333333333333
1887,12.666666666666666
1888,13.857142857142858
1889,2.0
1890,1.875
1891,1.5
1892,1.0
1893,1.5
1894,27.666666666666668
1895,20.375
1896,1.6
1897,1.0
1898,1.6
1899,4.8
1900,1.0
1901,1.5
1902,13.0
1903,1.0
1904,1.0
1905,2.875
1906,1.4
1907,21.714285714285715
1908,12.875
