ID,SC,DC,EC,IC,LAC,BC,NC
1,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0
3,1700.3821,1,0.00143375,1.2868087,0,0,0
4,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0
9,2.0998936,1,1.21E-05,1.2868087,0,0,0
10,12.706158,3,6.03E-05,1.896632,1.3333334,0.4,2
11,899.98334,1,0.001117546,1.2868087,0,0,0
12,2361.3547,2,0.001597198,1.6378882,0,474.38583,0
13,0,0,0,0,0,0,0
14,733.1685,6,0.000207,2.3799932,1.6666666,678.3856,2.8
15,4491.9844,4,0.002397244,2.0952032,0,4835.0176,0
16,3.685582,1,2.66E-05,1.2868087,0,0,0
17,29663.604,10,0.005909841,2.7155762,1,34769.082,1.2301587
18,0,0,0,0,0,0,0
19,617.66595,2,0.000931,1.6378882,0,767.80927,0
20,45604.023,1,0.008056035,1.2868087,0,0,0
21,121378.48,7,0.01229044,2.4855988,1.1428572,1090.754,1.3333334
22,72124.73,11,0.008180059,2.77255,1.2727273,8745.181,1.9
23,85392.87,4,0.011062497,2.0952032,1,3415.2146,1.3333334
24,21920.256,4,0.004369706,2.0952032,0,6760.311,0
25,2250.7493,3,0.001726653,1.896632,0,1631.8965,0
26,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0
29,21011.379,4,0.005279647,2.0952032,0,2464.3552,0
30,0,0,0,0,0,0,0
31,415.80124,3,0.000757,1.896632,0,1525.2538,0
32,201.09758,2,0.000481,1.6378882,0,89.04242,0
33,1512.7593,3,0.001411581,1.896632,0,1661.0874,0
34,1774.0726,2,0.001540446,1.6378882,1,0,2
35,10.827262,1,8.94E-05,1.2868087,0,0,0
36,52670.266,2,0.008679342,1.6378882,0,2189.8657,0
37,255817.03,20,0.01820608,3.0771322,2.7,35391.016,5.4825187
38,0,0,0,0,0,0,0
39,3133.7764,1,0.002008743,1.2868087,0,0,0
40,17038.506,4,0.004431106,2.0952032,0,7682.182,0
41,293259.3,11,0.020432005,2.77255,1.4545455,9181.039,1.6
42,28405.352,4,0.006342947,2.0952032,0.5,2995.7227,0.6666667
43,0,0,0,0,0,0,0
44,40894.95,4,0.007472166,2.0952032,0,2633.9868,0
45,234742.8,22,0.018013062,3.1168182,0.72727275,55945.555,1.8880225
46,0,0,0,0,0,0,0
47,423655.9,19,0.024299849,3.0546935,7.6842103,16183.033,12.389553
48,422.8218,1,0.000749,1.2868087,0,0,0
49,51169.938,11,0.008092124,2.77255,0.72727275,31292.104,1.4333333
50,775.46234,1,0.001017303,1.2868087,0,0,0
51,0,0,0,0,0,0,0
52,0,0,0,0,0,0,0
53,157.59361,5,0.000428,2.2524364,0,11923.608,0
54,0,0,0,0,0,0,0
55,107.999695,4,0.000304,2.0952032,1,789.75214,1.5
56,0,0,0,0,0,0,0
57,2.467236,2,4.54E-06,1.6378882,0,7276,0
58,58164.996,6,0.009091374,2.3799932,0,8098.3145,0
59,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0
61,0,0,0,0,0,0,0
62,0,0,0,0,0,0,0
63,13912.767,3,0.003181099,1.896632,0,9981.89,0
64,18.00522,1,0.000111,1.2868087,0,0,0
65,4368.953,1,0.002030322,1.2868087,0,0,0
66,1511.6367,2,0.00131944,1.6378882,0,2897.3982,0
67,1427.2897,1,0.001092572,1.2868087,0,0,0
68,85.77604,2,6.47E-05,1.6378882,1,0,2
69,249126.69,8,0.0185987,2.5744336,3.25,810.1065,3.8285713
70,16552.395,10,0.004703303,2.7155762,1.6,15058.614,2.086111
71,0,0,0,0,0,0,0
72,41.58828,1,0.000226,1.2868087,0,0,0
73,522772.94,20,0.027200332,3.0771322,0.7,31129.26,1.3954052
74,62830.855,9,0.009151318,2.6502142,0,17764.633,0
75,107360.6,6,0.011973977,2.3799932,1,8718.537,1.2
76,47.59655,1,0.00017,1.2868087,0,0,0
77,536.6183,13,0.000664,2.867177,0,47593.805,0
78,2565.0154,6,0.000765,2.3799932,0.33333334,9303.233,0.4
79,4525.9424,2,0.002062954,1.6378882,0,6918.8003,0
80,16994.404,7,0.004039387,2.4855988,0,17904.69,0
81,3117.3372,5,0.000674,2.2524364,1.6,485.58948,2.0833333
82,0,0,0,0,0,0,0
83,5316.4624,2,0.002384094,1.6378882,0,1342.0918,0
84,422.82178,1,0.000749,1.2868087,0,0,0
85,122.071785,1,0.000355,1.2868087,0,0,0
86,1981.8198,2,0.001491235,1.6378882,0,7276,0
87,0,0,0,0,0,0,0
88,0,0,0,0,0,0,0
89,1277.1844,1,0.001327997,1.2868087,0,0,0
90,58988.176,2,0.009184863,1.6378882,0,73.81873,0
91,0,0,0,0,0,0,0
92,0,0,0,0,0,0,0
93,3228.207,2,0.002129837,1.6378882,0,558.0003,0
94,2339006.8,16,0.05738872,2.9745708,2.75,10796.177,3.2333333
95,2647.3652,2,0.001677622,1.6378882,0,564.4148,0
96,0,0,0,0,0,0,0
97,5.994222,1,7.23E-05,1.2868087,0,0,0
98,2921156.8,80,0.05352017,3.4515193,2.5,420447.94,16.110645
99,31918.674,7,0.00670787,2.4855988,1.7142857,6755.335,2.5
100,120654.99,9,0.013132839,2.6502142,0.22222222,9727.169,0.25
101,42.662464,1,0.000194,1.2868087,0,0,0
102,3079.484,1,0.001842982,1.2868087,0,0,0
103,3.3781395,1,4.96E-05,1.2868087,0,0,0
104,0,0,0,0,0,0,0
105,360197.72,21,0.022355663,3.09772,0.85714287,37179.477,1.4421569
106,18539.717,3,0.004575922,1.896632,0.6666667,355.28937,1
107,350.36508,1,0.000592,1.2868087,0,0,0
108,0,0,0,0,0,0,0
109,0,0,0,0,0,0,0
110,4487.314,3,0.002438411,1.896632,0,2518.8545,0
111,6910.132,2,0.003030596,1.6378882,0,1304.9208,0
112,46618.355,12,0.008075154,2.82274,1.5,20285.695,2.5727272
113,672.5409,2,0.000967,1.6378882,0,116.41116,0
114,77232.83,8,0.01038116,2.5744336,1.25,4962.2407,1.4285715
115,1063030.4,48,0.037799284,3.358161,1.9166666,191818.2,7.3230205
116,0,0,0,0,0,0,0
117,1107.4744,1,0.00119282,1.2868087,0,0,0
118,488974,15,0.025677796,2.9424627,0.6666667,52948.047,1.7714286
119,1935.1995,1,0.001516363,1.2868087,0,0,0
120,0,0,0,0,0,0,0
121,0,0,0,0,0,0,0
122,0,0,0,0,0,0,0
123,6787.588,9,0.002967308,2.6502142,1.7777778,10504.02,3.2261906
124,20212.605,5,0.00528873,2.2524364,0,611.8675,0
125,26089.57,6,0.005181769,2.3799932,1,6283.0894,1.6333333
126,1453.7827,8,0.001401719,2.5744336,0,20914.746,0
127,781707,16,0.032696784,2.9745708,2,13768.825,2.1666667
128,6800.9443,6,0.000807,2.3799932,0.6666667,1199.1122,0.8
129,0,0,0,0,0,0,0
130,0,0,0,0,0,0,0
131,0,0,0,0,0,0,0
132,14.247667,1,0.000121,1.2868087,0,0,0
133,0,0,0,0,0,0,0
134,1982.6602,4,0.001603543,2.0952032,1,807.09326,1.3333334
135,10900.76,4,0.003053096,2.0952032,0.5,8130.431,0.6666667
136,0,0,0,0,0,0,0
137,130951.39,22,0.013621011,3.1168182,0.90909094,85252.83,3.028822
138,4.238145,1,4.87E-05,1.2868087,0,0,0
139,4951.1616,5,0.002624051,2.2524364,0,3257.8154,0
140,4368.954,1,0.002030322,1.2868087,0,0,0
141,0,0,0,0,0,0,0
142,67022.84,12,0.009239044,2.82274,0,18900.836,0
143,0,0,0,0,0,0,0
144,0,0,0,0,0,0,0
145,1619.8789,3,0.001503891,1.896632,0,4129.2554,0
146,6718.8306,1,0.002989783,1.2868087,0,0,0
147,75.97612,1,0.000254,1.2868087,0,0,0
148,2153.665,1,0.001613926,1.2868087,0,0,0
149,13152.57,3,0.004244063,1.896632,0.6666667,827.8404,1
150,0,0,0,0,0,0,0
151,88.802475,3,0.000329,1.896632,1.3333334,7270,2
152,435.6601,2,0.000666,1.6378882,0,894.1299,0
153,304.80032,2,0.000631,1.6378882,0,1716.6284,0
154,2264.505,2,0.001560496,1.6378882,1,0,2
155,0,0,0,0,0,0,0
156,99595.24,6,0.011864026,2.3799932,0,3267.619,0
157,0,0,0,0,0,0,0
158,23045.43,5,0.005569542,2.2524364,0.4,3093.2388,0.5
159,59.827126,2,0.00024,1.6378882,0,878.77026,0
160,20.164587,2,0.000149,1.6378882,0,279.9451,0
161,0,0,0,0,0,0,0
162,2802.379,7,0.001727547,2.4855988,5.428571,3.2727778,6.3333335
163,269653.44,19,0.01858099,3.0546935,0.6315789,37399.24,0.992735
164,38.468517,2,0.000176,1.6378882,0,391.7313,0
165,27360.191,5,0.004966855,2.2524364,0.4,11724.458,0.5
166,8165.402,4,0.002953657,2.0952032,0,21133.031,0
167,106.85228,2,0.000333,1.6378882,0,376.92996,0
168,0,0,0,0,0,0,0
169,18083.111,3,0.005038366,1.896632,0,722.54266,0
170,22768.254,10,0.005186243,2.7155762,1.2,1677.073,1.5
171,11522.09,2,0.003517962,1.6378882,0,5784.2227,0
172,1277.1844,1,0.001327997,1.2868087,0,0,0
173,47.604,1,0.000228,1.2868087,0,0,0
174,0,0,0,0,0,0,0
175,0,0,0,0,0,0,0
176,1.7176076,1,1.32E-06,1.2868087,0,0,0
177,0,0,0,0,0,0,0
178,0,0,0,0,0,0,0
179,0,0,0,0,0,0,0
180,87410.04,14,0.010919224,2.9068365,0.2857143,32208.256,1.2538462
181,190214.89,8,0.01644728,2.5744336,0.25,9560.971,0.2857143
182,152864.33,17,0.012206497,3.0038037,0.8235294,69948.016,2.0819445
183,23433.621,8,0.004849317,2.5744336,0.25,6304.489,0.2857143
184,0,0,0,0,0,0,0
185,558.32227,1,0.000829,1.2868087,0,0,0
186,0,0,0,0,0,0,0
187,0,0,0,0,0,0,0
188,12847.555,2,0.003763393,1.6378882,0,438.8663,0
189,1905.8741,1,0.001539251,1.2868087,0,0,0
190,32.59562,1,0.000199,1.2868087,0,0,0
191,23.38731,1,0.00017,1.2868087,0,0,0
192,0,0,0,0,0,0,0
193,0,0,0,0,0,0,0
194,0,0,0,0,0,0,0
195,0,0,0,0,0,0,0
196,0,0,0,0,0,0,0
197,0,0,0,0,0,0,0
198,0,0,0,0,0,0,0
199,5939.5103,2,0.002471364,1.6378882,0,1269.538,0
200,0,0,0,0,0,0,0
201,2072465.6,40,0.053925905,3.3138182,1,120548.195,2.5986016
202,438764.44,18,0.024184728,3.030414,0.44444445,33276.73,0.6191176
203,3269967.2,42,0.06776415,3.3263261,0.2857143,161323.4,0.57790995
204,8895331,81,0.10881614,3.4533103,0.86419755,458491.9,5.181423
205,36.366787,2,0.000207,1.6378882,0,505.18878,0
206,11.624256,2,0.000106,1.6378882,0,175.64122,0
207,142.83647,2,0.000408,1.6378882,0,7276,0
208,77432.39,6,0.010356071,2.3799932,1.3333334,1243.8862,1.6
209,5903.1777,4,0.00271027,2.0952032,0.5,1572.5437,0.6666667
210,11244.45,4,0.004016919,2.0952032,0,15269.705,0
211,0,0,0,0,0,0,0
212,0,0,0,0,0,0,0
213,7412.713,3,0.003134947,1.896632,0,8127.3784,0
214,0,0,0,0,0,0,0
215,3645.6943,11,0.000721,2.77255,1.2727273,17279.33,1.5857143
216,2.0136116,1,2.00E-05,1.2868087,0,0,0
217,0,0,0,0,0,0,0
218,0,0,0,0,0,0,0
219,1531.3079,1,0.00110205,1.2868087,0,0,0
220,0,0,0,0,0,0,0
221,5.2824206,1,6.14E-05,1.2868087,0,0,0
222,0,0,0,0,0,0,0
223,2459.2754,4,0.001658515,2.0952032,0,10888.532,0
224,57966.04,3,0.009106713,1.896632,0,1277.1914,0
225,0,0,0,0,0,0,0
226,37959.38,4,0.007236522,2.0952032,0,3748.123,0
227,0,0,0,0,0,0,0
228,0,0,0,0,0,0,0
229,0,0,0,0,0,0,0
230,0,0,0,0,0,0,0
231,1635728.1,40,0.04688745,3.3138177,1.25,100723.95,2.843578
232,0,0,0,0,0,0,0
233,3382.6309,4,0.001848374,2.0952032,0.5,3420.8816,0.6666667
234,6110.2896,7,0.002840123,2.4855988,0,7617.7085,0
235,0,0,0,0,0,0,0
236,42158.53,10,0.00637876,2.7155762,0.8,17273.734,1.1111112
237,9078.178,8,0.003136805,2.5744336,3.5,8550.743,5.1666665
238,2562.2192,9,0.001762528,2.6502142,0,32945.117,0
239,244.23056,1,0.000547,1.2868087,0,0,0
240,0,0,0,0,0,0,0
241,4222.2354,4,0.002110659,2.0952032,2.5,34.065403,3.3333333
242,0,0,0,0,0,0,0
243,0,0,0,0,0,0,0
244,20.598948,1,3.07E-05,1.2868087,0,0,0
245,189929.84,20,0.014093836,3.0771322,0.9,118681.45,1.346705
246,1.8529445,1,1.45E-05,1.2868087,0,0,0
247,0,0,0,0,0,0,0
248,3973.337,3,0.002335675,1.896632,0,2003.9738,0
249,0,0,0,0,0,0,0
250,4368.955,1,0.002030323,1.2868087,0,0,0
251,9.903006,2,7.55E-05,1.6378882,0,7276,0
252,0,0,0,0,0,0,0
253,321675.62,16,0.021417988,2.9745708,4.125,11156.996,6.7085776
254,11270.646,2,0.003724855,1.6378882,0,151.09087,0
255,75768.48,17,0.009704838,3.0038037,3.8823528,8496.685,7.3180556
256,50235.098,2,0.008148195,1.6378882,0,66.628914,0
257,52267.97,5,0.008406814,2.2524364,1.2,398.9525,1.5
258,65191.375,11,0.009627709,2.77255,0,16561.633,0
259,64255.344,4,0.00945093,2.0952032,0,646.58057,0
260,0,0,0,0,0,0,0
261,31994.768,12,0.006444854,2.82274,3.1666667,11115.857,5.8780303
262,22120.775,11,0.005289529,2.77255,0.72727275,16531.473,0.9
263,0,0,0,0,0,0,0
264,122.07176,1,0.000355,1.2868087,0,0,0
265,0,0,0,0,0,0,0
266,108.80393,4,0.00028,2.0952032,2.5,60.897003,3.3333333
267,1324.7776,4,0.001329506,2.0952032,0,2773.6182,0
268,515.8593,1,0.000783,1.2868087,0,0,0
269,94927.97,6,0.011482772,2.3799932,1,2935.0486,1.2
270,2.4354138,1,2.41E-05,1.2868087,0,0,0
271,195.5708,2,0.000479,1.6378882,0,373.97137,0
272,122932.41,6,0.011821356,2.3799932,0.33333334,10069.173,0.4
273,45604.023,1,0.008056035,1.2868087,0,0,0
274,0,0,0,0,0,0,0
275,17557.484,9,0.004756851,2.6502142,1.1111112,25831.81,3.6
276,2545.2688,10,0.001810482,2.7155762,2,16424.111,3.6380951
277,0,0,0,0,0,0,0
278,118869.77,42,0.004071036,3.3263261,2.1904762,124682.98,10.560664
279,868.2261,7,0.001039874,2.4855988,0.2857143,11057.149,0.33333334
280,340693.34,11,0.016664397,2.77255,2.5454545,7820.3438,2.8
281,0,0,0,0,0,0,0
282,12797.228,1,0.003067987,1.2868087,0,0,0
283,15983.633,11,0.002366769,2.77255,1.6363636,29813.016,1.8
284,0,0,0,0,0,0,0
285,19949.268,6,0.005023851,2.3799932,0,9319.738,0
286,0,0,0,0,0,0,0
