ID,SC,DC,EC,IC,LAC,BC,NC
329,2808208.5,170,0.2846132,3.3756104,0.9529412,1201707.2,23.465014
204,1137061.2,79,0.18431991,3.3015113,0.96202534,563842.7,5.0909104
1570,844153.4,63,0.15942922,3.2678466,2.3809524,376416.6,10.353623
1522,717823.94,57,0.14733146,3.2507174,1.122807,313425.66,4.8458633
1520,655657.06,46,0.14066477,3.2085786,0.4347826,204957.78,1.0392246
4527,614811.9,40,0.136045,3.1768582,2.1,189862.03,5.116615
2139,604973.1,51,0.1347938,3.2297893,1.882353,181574.66,6.289438
1124,586417.06,51,0.13245186,3.2297893,1.8431373,158716.36,5.9897103
3578,583437.9,71,0.13175899,3.286409,0.92957747,434171.34,5.9616923
2219,509140.25,113,0.118441604,3.3426237,0.17699115,689696.5,2.4481664
175,418680.94,37,0.11197047,3.1575906,0.8108108,110643.9,3.2381835
1592,414437.28,32,0.112294696,3.1183884,0.5,109711.29,0.84191096
365,394983.44,61,0.10866373,3.2624424,1.0163934,305510.7,4.6234326
3720,359537.75,51,0.10318486,3.2297893,0.74509805,267954.1,2.4922082
4819,352428.66,33,0.103126556,3.127015,1.3333334,107710.04,2.2821333
3722,333433.7,40,0.0982015,3.1768582,2.9,141166.62,8.786347
1837,324744.22,37,0.0987906,3.1575906,0.7027027,111999.45,1.807511
2128,308810.56,43,0.09386395,3.1937628,1.6279069,86457.414,5.407976
1754,289940.34,30,0.093436584,3.099406,1.2,131632.84,1.6939554
3286,283905.94,61,0.09049388,3.2624424,0.8852459,275789.84,5.607516
115,283377.28,54,0.0905927,3.2407594,1.8148148,296260.16,7.2583876
2909,282973.62,34,0.0912651,3.1353025,1.882353,110084.81,5.365209
361,273993.5,37,0.09076159,3.1575906,0.5945946,153329.3,1.0152429
1431,230585.75,53,0.082013816,3.2372544,2.1132076,199083.39,10.666144
4055,211488.42,76,0.077292286,3.2962053,0.5,576963.94,4.463815
1567,211043.7,45,0.07733238,3.2038598,0.31111112,150607.81,1.0603193
1709,209927.17,36,0.07890394,3.1504953,1.1666666,120656.45,3.519131
1886,209638.23,17,0.07960445,2.890844,2.1176472,31690.291,2.648611
98,205248.58,56,0.07682975,3.2474985,0.75,261377.52,3.444217
1765,197289.89,20,0.077432916,2.9586914,1.3,55444.746,2.9671266
