ID,SC,DC,EC,IC,LAC,BC,NC
1,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0
3,5889.2104,2,0.003648532,1.6289508,1,0,2
4,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0
9,2.3231125,1,2.83E-05,1.2812822,0,0,0
10,4378.567,5,0.003142579,2.2355807,2.4,2520.4202,3
11,32.90818,1,0.000273,1.2812822,0,0,0
12,2370.997,2,0.002260978,1.6289508,0,505.465,0
13,0,0,0,0,0,0,0
14,4228.342,7,0.001333291,2.4650881,1.7142857,9681.073,2
15,1082.2137,4,0.001569498,2.0806112,0,10746.414,0
16,0,0,0,0,0,0,0
17,20277.34,9,0.006915856,2.6269047,0.8888889,13834.948,1.125
18,1493.052,3,0.001911406,1.8846619,0,7853.7866,0
19,297.96103,1,0.000881,1.2812822,0,0,0
20,1833.1282,1,0.00202721,1.2812822,0,0,0
21,107752.99,6,0.015877752,2.3611825,1,595.4767,1.2
22,13781.529,9,0.005366385,2.6269047,1.3333334,11124.54,2.1666667
23,8491.276,3,0.004446453,1.8846619,0,2992.9377,0
24,2210.1992,3,0.00221808,1.8846619,0,4564.661,0
25,52727.746,5,0.010849631,2.2355807,0,15288.138,0
26,150151.48,10,0.019328423,2.6911187,1.4,9102.6875,1.7142857
27,0,0,0,0,0,0,0
28,49.2182,1,0.000167,1.2812822,0,0,0
29,110837.28,4,0.01578139,2.0806112,0.5,4551.347,0.6666667
30,3467.4333,1,0.002830795,1.2812822,0,0,0
31,72.805695,3,0.000396,1.8846619,0,1258.5531,0
32,314.48566,2,0.000851,1.6289508,1,0,2
33,1362.172,2,0.00174325,1.6289508,0,340.67615,0
34,29511.197,7,0.008930646,2.4650881,0,4235.317,0
35,0,0,0,0,0,0,0
36,69455.5,3,0.012265314,1.8846619,0.6666667,1887.2361,1
37,135517.48,19,0.018493786,3.023781,2.7368422,37734.297,6.225297
38,19.564964,1,0.000198,1.2812822,0,0,0
39,0,0,0,0,0,0,0
40,662.14905,3,0.001188747,1.8846619,0,768.67664,0
41,23.127434,1,0.000235,1.2812822,0,0,0
42,8451.893,3,0.004766827,1.8846619,0.6666667,1889.5729,1
43,0,0,0,0,0,0,0
44,76115.11,4,0.012803621,2.0806112,1.5,173.95116,2
45,24540.037,10,0.007518759,2.6911187,0.4,26559.633,0.5833333
46,0,0,0,0,0,0,0
47,29992.031,12,0.007935549,2.796322,6,4797.4487,6.990909
48,0,0,0,0,0,0,0
49,98908.67,14,0.016288066,2.87883,0.71428573,48504.207,2.0871794
50,0,0,0,0,0,0,0
51,0,0,0,0,0,0,0
52,0,0,0,0,0,0,0
53,39.88211,3,0.000241,1.8846619,0,1000.69293,0
54,0,0,0,0,0,0,0
55,190.06424,3,0.000651,1.8846619,1.3333334,2593.0266,2
56,6.0891666,1,9.69E-05,1.2812822,0,0,0
57,1.5430441,1,0,1.2812822,0,0,0
58,29086.338,6,0.008864069,2.3611825,0,8076.345,0
59,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0
61,0,0,0,0,0,0,0
62,0,0,0,0,0,0,0
63,48.50761,2,0.000153,1.6289508,0,874.58136,0
64,5.149683,1,9.26E-05,1.2812822,0,0,0
65,968.75745,1,0.001450109,1.2812822,0,0,0
66,0,0,0,0,0,0,0
67,0,0,0,0,0,0,0
68,22.795172,1,6.78E-05,1.2812822,0,0,0
69,315217.78,9,0.028512057,2.6269047,3.1111112,16707.791,3.725
70,20499.742,12,0.007103959,2.796322,2.1666667,28475.758,3.4237013
71,50281.47,11,0.010731038,2.7470593,0.72727275,26627.041,1.2555555
72,1938.3441,4,0.002235028,2.0806112,1.5,225.3828,2
73,188500.7,28,0.021852076,3.1726172,0.35714287,96158.266,1.0927249
74,83526.9,10,0.014551238,2.6911187,0.2,22502.85,0.25396827
75,165636.14,6,0.020097766,2.3611825,0.6666667,2582.7393,0.8
76,433.617,2,0.00051,1.6289508,0,1480.2307,0
77,10695.549,26,0.00328262,3.147109,0.84615386,106882.02,2.8819351
78,2240.2402,9,0.000945,2.6269047,0.8888889,12462.307,2.75
79,1238.0388,2,0.001617033,1.6289508,0,5718.8164,0
80,1121.9263,5,0.001363031,2.2355807,0,3496.9556,0
81,4200.944,6,0.001144779,2.3611825,1.6666666,1045.9456,2
82,1.5421971,1,0,1.2812822,0,0,0
83,8758.537,3,0.004499655,1.8846619,0,6334.9883,0
84,0,0,0,0,0,0,0
85,0,0,0,0,0,0,0
86,5135.6914,3,0.003474758,1.8846619,0,10802.8955,0
87,0,0,0,0,0,0,0
88,0,0,0,0,0,0,0
89,834.90247,1,0.001474394,1.2812822,0,0,0
90,27659.605,3,0.008343089,1.8846619,0,4242.3193,0
91,17387.588,2,0.00668883,1.6289508,0,7370,0
92,0,0,0,0,0,0,0
93,340.6855,1,0.00091,1.2812822,0,0,0
94,1190143,16,0.05351549,2.9452507,2.75,14207.989,3.2444444
95,8415.19,3,0.004288974,1.8846619,0,927.1041,0
96,0,0,0,0,0,0,0
97,4.930347,1,8.48E-05,1.2812822,0,0,0
98,415509.22,56,0.029223748,3.3527093,0.75,277454.66,3.4857652
99,6095.6724,4,0.003960318,2.0806112,0.5,4516.1006,1.3333334
100,56344.1,7,0.011993887,2.4650881,0.2857143,6071.6133,0.33333334
101,4.645099,1,8.41E-05,1.2812822,0,0,0
102,37560.8,1,0.008927224,1.2812822,0,0,0
103,2.635887,1,5.20E-05,1.2812822,0,0,0
104,2398.2979,2,0.002407647,1.6289508,0,159.61205,0
105,284695.34,22,0.027167695,3.0846353,1.1818181,39967.746,1.923489
106,0,0,0,0,0,0,0
107,234.3893,1,0.00067,1.2812822,0,0,0
108,0,0,0,0,0,0,0
109,602.48846,1,0.001173567,1.2812822,0,0,0
110,20.402199,2,0.000205,1.6289508,0,469.7237,0
111,10068.139,1,0.005005471,1.2812822,0,0,0
112,21821.455,12,0.006985655,2.796322,1.5,21059.77,2.8762987
113,76.84869,1,0.000438,1.2812822,0,0,0
114,69261.48,10,0.013321674,2.6911187,1,11154.013,1.1527778
115,1700605.6,59,0.06479158,3.3625543,2.2372882,277394.94,9.95751
116,0,0,0,0,0,0,0
117,903.4232,1,0.001513233,1.2812822,0,0,0
118,322968.8,14,0.027955215,2.87883,0.42857143,40839.1,1.5576923
119,0,0,0,0,0,0,0
120,3141.0303,4,0.002830177,2.0806112,0,7556.373,0
121,0,0,0,0,0,0,0
122,361.45285,1,0.000898,1.2812822,0,0,0
123,7212.814,9,0.004148022,2.6269047,1.5555556,15450.357,2.4583333
124,8361.759,5,0.004598586,2.2355807,0,1094.7257,0
125,2158.689,5,0.002265038,2.2355807,1.2,3955.8818,1.5
126,878.55975,7,0.001499194,2.4650881,0,26408.951,0
127,355456.7,12,0.030110473,2.796322,1.1666666,10599.585,1.3246753
128,326.4496,3,0.000459,1.8846619,0,308.71268,0
129,0,0,0,0,0,0,0
130,0,0,0,0,0,0,0
131,0,0,0,0,0,0,0
132,0,0,0,0,0,0,0
133,0,0,0,0,0,0,0
134,895.3404,4,0.001502998,2.0806112,1,664.0232,1.3333334
135,13517.324,7,0.005756104,2.4650881,0.85714287,6738.258,1.3333334
136,19144.682,7,0.006592525,2.4650881,0.85714287,14222.734,3.5
137,3686.68,4,0.002912206,2.0806112,0,3656.4753,0
138,25915.883,4,0.008333061,2.0806112,0.5,2714.1992,0.8333333
139,1863.3507,4,0.002148401,2.0806112,0,1766.2029,0
140,0,0,0,0,0,0,0
141,0,0,0,0,0,0,0
142,163324.2,13,0.02076565,2.8399243,0.9230769,18876.754,1
143,0,0,0,0,0,0,0
144,1095.4056,2,0.001544592,1.6289508,0,1887.661,0
145,1183.3342,3,0.00169699,1.8846619,0,18231.37,0
146,4070.5293,1,0.003228122,1.2812822,0,0,0
147,1219.5464,3,0.001667496,1.8846619,0,1660.8127,0
148,2547.8584,1,0.00239996,1.2812822,0,0,0
149,14633.184,4,0.005989297,2.0806112,0.5,4016.3948,0.6666667
150,918.0416,1,0.001325137,1.2812822,0,0,0
151,62.462315,3,0.000371,1.8846619,1.3333334,1715.24,2
152,14.952506,1,0.000145,1.2812822,0,0,0
153,361.37402,2,0.000852,1.6289508,0,888.5729,0
154,3365.6973,3,0.002919903,1.8846619,0.6666667,202.57439,1
155,0,0,0,0,0,0,0
156,18965.479,5,0.007081661,2.2355807,0,2765.5933,0
157,0,0,0,0,0,0,0
158,16122.554,4,0.006354645,2.0806112,0.5,1436.6771,0.6666667
159,16.184635,2,0.000168,1.6289508,0,7470.8213,0
160,2.0025384,1,3.10E-05,1.2812822,0,0,0
161,0,0,0,0,0,0,0
162,552.348,3,0.001041877,1.8846619,2,0,3
163,587457.25,37,0.0377974,3.2569604,0.7567568,176857.12,1.8979384
164,22.773396,2,0.000207,1.6289508,0,334.50397,0
165,2825.7302,5,0.002423619,2.2355807,0,9219.876,0
166,2053.1536,4,0.002144984,2.0806112,0,20778.854,0
167,12.360735,1,0.000145,1.2812822,0,0,0
168,759.95355,1,0.001354831,1.2812822,0,0,0
169,7107.3706,3,0.00399034,1.8846619,0,590.15094,0
170,51421.266,12,0.010638611,2.796322,2.8333333,2624.2644,3.7060606
171,6099.4707,2,0.003742334,1.6289508,0,5421.507,0
172,834.9024,1,0.001474394,1.2812822,0,0,0
173,65.48503,1,0.000373,1.2812822,0,0,0
174,13.822135,1,0.000162,1.2812822,0,0,0
175,1915966.9,37,0.06728588,3.2569604,0.8108108,109084.31,3.1652777
176,0,0,0,0,0,0,0
177,0,0,0,0,0,0,0
178,2825.887,3,0.002580868,1.8846619,0,7734.084,0
179,1129.6924,3,0.001714935,1.8846619,0,2152.4873,0
180,7481.9126,9,0.004177893,2.6269047,0.22222222,15068.324,1.125
181,35604.1,9,0.009531977,2.6269047,0,11816.799,0
182,140942.75,10,0.018497733,2.6911187,0.2,52111.168,1.1111112
183,8155.545,9,0.004403827,2.6269047,0.22222222,13317.92,0.25
184,0,0,0,0,0,0,0
185,744.782,1,0.001282288,1.2812822,0,0,0
186,0,0,0,0,0,0,0
187,0,0,0,0,0,0,0
188,81.49735,1,0.000423,1.2812822,0,0,0
189,7687.542,2,0.004320558,1.6289508,0,1653.6517,0
190,271.50943,1,0.000822,1.2812822,0,0,0
191,18.72977,1,0.000208,1.2812822,0,0,0
192,0,0,0,0,0,0,0
193,0,0,0,0,0,0,0
194,0,0,0,0,0,0,0
195,9449.305,5,0.005046661,2.2355807,0,3493.0864,0
196,0,0,0,0,0,0,0
197,0,0,0,0,0,0,0
198,0,0,0,0,0,0,0
199,611.76263,2,0.001181049,1.6289508,0,5316.135,0
200,0,0,0,0,0,0,0
201,1133549.6,42,0.05519673,3.2897015,0.71428573,157328.62,1.942236
202,198933.22,14,0.021486305,2.87883,0.42857143,21371.783,0.4986014
203,260067.02,17,0.024969704,2.9739084,0.23529412,40162.22,0.3875
204,6012131.5,79,0.119199626,3.4103158,1.1392405,482196.22,5.248883
205,1.5942619,1,2.15E-06,1.2812822,0,0,0
206,13.462671,2,0.000157,1.6289508,0,403.19366,0
207,775.8944,1,0.001283561,1.2812822,0,0,0
208,31228.654,6,0.009161368,2.3611825,0,3957.1238,0
209,5201.472,3,0.00351134,1.8846619,0.6666667,1186.0773,1
210,2849.8992,3,0.002578863,1.8846619,0,14780.534,0
211,0,0,0,0,0,0,0
212,0,0,0,0,0,0,0
213,4730.133,3,0.003472121,1.8846619,0,8048.086,0
214,17291.64,1,0.006671602,1.2812822,0,0,0
215,2158.0522,8,0.000882,2.552434,1.25,8920.416,1.6428572
216,3.7792113,1,4.94E-05,1.2812822,0,0,0
217,38892.168,2,0.009092858,1.6289508,0,1244.3677,0
218,214835.3,7,0.023085445,2.4650881,0,5081.555,0
219,918.0418,1,0.001325137,1.2812822,0,0,0
220,0,0,0,0,0,0,0
221,891.6965,2,0.001533157,1.6289508,0,4620.5674,0
222,0,0,0,0,0,0,0
223,1519.552,4,0.00174099,2.0806112,0,22104,0
224,13186.502,5,0.005495507,2.2355807,0.8,2843.3708,1.0833334
225,1233.2876,1,0.001679925,1.2812822,0,0,0
226,3846.469,8,0.003121403,2.552434,1,5646.4966,1.5571429
227,283.1779,1,0.000796,1.2812822,0,0,0
228,0,0,0,0,0,0,0
229,904.2688,1,0.001424157,1.2812822,0,0,0
230,0,0,0,0,0,0,0
231,437863.72,35,0.03331186,3.241515,1.4857143,96482.29,3.186074
232,0,0,0,0,0,0,0
233,5.421545,2,6.38E-05,1.6289508,1,0,2
234,3133.2795,7,0.002872701,2.4650881,0,9202.434,0
235,0,0,0,0,0,0,0
236,0,0,0,0,0,0,0
237,58554.766,7,0.011151494,2.4650881,3.142857,9881.691,4.05
238,619.0225,3,0.001209894,1.8846619,0,7388.9014,0
239,138.98817,1,0.000553,1.2812822,0,0,0
240,13.131175,1,0.00015,1.2812822,0,0,0
241,5850.735,5,0.003804477,2.2355807,2,3067.951,2.5
242,0,0,0,0,0,0,0
243,0,0,0,0,0,0,0
244,3.023909,1,1.29E-05,1.2812822,0,0,0
245,94447.48,16,0.01473727,2.9452507,0.5,88529.516,0.7416667
246,11.157007,1,0.000142,1.2812822,0,0,0
247,0,0,0,0,0,0,0
248,15494.425,4,0.006185939,2.0806112,0,5320.618,0
249,863.71124,1,0.001510497,1.2812822,0,0,0
250,968.7571,1,0.001450109,1.2812822,0,0,0
251,9.5410185,2,0.000122,1.6289508,0,7370,0
252,0,0,0,0,0,0,0
253,217497.88,18,0.023706574,2.99999,4,18788.064,6.6884203
254,5851.1494,2,0.003590999,1.6289508,0,80.91048,0
255,104278.51,19,0.015824962,3.023781,5.1578946,10420.572,8.850061
256,28495.842,3,0.008046872,1.8846619,0,694.41113,0
257,15868.177,2,0.006387377,1.6289508,0,376.95508,0
258,28614.846,11,0.008637573,2.7470593,0,24782.387,0
259,20958.896,3,0.006994822,1.8846619,0,713.8077,0
260,0,0,0,0,0,0,0
261,12011.541,9,0.005474445,2.6269047,2.8888888,2283.4663,4.4416666
262,30803.256,11,0.008492157,2.7470593,1.0909091,21198.031,1.8527777
263,0,0,0,0,0,0,0
264,0,0,0,0,0,0,0
265,0,0,0,0,0,0,0
266,27.418945,4,0.000195,2.0806112,2,277.50714,2.6666667
267,1672.6166,4,0.001930173,2.0806112,0,4282.6953,0
268,599.3422,1,0.001146917,1.2812822,0,0,0
269,51307.89,6,0.01155581,2.3611825,1.3333334,3671.1506,1.6
270,2.3033037,1,3.20E-05,1.2812822,0,0,0
271,468.5049,2,0.001096469,1.6289508,0,504.456,0
272,83199.62,4,0.013334085,2.0806112,0,3578.154,0
273,1833.1254,1,0.00202721,1.2812822,0,0,0
274,0,0,0,0,0,0,0
275,143286.08,13,0.018250544,2.8399243,1.0769231,72197.664,2.85
276,56200.195,12,0.011933005,2.796322,1.6666666,26517.098,3.35
277,0,0,0,0,0,0,0
278,43769.836,35,0.003646469,3.241515,2.4571428,83123.13,9.978036
279,3162.9197,8,0.002853605,2.552434,0.25,18251.713,0.2857143
